Volume averages, fluxes, etc
it t dt rho mx my mz bx by bz e Pmin Pmax
    267  1.94153E+02  7.36589E-01  5.00000E+00 -3.34265E-15  1.44576E-34  1.80720E-35  1.98142E-18  6.19193E-20  9.02189E-01  6.79734E-10  6.90350E-03  4.83937E-01
    268  1.94889E+02  7.36584E-01  5.00000E+00 -3.34264E-15  7.22881E-35 -9.03601E-35 -5.94425E-18 -8.97829E-19  9.01821E-01  6.79734E-10  6.90350E-03  4.84079E-01
    269  1.95626E+02  7.36578E-01  5.00000E+00 -3.34263E-15  1.08432E-34 -7.22881E-35 -2.97212E-18 -6.19193E-20  9.01452E-01  6.79734E-10  6.90350E-03  4.84219E-01
    270  1.96362E+02  7.36572E-01  5.00000E+00 -3.34263E-15  1.80720E-34 -1.80720E-35 -6.93496E-18 -3.71516E-19  9.01084E-01  6.79734E-10  6.90350E-03  4.84357E-01
    271  1.97099E+02  7.36566E-01  5.00000E+00 -3.34262E-15  7.22881E-35 -9.03601E-35 -1.98142E-18  9.28789E-20  9.00715E-01  6.79733E-10  6.90350E-03  4.84493E-01
    272  1.97836E+02  7.36560E-01  5.00000E+00 -3.34261E-15  1.08432E-34 -1.26504E-34  1.98142E-18  3.40556E-19  9.00347E-01  6.79733E-10  6.90350E-03  4.84626E-01
    273  1.98572E+02  7.36553E-01  5.00000E+00 -3.34261E-15  7.22881E-35 -7.22881E-35 -2.97212E-18 -2.47677E-19  8.99978E-01  6.79733E-10  6.90350E-03  4.84757E-01
    274  1.99309E+02  7.36546E-01  5.00000E+00 -3.34260E-15  0.00000E+00 -3.61441E-35  5.94425E-18  0.00000E+00  8.99610E-01  6.79733E-10  6.90350E-03  4.84886E-01
    275  2.00045E+02  7.36539E-01  5.00000E+00 -3.34259E-15  7.22881E-35 -3.61441E-35  2.97212E-18  3.09596E-20  8.99241E-01  6.79733E-10  6.90350E-03  4.85013E-01
    276  2.00782E+02  7.36532E-01  5.00000E+00 -3.34258E-15  7.22881E-35  7.22881E-35  9.90708E-19 -3.71516E-19  8.98873E-01  6.79733E-10  6.90350E-03  4.85138E-01
    277  2.01518E+02  7.36524E-01  5.00000E+00 -3.34258E-15  7.22881E-35  1.80720E-35 -4.95354E-18 -6.19193E-19  8.98504E-01  6.79733E-10  6.90350E-03  4.85260E-01
    278  2.02255E+02  7.36517E-01  5.00000E+00 -3.34257E-15  3.61441E-35  0.00000E+00 -8.91637E-18 -5.26314E-19  8.98136E-01  6.79733E-10  6.90350E-03  4.85381E-01
    279  2.02991E+02  7.36509E-01  5.00000E+00 -3.34256E-15  7.22881E-35 -1.80720E-35  0.00000E+00  6.19193E-20  8.97768E-01  6.79733E-10  6.90350E-03  4.85499E-01
    280  2.03728E+02  7.36500E-01  5.00000E+00 -3.34256E-15  1.44576E-34  3.61441E-35 -1.98142E-18 -9.28789E-20  8.97399E-01  6.79733E-10  6.90350E-03  4.85615E-01
    281  2.04464E+02  7.36492E-01  5.00000E+00 -3.34255E-15 -3.61441E-35  3.61441E-35  2.97212E-18  8.66870E-19  8.97031E-01  6.79733E-10  6.90350E-03  4.85729E-01
    282  2.05201E+02  7.36483E-01  5.00000E+00 -3.34254E-15  3.61441E-35 -1.80720E-35 -3.96283E-18  4.95354E-19  8.96663E-01  6.79733E-10  6.90350E-03  4.85841E-01
    283  2.05937E+02  7.36474E-01  5.00000E+00 -3.34254E-15  3.61441E-35  3.61441E-35  2.97212E-18  5.88233E-19  8.96295E-01  6.79732E-10  6.90350E-03  4.85952E-01
    284  2.06674E+02  7.36465E-01  5.00000E+00 -3.34253E-15  1.80720E-34  1.80720E-35 -1.98142E-18  2.47677E-19  8.95926E-01  6.79732E-10  6.90350E-03  4.86060E-01
    285  2.07410E+02  7.36456E-01  5.00000E+00 -3.34252E-15  1.80720E-34  5.42161E-35 -2.97212E-18  9.28789E-20  8.95558E-01  6.79732E-10  6.90350E-03  4.86166E-01
    286  2.08147E+02  7.36446E-01  5.00000E+00 -3.34251E-15  0.00000E+00  1.80720E-35 -3.96283E-18  8.66870E-19  8.95190E-01  6.79732E-10  6.90350E-03  4.86271E-01
    287  2.08883E+02  7.36437E-01  5.00000E+00 -3.34251E-15  3.61441E-35 -1.08432E-34  2.97212E-18  6.81112E-19  8.94822E-01  6.79732E-10  6.90350E-03  4.86373E-01
    288  2.09619E+02  7.36427E-01  5.00000E+00 -3.34250E-15  1.08432E-34  3.61441E-35  0.00000E+00 -2.47677E-19  8.94454E-01  6.79732E-10  6.90350E-03  4.86474E-01
    289  2.10356E+02  7.36416E-01  5.00000E+00 -3.34249E-15  3.61441E-35  3.61441E-35 -9.90708E-19  3.09596E-19  8.94085E-01  6.79732E-10  6.90350E-03  4.86572E-01
    290  2.11092E+02  7.36406E-01  5.00000E+00 -3.34249E-15  3.61441E-35  1.80720E-34 -9.90708E-19  5.57273E-19  8.93717E-01  6.79732E-10  6.90350E-03  4.86669E-01
    291  2.11829E+02  7.36395E-01  5.00000E+00 -3.34248E-15  7.22881E-35 -3.61441E-35 -2.97212E-18  5.57273E-19  8.93349E-01  6.79732E-10  6.90350E-03  4.86764E-01
    292  2.12565E+02  7.36385E-01  5.00000E+00 -3.34247E-15  0.00000E+00  3.61441E-35  0.00000E+00 -8.66870E-19  8.92981E-01  6.79732E-10  6.90350E-03  4.86857E-01
    293  2.13301E+02  7.36374E-01  5.00000E+00 -3.34247E-15 -7.22881E-35  3.61441E-35  2.97212E-18 -1.85758E-19  8.92613E-01  6.79732E-10  6.90350E-03  4.86949E-01
    294  2.14038E+02  7.36362E-01  5.00000E+00 -3.34246E-15  1.08432E-34  2.16864E-34  9.90708E-19 -9.28789E-19  8.92245E-01  6.79732E-10  6.90350E-03  4.87038E-01
    295  2.14774E+02  7.36351E-01  5.00000E+00 -3.34245E-15  7.22881E-35  0.00000E+00  4.95354E-18 -6.81112E-19  8.91877E-01  6.79732E-10  6.90350E-03  4.87126E-01
    296  2.15511E+02  7.36339E-01  5.00000E+00 -3.34244E-15  3.61441E-35 -3.61441E-35 -1.98142E-18 -9.28789E-19  8.91509E-01  6.79731E-10  6.90350E-03  4.87212E-01
    297  2.16247E+02  7.36327E-01  5.00000E+00 -3.34244E-15  1.80720E-34  1.08432E-34 -1.98142E-18  1.30030E-18  8.91141E-01  6.79731E-10  6.90350E-03  4.87297E-01
    298  2.16983E+02  7.36315E-01  5.00000E+00 -3.34243E-15  1.08432E-34  0.00000E+00 -9.90708E-19 -9.28789E-19  8.90773E-01  6.79731E-10  6.90350E-03  4.87379E-01
    299  2.17719E+02  7.36303E-01  5.00000E+00 -3.34242E-15  1.08432E-34  7.22881E-35 -9.90708E-19 -1.05263E-18  8.90405E-01  6.79731E-10  6.90350E-03  4.87460E-01
    300  2.18456E+02  7.36291E-01  5.00000E+00 -3.34242E-15  7.22881E-35 -7.22881E-35  9.90708E-19 -1.05263E-18  8.90038E-01  6.79731E-10  6.90350E-03  4.87540E-01
    301  2.19192E+02  7.36278E-01  5.00000E+00 -3.34241E-15  1.08432E-34 -1.08432E-34 -1.98142E-18 -6.81112E-19  8.89670E-01  6.79731E-10  6.90350E-03  4.87617E-01
    302  2.19928E+02  7.36265E-01  5.00000E+00 -3.34240E-15 -3.61441E-35 -1.08432E-34  2.97212E-18  5.57273E-19  8.89302E-01  6.79731E-10  6.90350E-03  4.87694E-01
    303  2.20665E+02  7.36252E-01  5.00000E+00 -3.34240E-15  2.16864E-34 -1.08432E-34  3.96283E-18 -2.47677E-19  8.88934E-01  6.79731E-10  6.90350E-03  4.87768E-01
    304  2.21401E+02  7.36239E-01  5.00000E+00 -3.34239E-15  3.61441E-35  7.22881E-35 -2.97212E-18 -1.17647E-18  8.88566E-01  6.79731E-10  6.90350E-03  4.87841E-01
    305  2.22137E+02  7.36226E-01  5.00000E+00 -3.34238E-15  3.61441E-35 -1.44576E-34  3.96283E-18  6.81112E-19  8.88199E-01  6.79731E-10  6.90350E-03  4.87912E-01
    306  2.22873E+02  7.36212E-01  5.00000E+00 -3.34238E-15  3.61441E-35  1.08432E-34 -1.98142E-18 -9.28789E-19  8.87831E-01  6.79731E-10  6.90350E-03  4.87982E-01
    307  2.23609E+02  7.36198E-01  5.00000E+00 -3.34237E-15  3.61441E-35  1.80720E-34 -1.98142E-18 -1.67182E-18  8.87463E-01  6.79731E-10  6.90350E-03  4.88050E-01
    308  2.24346E+02  7.36184E-01  5.00000E+00 -3.34236E-15 -7.22881E-35  7.22881E-35 -2.97212E-18  1.85758E-19  8.87095E-01  6.79731E-10  6.90350E-03  4.88117E-01
    309  2.25082E+02  7.36170E-01  5.00000E+00 -3.34236E-15  3.61441E-35 -3.61441E-35  4.95354E-18 -1.30030E-18  8.86728E-01  6.79730E-10  6.90350E-03  4.88182E-01
    310  2.25818E+02  7.36156E-01  5.00000E+00 -3.34235E-15  0.00000E+00  3.61441E-35  9.90708E-19 -9.28789E-19  8.86360E-01  6.79730E-10  6.90350E-03  4.88246E-01
    311  2.26554E+02  7.36141E-01  5.00000E+00 -3.34234E-15  2.53008E-34  3.61441E-35 -1.98142E-18  3.09596E-19  8.85992E-01  6.79730E-10  6.90350E-03  4.88308E-01
    312  2.27290E+02  7.36127E-01  5.00000E+00 -3.34234E-15  0.00000E+00  7.22881E-35  9.90708E-19 -1.85758E-19  8.85625E-01  6.79730E-10  6.90350E-03  4.88369E-01
    313  2.28026E+02  7.36112E-01  5.00000E+00 -3.34233E-15  3.61441E-35 -7.22881E-35 -2.97212E-18  4.95354E-19  8.85257E-01  6.79730E-10  6.90350E-03  4.88428E-01
    314  2.28762E+02  7.36097E-01  5.00000E+00 -3.34232E-15 -7.22881E-35  2.16864E-34 -4.95354E-18 -1.23839E-19  8.84890E-01  6.79730E-10  6.90350E-03  4.88486E-01
    315  2.29498E+02  7.36082E-01  5.00000E+00 -3.34231E-15  0.00000E+00  0.00000E+00  0.00000E+00  1.85758E-19  8.84522E-01  6.79730E-10  6.90350E-03  4.88543E-01
    316  2.30235E+02  7.36066E-01  5.00000E+00 -3.34231E-15  2.16864E-34 -1.08432E-34 -1.98142E-18 -2.47677E-19  8.84155E-01  6.79730E-10  6.90350E-03  4.88598E-01
    317  2.30971E+02  7.36051E-01  5.00000E+00 -3.34230E-15 -3.61441E-35 -1.08432E-34 -9.90708E-19 -3.09596E-19  8.83787E-01  6.79730E-10  6.90350E-03  4.88652E-01
    318  2.31707E+02  7.36035E-01  5.00000E+00 -3.34229E-15  3.61441E-35  0.00000E+00  9.90708E-19 -6.19193E-20  8.83420E-01  6.79730E-10  6.90350E-03  4.88704E-01
    319  2.32443E+02  7.36019E-01  5.00000E+00 -3.34229E-15  1.44576E-34  1.08432E-34 -9.90708E-19  3.09596E-19  8.83052E-01  6.79730E-10  6.90350E-03  4.88755E-01
    320  2.33179E+02  7.36003E-01  5.00000E+00 -3.34228E-15 -3.61441E-35 -1.08432E-34  3.96283E-18  0.00000E+00  8.82685E-01  6.79730E-10  6.90350E-03  4.88805E-01
    321  2.33915E+02  7.35987E-01  5.00000E+00 -3.34227E-15  1.08432E-34  7.22881E-35  0.00000E+00  1.23839E-19  8.82318E-01  6.79730E-10  6.90350E-03  4.88853E-01
    322  2.34651E+02  7.35971E-01  5.00000E+00 -3.34227E-15  7.22881E-35 -3.61441E-35  3.96283E-18  1.05263E-18  8.81950E-01  6.79729E-10  6.90350E-03  4.88900E-01
    323  2.35387E+02  7.35954E-01  5.00000E+00 -3.34226E-15  3.61441E-35  0.00000E+00  0.00000E+00  0.00000E+00  8.81583E-01  6.79729E-10  6.90350E-03  4.88946E-01
    324  2.36123E+02  7.35937E-01  5.00000E+00 -3.34225E-15  0.00000E+00 -3.61441E-35  1.98142E-18 -6.81112E-19  8.81216E-01  6.79729E-10  6.90350E-03  4.88990E-01
    325  2.36858E+02  7.35920E-01  5.00000E+00 -3.34225E-15  3.61441E-35  1.08432E-34  1.98142E-18  4.33435E-19  8.80848E-01  6.79729E-10  6.90350E-03  4.89033E-01
    326  2.37594E+02  7.35903E-01  5.00000E+00 -3.34224E-15  7.22881E-35  0.00000E+00  4.95354E-18 -7.43031E-19  8.80481E-01  6.79729E-10  6.90350E-03  4.89075E-01
    327  2.38330E+02  7.35886E-01  5.00000E+00 -3.34223E-15 -3.61441E-35 -1.44576E-34  0.00000E+00  9.90708E-19  8.80114E-01  6.79729E-10  6.90350E-03  4.89116E-01
    328  2.39066E+02  7.35869E-01  5.00000E+00 -3.34223E-15  0.00000E+00 -1.08432E-34  2.97212E-18  8.04950E-19  8.79747E-01  6.79729E-10  6.90350E-03  4.89156E-01
    329  2.39802E+02  7.35852E-01  5.00000E+00 -3.34222E-15  7.22881E-35 -1.80720E-34 -2.97212E-18 -3.71516E-19  8.79379E-01  6.79729E-10  6.90350E-03  4.89194E-01
    330  2.40538E+02  7.35834E-01  5.00000E+00 -3.34221E-15  1.80720E-34 -1.44576E-34  4.95354E-18  1.05263E-18  8.79012E-01  6.79729E-10  6.90350E-03  4.89231E-01
    331  2.41274E+02  7.35816E-01  5.00000E+00 -3.34221E-15 -3.61441E-35  0.00000E+00  2.97212E-18  6.81112E-19  8.78645E-01  6.79729E-10  6.90350E-03  4.89267E-01
    332  2.42009E+02  7.35798E-01  5.00000E+00 -3.34220E-15  3.61441E-35  7.22881E-35 -2.97212E-18  6.81112E-19  8.78278E-01  6.79729E-10  6.90350E-03  4.89302E-01
    333  2.42745E+02  7.35780E-01  5.00000E+00 -3.34219E-15  1.44576E-34 -3.61441E-35  1.98142E-18  6.81112E-19  8.77911E-01  6.79729E-10  6.90350E-03  4.89335E-01
    334  2.43481E+02  7.35762E-01  5.00000E+00 -3.34219E-15  1.08432E-34  7.22881E-35  2.97212E-18  1.73374E-18  8.77544E-01  6.79729E-10  6.90350E-03  4.89368E-01
    335  2.44217E+02  7.35744E-01  5.00000E+00 -3.34218E-15  1.44576E-34 -7.22881E-35 -1.98142E-18 -3.71516E-19  8.77177E-01  6.79728E-10  6.90350E-03  4.89399E-01
    336  2.44952E+02  7.35725E-01  5.00000E+00 -3.34217E-15  3.61441E-35 -7.22881E-35 -1.98142E-18  3.09596E-19  8.76810E-01  6.79728E-10  6.90350E-03  4.89429E-01
    337  2.45688E+02  7.35707E-01  5.00000E+00 -3.34217E-15  0.00000E+00  3.61441E-35  5.94425E-18 -6.81112E-19  8.76443E-01  6.79728E-10  6.90350E-03  4.89458E-01
    338  2.46424E+02  7.35688E-01  5.00000E+00 -3.34216E-15  0.00000E+00  3.61441E-35  1.98142E-18 -4.95354E-19  8.76076E-01  6.79728E-10  6.90350E-03  4.89486E-01
    339  2.47159E+02  7.35669E-01  5.00000E+00 -3.34215E-15  3.61441E-35 -3.61441E-35  3.96283E-18  1.11455E-18  8.75709E-01  6.79728E-10  6.90350E-03  4.89513E-01
    340  2.47895E+02  7.35650E-01  5.00000E+00 -3.34215E-15  7.22881E-35 -3.61441E-35  5.94425E-18  7.43031E-19  8.75342E-01  6.79728E-10  6.90350E-03  4.89539E-01
    341  2.48631E+02  7.35631E-01  5.00000E+00 -3.34214E-15 -1.08432E-34 -7.22881E-35 -2.97212E-18 -6.81112E-19  8.74975E-01  6.79728E-10  6.90350E-03  4.89564E-01
    342  2.49366E+02  7.35612E-01  5.00000E+00 -3.34213E-15  7.22881E-35  0.00000E+00  1.98142E-18 -1.23839E-19  8.74608E-01  6.79728E-10  6.90350E-03  4.89587E-01
    343  2.50102E+02  7.35592E-01  5.00000E+00 -3.34213E-15 -3.61441E-35  7.22881E-35  0.00000E+00  1.23839E-19  8.74241E-01  6.79728E-10  6.90350E-03  4.89610E-01
    344  2.50838E+02  7.35573E-01  5.00000E+00 -3.34212E-15  3.61441E-35  0.00000E+00  1.98142E-18 -3.71516E-19  8.73874E-01  6.79728E-10  6.90350E-03  4.89632E-01
    345  2.51573E+02  7.35553E-01  5.00000E+00 -3.34211E-15 -3.61441E-35 -1.08432E-34 -2.97212E-18  7.43031E-19  8.73507E-01  6.79728E-10  6.90350E-03  4.89652E-01
    346  2.52309E+02  7.35533E-01  5.00000E+00 -3.34211E-15  1.80720E-34  1.08432E-34 -3.96283E-18 -3.09596E-19  8.73141E-01  6.79728E-10  6.90350E-03  4.89672E-01
    347  2.53044E+02  7.35513E-01  5.00000E+00 -3.34210E-15  1.80720E-34  7.22881E-35  3.96283E-18  3.71516E-19  8.72774E-01  6.79728E-10  6.90350E-03  4.89691E-01
    348  2.53780E+02  7.35493E-01  5.00000E+00 -3.34209E-15  3.61441E-35 -7.22881E-35 -1.98142E-18  1.23839E-19  8.72407E-01  6.79728E-10  6.90350E-03  4.89708E-01
    349  2.54515E+02  7.35473E-01  5.00000E+00 -3.34209E-15  0.00000E+00 -7.22881E-35 -2.97212E-18 -8.04950E-19  8.72040E-01  6.79727E-10  6.90350E-03  4.89725E-01
    350  2.55251E+02  7.35453E-01  5.00000E+00 -3.34208E-15  1.08432E-34  0.00000E+00 -2.97212E-18  9.28789E-19  8.71674E-01  6.79727E-10  6.90350E-03  4.89741E-01
    351  2.55986E+02  7.35433E-01  5.00000E+00 -3.34207E-15  1.44576E-34 -1.08432E-34  3.96283E-18  1.85758E-19  8.71307E-01  6.79727E-10  6.90350E-03  4.89756E-01
    352  2.56721E+02  7.35412E-01  5.00000E+00 -3.34207E-15 -3.61441E-35 -3.61441E-35 -3.96283E-18 -1.42414E-18  8.70940E-01  6.79727E-10  6.90350E-03  4.89770E-01
    353  2.57457E+02  7.35391E-01  5.00000E+00 -3.34206E-15  7.22881E-35 -3.61441E-35  9.90708E-19 -6.19193E-20  8.70574E-01  6.79727E-10  6.90350E-03  4.89783E-01
    354  2.58192E+02  7.35371E-01  5.00000E+00 -3.34205E-15  1.44576E-34  7.22881E-35 -1.98142E-18 -1.11455E-18  8.70207E-01  6.79727E-10  6.90350E-03  4.89795E-01
    355  2.58927E+02  7.35350E-01  5.00000E+00 -3.34205E-15  1.08432E-34 -3.61441E-35  5.94425E-18  1.85758E-18  8.69840E-01  6.79727E-10  6.90350E-03  4.89806E-01
    356  2.59663E+02  7.35329E-01  5.00000E+00 -3.34204E-15  1.08432E-34 -7.22881E-35  9.90708E-19 -1.23839E-19  8.69474E-01  6.79727E-10  6.90350E-03  4.89816E-01
    357  2.60398E+02  7.35308E-01  5.00000E+00 -3.34203E-15  3.61441E-35 -3.61441E-35  1.98142E-18 -6.81112E-19  8.69107E-01  6.79727E-10  6.90350E-03  4.89826E-01
    358  2.61133E+02  7.35287E-01  5.00000E+00 -3.34203E-15  1.08432E-34 -2.53008E-34  2.97212E-18  9.90708E-19  8.68741E-01  6.79727E-10  6.90350E-03  4.89834E-01
    359  2.61869E+02  7.35265E-01  5.00000E+00 -3.34202E-15  7.22881E-35  1.08432E-34  3.96283E-18 -1.48606E-18  8.68374E-01  6.79727E-10  6.90350E-03  4.89842E-01
    360  2.62604E+02  7.35244E-01  5.00000E+00 -3.34202E-15  1.80720E-34  0.00000E+00  4.95354E-18  1.23839E-19  8.68008E-01  6.79727E-10  6.90350E-03  4.89849E-01
    361  2.63339E+02  7.35222E-01  5.00000E+00 -3.34201E-15  7.22881E-35 -7.22881E-35  9.90708E-19  1.23839E-19  8.67641E-01  6.79727E-10  6.90350E-03  4.89855E-01
    362  2.64074E+02  7.35201E-01  5.00000E+00 -3.34200E-15  7.22881E-35  3.61441E-35  3.96283E-18 -1.17647E-18  8.67275E-01  6.79727E-10  6.90350E-03  4.89860E-01
    363  2.64810E+02  7.35179E-01  5.00000E+00 -3.34200E-15 -7.22881E-35 -7.22881E-35  3.96283E-18 -9.28789E-19  8.66909E-01  6.79726E-10  6.90350E-03  4.89864E-01
    364  2.65545E+02  7.35157E-01  5.00000E+00 -3.34199E-15  7.22881E-35  7.22881E-35 -1.98142E-18  4.95354E-19  8.66542E-01  6.79726E-10  6.90350E-03  4.89868E-01
    365  2.66280E+02  7.35136E-01  5.00000E+00 -3.34198E-15  1.08432E-34 -7.22881E-35  1.98142E-18 -9.90708E-19  8.66176E-01  6.79726E-10  6.90350E-03  4.89870E-01
    366  2.67015E+02  7.35114E-01  5.00000E+00 -3.34198E-15  7.22881E-35  1.08432E-34 -3.96283E-18  1.85758E-19  8.65809E-01  6.79726E-10  6.90350E-03  4.89872E-01
    367  2.67750E+02  7.35092E-01  5.00000E+00 -3.34197E-15  3.61441E-35 -1.44576E-34 -3.96283E-18 -1.23839E-19  8.65443E-01  6.79726E-10  6.90350E-03  4.89873E-01
    368  2.68485E+02  7.35069E-01  5.00000E+00 -3.34196E-15  0.00000E+00 -1.80720E-34 -3.96283E-18  2.47677E-19  8.65077E-01  6.79726E-10  6.90350E-03  4.89874E-01
    369  2.69220E+02  7.35047E-01  5.00000E+00 -3.34196E-15  3.61441E-35  7.22881E-35  2.97212E-18  0.00000E+00  8.64711E-01  6.79726E-10  6.90350E-03  4.89873E-01
    370  2.69955E+02  7.35025E-01  5.00000E+00 -3.34195E-15 -7.22881E-35 -3.61441E-35  0.00000E+00  6.19193E-19  8.64344E-01  6.79726E-10  6.90350E-03  4.89872E-01
    371  2.70690E+02  7.35002E-01  5.00000E+00 -3.34194E-15  1.08432E-34  7.22881E-35  2.97212E-18  0.00000E+00  8.63978E-01  6.79726E-10  6.90350E-03  4.89870E-01
    372  2.71425E+02  7.34980E-01  5.00000E+00 -3.34194E-15  0.00000E+00 -7.22881E-35  4.95354E-18 -8.66870E-19  8.63612E-01  6.79726E-10  6.90350E-03  4.89868E-01
    373  2.72160E+02  7.34957E-01  5.00000E+00 -3.34193E-15 -3.61441E-35 -3.61441E-35 -4.95354E-18 -2.47677E-19  8.63246E-01  6.79726E-10  6.90350E-03  4.89864E-01
    374  2.72895E+02  7.34935E-01  5.00000E+00 -3.34192E-15 -3.61441E-35  7.22881E-35 -9.90708E-19  1.36222E-18  8.62880E-01  6.79726E-10  6.90350E-03  4.89860E-01
    375  2.73630E+02  7.34912E-01  5.00000E+00 -3.34192E-15  0.00000E+00 -7.22881E-35  5.94425E-18 -1.54798E-18  8.62514E-01  6.79726E-10  6.90350E-03  4.89856E-01
    376  2.74365E+02  7.34889E-01  5.00000E+00 -3.34191E-15 -7.22881E-35  3.61441E-35  1.98142E-18 -6.81112E-19  8.62147E-01  6.79726E-10  6.90350E-03  4.89850E-01
    377  2.75100E+02  7.34866E-01  5.00000E+00 -3.34190E-15  7.22881E-35 -1.08432E-34  7.92567E-18 -6.19193E-19  8.61781E-01  6.79725E-10  6.90350E-03  4.89844E-01
    378  2.75835E+02  7.34843E-01  5.00000E+00 -3.34190E-15  7.22881E-35  0.00000E+00  9.90708E-19 -1.36222E-18  8.61415E-01  6.79725E-10  6.90350E-03  4.89837E-01
    379  2.76569E+02  7.34820E-01  5.00000E+00 -3.34189E-15  7.22881E-35 -1.44576E-34  4.95354E-18  1.48606E-18  8.61049E-01  6.79725E-10  6.90350E-03  4.89830E-01
    380  2.77304E+02  7.34797E-01  5.00000E+00 -3.34189E-15  7.22881E-35  1.08432E-34  1.98142E-18  3.71516E-19  8.60683E-01  6.79725E-10  6.90350E-03  4.89821E-01
    381  2.78039E+02  7.34773E-01  5.00000E+00 -3.34188E-15  3.61441E-35  1.08432E-34  2.97212E-18  5.57273E-19  8.60317E-01  6.79725E-10  6.90350E-03  4.89812E-01
    382  2.78774E+02  7.34750E-01  5.00000E+00 -3.34187E-15  1.44576E-34 -1.80720E-34 -1.98142E-18 -3.71516E-19  8.59951E-01  6.79725E-10  6.90350E-03  4.89803E-01
    383  2.79508E+02  7.34727E-01  5.00000E+00 -3.34187E-15  7.22881E-35  7.22881E-35 -3.96283E-18  6.81112E-19  8.59585E-01  6.79725E-10  6.90350E-03  4.89793E-01
    384  2.80243E+02  7.34703E-01  5.00000E+00 -3.34186E-15  2.16864E-34 -7.22881E-35  5.94425E-18 -3.71516E-19  8.59220E-01  6.79725E-10  6.90350E-03  4.89782E-01
    385  2.80978E+02  7.34680E-01  5.00000E+00 -3.34185E-15  0.00000E+00 -1.08432E-34  0.00000E+00  1.67182E-18  8.58854E-01  6.79725E-10  6.90350E-03  4.89771E-01
    386  2.81712E+02  7.34656E-01  5.00000E+00 -3.34185E-15  7.22881E-35 -3.61441E-35  2.97212E-18  7.43031E-19  8.58488E-01  6.79725E-10  6.90350E-03  4.89759E-01
    387  2.82447E+02  7.34633E-01  5.00000E+00 -3.34184E-15  0.00000E+00  0.00000E+00  9.90708E-19  1.42414E-18  8.58122E-01  6.79725E-10  6.90350E-03  4.89746E-01
    388  2.83182E+02  7.34609E-01  5.00000E+00 -3.34183E-15 -7.22881E-35 -1.44576E-34  4.95354E-18  6.19193E-20  8.57756E-01  6.79725E-10  6.90350E-03  4.89733E-01
    389  2.83916E+02  7.34585E-01  5.00000E+00 -3.34183E-15 -3.61441E-35 -7.22881E-35 -9.90708E-19 -3.09596E-19  8.57390E-01  6.79725E-10  6.90350E-03  4.89719E-01
    390  2.84651E+02  7.34561E-01  5.00000E+00 -3.34182E-15  2.53008E-34 -7.22881E-35  2.97212E-18  4.33435E-19  8.57025E-01  6.79725E-10  6.90350E-03  4.89704E-01
    391  2.85385E+02  7.34537E-01  5.00000E+00 -3.34181E-15  0.00000E+00 -1.08432E-34  1.98142E-18 -1.48606E-18  8.56659E-01  6.79724E-10  6.90350E-03  4.89689E-01
    392  2.86120E+02  7.34513E-01  5.00000E+00 -3.34181E-15 -3.61441E-35  1.44576E-34 -3.96283E-18 -6.19193E-19  8.56293E-01  6.79724E-10  6.90350E-03  4.89674E-01
    393  2.86854E+02  7.34489E-01  5.00000E+00 -3.34180E-15  1.08432E-34 -1.08432E-34 -9.90708E-19  0.00000E+00  8.55927E-01  6.79724E-10  6.90350E-03  4.89658E-01
    394  2.87589E+02  7.34465E-01  5.00000E+00 -3.34180E-15  0.00000E+00 -7.22881E-35 -2.97212E-18  1.85758E-19  8.55562E-01  6.79724E-10  6.90350E-03  4.89641E-01
    395  2.88323E+02  7.34441E-01  5.00000E+00 -3.34179E-15  1.08432E-34 -7.22881E-35  4.95354E-18 -1.85758E-19  8.55196E-01  6.79724E-10  6.90350E-03  4.89624E-01
    396  2.89058E+02  7.34417E-01  5.00000E+00 -3.34178E-15  0.00000E+00  1.08432E-34  3.96283E-18 -6.81112E-19  8.54830E-01  6.79724E-10  6.90350E-03  4.89606E-01
    397  2.89792E+02  7.34393E-01  5.00000E+00 -3.34178E-15  1.08432E-34  7.22881E-35  3.96283E-18 -2.47677E-19  8.54465E-01  6.79724E-10  6.90350E-03  4.89587E-01
    398  2.90526E+02  7.34368E-01  5.00000E+00 -3.34177E-15 -1.08432E-34  0.00000E+00  2.97212E-18  9.90708E-19  8.54099E-01  6.79724E-10  6.90350E-03  4.89569E-01
    399  2.91261E+02  7.34344E-01  5.00000E+00 -3.34176E-15  3.61441E-35  0.00000E+00 -9.90708E-19  4.95354E-19  8.53734E-01  6.79724E-10  6.90350E-03  4.89549E-01
    400  2.91995E+02  7.34320E-01  5.00000E+00 -3.34176E-15  1.08432E-34  2.16864E-34  9.90708E-19  0.00000E+00  8.53368E-01  6.79724E-10  6.90350E-03  4.89529E-01
    401  2.92729E+02  7.34295E-01  5.00000E+00 -3.34175E-15  1.08432E-34 -1.80720E-34  4.95354E-18  3.09596E-19  8.53003E-01  6.79724E-10  6.90350E-03  4.89509E-01
    402  2.93464E+02  7.34271E-01  5.00000E+00 -3.34174E-15 -1.44576E-34 -3.61441E-35  9.90708E-19  1.36222E-18  8.52637E-01  6.79724E-10  6.90350E-03  4.89488E-01
    403  2.94198E+02  7.34246E-01  5.00000E+00 -3.34174E-15  1.44576E-34  1.08432E-34 -9.90708E-19  6.19193E-20  8.52272E-01  6.79724E-10  6.90350E-03  4.89466E-01
