Volume averages, fluxes, etc
it t rho dt p ux uy uz bx by bz
     325  5.48523E-02  3.17656E+016  2.21435E-003  8.35374E+010 -1.72071E-003 -5.85539E-013  3.45103E+002  3.25004E+001 -1.81329E-012 -8.02964E-008
     326  5.70667E-02  3.17656E+016  2.21444E-003  8.35372E+010 -1.74949E-003 -6.55284E-013  3.45103E+002  3.25005E+001 -1.81067E-012 -8.08415E-008
     327  5.92812E-02  3.17656E+016  2.21453E-003  8.35370E+010 -1.77778E-003 -7.63559E-013  3.45103E+002  3.25005E+001 -1.80656E-012 -8.12988E-008
     328  6.14958E-02  3.17655E+016  2.21462E-003  8.35367E+010 -1.80563E-003 -8.52406E-013  3.45104E+002  3.25006E+001 -1.79865E-012 -8.16246E-008
     329  6.37105E-02  3.17655E+016  2.21471E-003  8.35365E+010 -1.83310E-003 -9.43354E-013  3.45104E+002  3.25007E+001 -1.78691E-012 -8.17282E-008
     330  6.59253E-02  3.17655E+016  2.21480E-003  8.35363E+010 -1.86024E-003 -1.00516E-012  3.45104E+002  3.25007E+001 -1.77454E-012 -8.16932E-008
     331  6.81402E-02  3.17654E+016  2.21489E-003  8.35361E+010 -1.88710E-003 -1.13600E-012  3.45104E+002  3.25008E+001 -1.75912E-012 -8.15139E-008
     332  7.03552E-02  3.17654E+016  2.21498E-003  8.35359E+010 -1.91367E-003 -1.20901E-012  3.45104E+002  3.25009E+001 -1.73853E-012 -8.11858E-008
     333  7.25703E-02  3.17654E+016  2.21506E-003  8.35356E+010 -1.93998E-003 -1.31476E-012  3.45104E+002  3.25009E+001 -1.71367E-012 -8.07162E-008
     334  7.47854E-02  3.17653E+016  2.21515E-003  8.35354E+010 -1.96605E-003 -1.41143E-012  3.45104E+002  3.25010E+001 -1.69069E-012 -8.01030E-008
     335  7.70007E-02  3.17653E+016  2.21524E-003  8.35352E+010 -1.99188E-003 -1.50098E-012  3.45104E+002  3.25011E+001 -1.66208E-012 -7.93942E-008
     336  7.92160E-02  3.17653E+016  2.21533E-003  8.35350E+010 -2.01750E-003 -1.58262E-012  3.45104E+002  3.25011E+001 -1.63313E-012 -7.84866E-008
     337  8.14314E-02  3.17652E+016  2.21541E-003  8.35347E+010 -2.04290E-003 -1.67921E-012  3.45105E+002  3.25012E+001 -1.59919E-012 -7.74295E-008
     338  8.36469E-02  3.17652E+016  2.21550E-003  8.35345E+010 -2.06809E-003 -1.76368E-012  3.45105E+002  3.25013E+001 -1.56405E-012 -7.62475E-008
     339  8.58625E-02  3.17652E+016  2.21559E-003  8.35343E+010 -2.09310E-003 -1.86279E-012  3.45105E+002  3.25013E+001 -1.52711E-012 -7.49547E-008
     340  8.80782E-02  3.17651E+016  2.21567E-003  8.35341E+010 -2.11792E-003 -1.93439E-012  3.45105E+002  3.25014E+001 -1.48959E-012 -7.35404E-008
     341  9.02939E-02  3.17651E+016  2.21576E-003  8.35339E+010 -2.14255E-003 -2.04077E-012  3.45105E+002  3.25015E+001 -1.44714E-012 -7.19351E-008
     342  9.25098E-02  3.17650E+016  2.21584E-003  8.35336E+010 -2.16695E-003 -2.13893E-012  3.45105E+002  3.25015E+001 -1.40640E-012 -7.01301E-008
     343  9.47257E-02  3.17650E+016  2.21592E-003  8.35334E+010 -2.19114E-003 -2.17803E-012  3.45105E+002  3.25016E+001 -1.35943E-012 -6.81219E-008
     344  9.69417E-02  3.17650E+016  2.21601E-003  8.35332E+010 -2.21510E-003 -2.25637E-012  3.45105E+002  3.25017E+001 -1.31013E-012 -6.59375E-008
     345  9.91578E-02  3.17649E+016  2.21609E-003  8.35330E+010 -2.23885E-003 -2.31503E-012  3.45105E+002  3.25017E+001 -1.26217E-012 -6.35435E-008
     346  1.01374E-01  3.17649E+016  2.21618E-003  8.35327E+010 -2.26238E-003 -2.39692E-012  3.45106E+002  3.25018E+001 -1.21043E-012 -6.10909E-008
     347  1.03590E-01  3.17649E+016  2.21626E-003  8.35325E+010 -2.28568E-003 -2.47596E-012  3.45106E+002  3.25019E+001 -1.16470E-012 -5.84912E-008
     348  1.05807E-01  3.17648E+016  2.21634E-003  8.35323E+010 -2.30877E-003 -2.51491E-012  3.45106E+002  3.25020E+001 -1.11023E-012 -5.57360E-008
     349  1.08023E-01  3.17648E+016  2.21642E-003  8.35321E+010 -2.33166E-003 -2.59692E-012  3.45106E+002  3.25020E+001 -1.05364E-012 -5.28364E-008
     350  1.10239E-01  3.17648E+016  2.21651E-003  8.35319E+010 -2.35441E-003 -2.66119E-012  3.45106E+002  3.25021E+001 -9.99946E-013 -4.98110E-008
     351  1.12456E-01  3.17647E+016  2.21659E-003  8.35316E+010 -2.37700E-003 -2.71860E-012  3.45106E+002  3.25022E+001 -9.41297E-013 -4.66879E-008
     352  1.14673E-01  3.17647E+016  2.21667E-003  8.35314E+010 -2.39940E-003 -2.74517E-012  3.45106E+002  3.25022E+001 -8.83557E-013 -4.34491E-008
     353  1.16890E-01  3.17647E+016  2.21675E-003  8.35312E+010 -2.42162E-003 -2.83624E-012  3.45106E+002  3.25023E+001 -8.24188E-013 -4.01478E-008
     354  1.19106E-01  3.17646E+016  2.21683E-003  8.35310E+010 -2.44371E-003 -2.89517E-012  3.45106E+002  3.25024E+001 -7.62416E-013 -3.68141E-008
     355  1.21323E-01  3.17646E+016  2.21691E-003  8.35308E+010 -2.46561E-003 -2.99281E-012  3.45107E+002  3.25024E+001 -6.95270E-013 -3.34440E-008
     356  1.23540E-01  3.17646E+016  2.21699E-003  8.35305E+010 -2.48734E-003 -3.11022E-012  3.45107E+002  3.25025E+001 -6.27511E-013 -3.00494E-008
     357  1.25757E-01  3.17645E+016  2.21707E-003  8.35303E+010 -2.50891E-003 -3.11262E-012  3.45107E+002  3.25026E+001 -5.58946E-013 -2.66342E-008
     358  1.27974E-01  3.17645E+016  2.21715E-003  8.35301E+010 -2.53033E-003 -3.25422E-012  3.45107E+002  3.25026E+001 -4.91826E-013 -2.31818E-008
     359  1.30192E-01  3.17645E+016  2.21723E-003  8.35299E+010 -2.55159E-003 -3.32710E-012  3.45107E+002  3.25027E+001 -4.19885E-013 -1.96907E-008
     360  1.32409E-01  3.17644E+016  2.21731E-003  8.35296E+010 -2.57271E-003 -3.48665E-012  3.45107E+002  3.25028E+001 -3.48778E-013 -1.60844E-008
     361  1.34626E-01  3.17644E+016  2.21739E-003  8.35294E+010 -2.59375E-003 -3.67131E-012  3.45107E+002  3.25029E+001 -2.72604E-013 -1.21360E-008
     362  1.36844E-01  3.17643E+016  2.21747E-003  8.35292E+010 -2.61466E-003 -3.71349E-012  3.45107E+002  3.25029E+001 -2.01149E-013 -8.15038E-009
     363  1.39061E-01  3.17643E+016  2.21755E-003  8.35290E+010 -2.63546E-003 -3.80775E-012  3.45107E+002  3.25030E+001 -1.26607E-013 -4.12568E-009
     364  1.41279E-01  3.17643E+016  2.21763E-003  8.35288E+010 -2.65619E-003 -3.88778E-012  3.45108E+002  3.25031E+001 -5.20966E-014 -5.65910E-011
     365  1.43497E-01  3.17642E+016  2.21771E-003  8.35285E+010 -2.67685E-003 -3.90549E-012  3.45108E+002  3.25031E+001  2.51144E-014  4.05826E-009
     366  1.45715E-01  3.17642E+016  2.21779E-003  8.35283E+010 -2.69740E-003 -3.89414E-012  3.45108E+002  3.25032E+001  9.94508E-014  8.19586E-009
     367  1.47932E-01  3.17642E+016  2.21786E-003  8.35281E+010 -2.71783E-003 -3.90809E-012  3.45108E+002  3.25033E+001  1.82651E-013  1.23443E-008
     368  1.50150E-01  3.17641E+016  2.21794E-003  8.35279E+010 -2.73814E-003 -3.91776E-012  3.45108E+002  3.25033E+001  2.61748E-013  1.65352E-008
     369  1.52368E-01  3.17641E+016  2.21802E-003  8.35276E+010 -2.75836E-003 -3.90849E-012  3.45108E+002  3.25034E+001  3.48146E-013  2.08053E-008
     370  1.54586E-01  3.17641E+016  2.21810E-003  8.35274E+010 -2.77848E-003 -3.91877E-012  3.45108E+002  3.25035E+001  4.36192E-013  2.51534E-008
     371  1.56805E-01  3.17640E+016  2.21818E-003  8.35272E+010 -2.79852E-003 -3.92868E-012  3.45108E+002  3.25035E+001  5.32897E-013  2.94596E-008
     372  1.59023E-01  3.17640E+016  2.21825E-003  8.35270E+010 -2.81847E-003 -3.92438E-012  3.45108E+002  3.25036E+001  6.31972E-013  3.38498E-008
     373  1.61241E-01  3.17640E+016  2.21833E-003  8.35268E+010 -2.83834E-003 -3.90067E-012  3.45109E+002  3.25037E+001  7.32401E-013  3.83452E-008
     374  1.63460E-01  3.17639E+016  2.21841E-003  8.35265E+010 -2.85814E-003 -3.94511E-012  3.45109E+002  3.25038E+001  8.36772E-013  4.28959E-008
     375  1.65678E-01  3.17639E+016  2.21848E-003  8.35263E+010 -2.87786E-003 -3.99701E-012  3.45109E+002  3.25038E+001  9.44153E-013  4.75261E-008
     376  1.67897E-01  3.17639E+016  2.21856E-003  8.35261E+010 -2.89750E-003 -4.00099E-012  3.45109E+002  3.25039E+001  1.04870E-012  5.22223E-008
     377  1.70115E-01  3.17638E+016  2.21864E-003  8.35259E+010 -2.91707E-003 -4.04821E-012  3.45109E+002  3.25040E+001  1.15762E-012  5.70032E-008
     378  1.72334E-01  3.17638E+016  2.21871E-003  8.35256E+010 -2.93657E-003 -4.09830E-012  3.45109E+002  3.25040E+001  1.26762E-012  6.18746E-008
     379  1.74553E-01  3.17638E+016  2.21879E-003  8.35254E+010 -2.95600E-003 -4.15654E-012  3.45109E+002  3.25041E+001  1.38069E-012  6.68345E-008
     380  1.76772E-01  3.17637E+016  2.21886E-003  8.35252E+010 -2.97537E-003 -4.16158E-012  3.45109E+002  3.25042E+001  1.49391E-012  7.18861E-008
     381  1.78991E-01  3.17637E+016  2.21894E-003  8.35250E+010 -2.99467E-003 -4.14030E-012  3.45110E+002  3.25042E+001  1.60939E-012  7.70278E-008
     382  1.81210E-01  3.17636E+016  2.21902E-003  8.35247E+010 -3.01398E-003 -4.13257E-012  3.45110E+002  3.25043E+001  1.72758E-012  8.22183E-008
     383  1.83429E-01  3.17636E+016  2.21909E-003  8.35245E+010 -3.03324E-003 -4.09744E-012  3.45110E+002  3.25044E+001  1.84907E-012  8.75284E-008
     384  1.85648E-01  3.17636E+016  2.21917E-003  8.35243E+010 -3.05243E-003 -4.07543E-012  3.45110E+002  3.25044E+001  1.97310E-012  9.29201E-008
     385  1.87867E-01  3.17635E+016  2.21924E-003  8.35241E+010 -3.07156E-003 -3.97152E-012  3.45110E+002  3.25045E+001  2.10007E-012  9.83786E-008
     386  1.90086E-01  3.17635E+016  2.21932E-003  8.35239E+010 -3.09064E-003 -3.89077E-012  3.45110E+002  3.25046E+001  2.22458E-012  1.03934E-007
     387  1.92306E-01  3.17635E+016  2.21939E-003  8.35236E+010 -3.10965E-003 -3.82971E-012  3.45110E+002  3.25047E+001  2.35699E-012  1.09577E-007
     388  1.94525E-01  3.17634E+016  2.21947E-003  8.35234E+010 -3.12860E-003 -3.86366E-012  3.45110E+002  3.25047E+001  2.48654E-012  1.15298E-007
     389  1.96745E-01  3.17634E+016  2.21954E-003  8.35232E+010 -3.14749E-003 -3.81522E-012  3.45111E+002  3.25048E+001  2.62322E-012  1.21096E-007
     390  1.98964E-01  3.17634E+016  2.21962E-003  8.35230E+010 -3.16632E-003 -3.84752E-012  3.45111E+002  3.25049E+001  2.75718E-012  1.26962E-007
     391  2.01184E-01  3.17633E+016  2.21969E-003  8.35227E+010 -3.18509E-003 -3.72701E-012  3.45111E+002  3.25049E+001  2.89552E-012  1.32866E-007
     392  2.03404E-01  3.17633E+016  2.21977E-003  8.35225E+010 -3.20381E-003 -3.59190E-012  3.45111E+002  3.25050E+001  3.03746E-012  1.38812E-007
     393  2.05624E-01  3.17633E+016  2.21984E-003  8.35223E+010 -3.22249E-003 -3.44864E-012  3.45111E+002  3.25051E+001  3.17798E-012  1.44810E-007
     394  2.07844E-01  3.17632E+016  2.21991E-003  8.35221E+010 -3.24113E-003 -3.33296E-012  3.45111E+002  3.25051E+001  3.32247E-012  1.50859E-007
     395  2.10064E-01  3.17632E+016  2.21999E-003  8.35219E+010 -3.25974E-003 -3.22809E-012  3.45111E+002  3.25052E+001  3.46670E-012  1.56958E-007
     396  2.12284E-01  3.17632E+016  2.22006E-003  8.35216E+010 -3.27832E-003 -3.11214E-012  3.45111E+002  3.25053E+001  3.61549E-012  1.63108E-007
     397  2.14504E-01  3.17631E+016  2.22014E-003  8.35214E+010 -3.29686E-003 -3.13522E-012  3.45111E+002  3.25053E+001  3.77784E-012  1.69314E-007
     398  2.16724E-01  3.17631E+016  2.22021E-003  8.35212E+010 -3.31538E-003 -3.05372E-012  3.45112E+002  3.25054E+001  3.94180E-012  1.75588E-007
     399  2.18944E-01  3.17631E+016  2.22028E-003  8.35210E+010 -3.33388E-003 -2.83506E-012  3.45112E+002  3.25055E+001  4.11314E-012  1.81939E-007
     400  2.21165E-01  3.17630E+016  2.22036E-003  8.35207E+010 -3.35237E-003 -2.69204E-012  3.45112E+002  3.25056E+001  4.28253E-012  1.88367E-007
     401  2.23385E-01  3.17630E+016  2.22043E-003  8.35205E+010 -3.37083E-003 -2.34111E-012  3.45112E+002  3.25056E+001  4.45428E-012  1.94873E-007
     402  2.25606E-01  3.17629E+016  2.22051E-003  8.35203E+010 -3.38928E-003 -2.14705E-012  3.45112E+002  3.25057E+001  4.63043E-012  2.01470E-007
     403  2.27826E-01  3.17629E+016  2.22058E-003  8.35201E+010 -3.40771E-003 -1.92540E-012  3.45112E+002  3.25058E+001  4.80162E-012  2.08157E-007
     404  2.30047E-01  3.17629E+016  2.22065E-003  8.35198E+010 -3.42611E-003 -1.68123E-012  3.45112E+002  3.25058E+001  4.98451E-012  2.14923E-007
     405  2.32268E-01  3.17628E+016  2.22073E-003  8.35196E+010 -3.44449E-003 -1.45171E-012  3.45112E+002  3.25059E+001  5.16363E-012  2.21767E-007
     406  2.34488E-01  3.17628E+016  2.22080E-003  8.35194E+010 -3.46284E-003 -1.18529E-012  3.45113E+002  3.25060E+001  5.34214E-012  2.28669E-007
     407  2.36709E-01  3.17628E+016  2.22087E-003  8.35192E+010 -3.48117E-003 -9.89306E-013  3.45113E+002  3.25060E+001  5.52788E-012  2.35651E-007
     408  2.38930E-01  3.17627E+016  2.22095E-003  8.35190E+010 -3.49947E-003 -7.34817E-013  3.45113E+002  3.25061E+001  5.71489E-012  2.42689E-007
     409  2.41151E-01  3.17627E+016  2.22102E-003  8.35187E+010 -3.51776E-003 -5.07864E-013  3.45113E+002  3.25062E+001  5.90251E-012  2.49770E-007
     410  2.43372E-01  3.17627E+016  2.22109E-003  8.35185E+010 -3.53603E-003 -3.16909E-013  3.45113E+002  3.25062E+001  6.09200E-012  2.56950E-007
     411  2.45594E-01  3.17626E+016  2.22116E-003  8.35183E+010 -3.55429E-003 -1.24522E-013  3.45113E+002  3.25063E+001  6.28572E-012  2.64218E-007
     412  2.47815E-01  3.17626E+016  2.22124E-003  8.35181E+010 -3.57254E-003  1.35038E-013  3.45113E+002  3.25064E+001  6.47851E-012  2.71550E-007
     413  2.50036E-01  3.17626E+016  2.22131E-003  8.35178E+010 -3.59079E-003  3.73806E-013  3.45113E+002  3.25065E+001  6.67200E-012  2.78944E-007
     414  2.52257E-01  3.17625E+016  2.22138E-003  8.35176E+010 -3.60902E-003  5.74383E-013  3.45114E+002  3.25065E+001  6.86923E-012  2.86400E-007
     415  2.54479E-01  3.17625E+016  2.22146E-003  8.35174E+010 -3.62724E-003  8.38294E-013  3.45114E+002  3.25066E+001  7.06666E-012  2.93919E-007
     416  2.56700E-01  3.17625E+016  2.22153E-003  8.35172E+010 -3.64546E-003  9.70740E-013  3.45114E+002  3.25067E+001  7.26835E-012  3.01493E-007
     417  2.58922E-01  3.17624E+016  2.22160E-003  8.35170E+010 -3.66367E-003  1.16416E-012  3.45114E+002  3.25067E+001  7.47099E-012  3.09117E-007
     418  2.61144E-01  3.17624E+016  2.22167E-003  8.35167E+010 -3.68187E-003  1.35828E-012  3.45114E+002  3.25068E+001  7.67717E-012  3.16792E-007
     419  2.63365E-01  3.17624E+016  2.22175E-003  8.35165E+010 -3.70007E-003  1.50049E-012  3.45114E+002  3.25069E+001  7.88717E-012  3.24522E-007
     420  2.65587E-01  3.17623E+016  2.22182E-003  8.35163E+010 -3.71826E-003  1.64810E-012  3.45114E+002  3.25069E+001  8.09379E-012  3.32322E-007
     421  2.67809E-01  3.17623E+016  2.22189E-003  8.35161E+010 -3.73646E-003  1.77606E-012  3.45114E+002  3.25070E+001  8.30669E-012  3.40192E-007
     422  2.70031E-01  3.17622E+016  2.22196E-003  8.35158E+010 -3.75465E-003  1.94965E-012  3.45115E+002  3.25071E+001  8.51903E-012  3.48129E-007
     423  2.72253E-01  3.17622E+016  2.22203E-003  8.35156E+010 -3.77283E-003  2.12285E-012  3.45115E+002  3.25071E+001  8.73269E-012  3.56135E-007
     424  2.74475E-01  3.17622E+016  2.22211E-003  8.35154E+010 -3.79102E-003  2.29145E-012  3.45115E+002  3.25072E+001  8.94932E-012  3.64207E-007
     425  2.76697E-01  3.17621E+016  2.22218E-003  8.35152E+010 -3.80920E-003  2.45991E-012  3.45115E+002  3.25073E+001  9.16810E-012  3.72343E-007
     426  2.78920E-01  3.17621E+016  2.22225E-003  8.35149E+010 -3.82738E-003  2.65731E-012  3.45115E+002  3.25074E+001  9.38761E-012  3.80542E-007
     427  2.81142E-01  3.17621E+016  2.22232E-003  8.35147E+010 -3.84556E-003  3.00026E-012  3.45115E+002  3.25074E+001  9.60910E-012  3.88804E-007
     428  2.83364E-01  3.17620E+016  2.22239E-003  8.35145E+010 -3.86373E-003  3.20292E-012  3.45115E+002  3.25075E+001  9.83215E-012  3.97115E-007
     429  2.85587E-01  3.17620E+016  2.22246E-003  8.35143E+010 -3.88191E-003  3.36506E-012  3.45115E+002  3.25076E+001  1.00573E-011  4.05467E-007
     430  2.87809E-01  3.17620E+016  2.22254E-003  8.35141E+010 -3.90008E-003  3.49758E-012  3.45116E+002  3.25076E+001  1.02796E-011  4.13857E-007
     431  2.90032E-01  3.17619E+016  2.22261E-003  8.35138E+010 -3.91825E-003  3.71331E-012  3.45116E+002  3.25077E+001  1.05028E-011  4.22289E-007
     432  2.92255E-01  3.17619E+016  2.22268E-003  8.35136E+010 -3.93643E-003  3.89376E-012  3.45116E+002  3.25078E+001  1.07273E-011  4.30779E-007
     433  2.94477E-01  3.17619E+016  2.22275E-003  8.35134E+010 -3.95461E-003  4.12827E-012  3.45116E+002  3.25078E+001  1.09527E-011  4.39326E-007
     434  2.96700E-01  3.17618E+016  2.22282E-003  8.35132E+010 -3.97280E-003  4.20583E-012  3.45116E+002  3.25079E+001  1.11840E-011  4.47913E-007
     435  2.98923E-01  3.17618E+016  2.22289E-003  8.35129E+010 -3.99099E-003  4.30385E-012  3.45116E+002  3.25080E+001  1.14137E-011  4.56551E-007
     436  3.01146E-01  3.17618E+016  2.22296E-003  8.35127E+010 -4.00918E-003  4.39871E-012  3.45116E+002  3.25081E+001  1.16411E-011  4.65239E-007
     437  3.03369E-01  3.17617E+016  2.22303E-003  8.35125E+010 -4.02737E-003  4.41608E-012  3.45116E+002  3.25081E+001  1.18773E-011  4.73975E-007
     438  3.05592E-01  3.17617E+016  2.22310E-003  8.35123E+010 -4.04557E-003  4.48065E-012  3.45117E+002  3.25082E+001  1.21050E-011  4.82759E-007
     439  3.07815E-01  3.17617E+016  2.22318E-003  8.35120E+010 -4.06376E-003  4.58193E-012  3.45117E+002  3.25083E+001  1.23434E-011  4.91592E-007
     440  3.10039E-01  3.17616E+016  2.22325E-003  8.35118E+010 -4.08196E-003  4.06888E-012  3.45117E+002  3.25083E+001  1.25704E-011  5.00483E-007
     441  3.12262E-01  3.17616E+016  2.22332E-003  8.35116E+010 -4.10016E-003  4.12236E-012  3.45117E+002  3.25084E+001  1.27985E-011  5.09419E-007
     442  3.14485E-01  3.17615E+016  2.22339E-003  8.35114E+010 -4.11837E-003  4.17934E-012  3.45117E+002  3.25085E+001  1.30320E-011  5.18396E-007
     443  3.16709E-01  3.17615E+016  2.22346E-003  8.35111E+010 -4.13658E-003  4.17633E-012  3.45117E+002  3.25085E+001  1.32637E-011  5.27422E-007
     444  3.18932E-01  3.17615E+016  2.22353E-003  8.35109E+010 -4.15478E-003  4.20537E-012  3.45117E+002  3.25086E+001  1.34957E-011  5.36505E-007
     445  3.21156E-01  3.17614E+016  2.22360E-003  8.35107E+010 -4.17298E-003  4.12616E-012  3.45117E+002  3.25087E+001  1.37278E-011  5.45629E-007
     446  3.23380E-01  3.17614E+016  2.22367E-003  8.35105E+010 -4.19116E-003  4.15847E-012  3.45118E+002  3.25087E+001  1.39625E-011  5.54788E-007
     447  3.25603E-01  3.17614E+016  2.22374E-003  8.35103E+010 -4.20935E-003  4.15573E-012  3.45118E+002  3.25088E+001  1.41989E-011  5.63982E-007
     448  3.27827E-01  3.17613E+016  2.22381E-003  8.35100E+010 -4.22752E-003  4.09199E-012  3.45118E+002  3.25089E+001  1.44350E-011  5.73210E-007
     449  3.30051E-01  3.17613E+016  2.22388E-003  8.35098E+010 -4.24569E-003  4.11042E-012  3.45118E+002  3.25090E+001  1.46740E-011  5.82477E-007
     450  3.32275E-01  3.17613E+016  2.22395E-003  8.35096E+010 -4.26385E-003  4.12407E-012  3.45118E+002  3.25090E+001  1.49119E-011  5.91788E-007
     451  3.34499E-01  3.17612E+016  2.22402E-003  8.35094E+010 -4.28201E-003  4.11202E-012  3.45118E+002  3.25091E+001  1.51481E-011  6.01162E-007
     452  3.36723E-01  3.17612E+016  2.22408E-003  8.35091E+010 -4.30015E-003  4.12972E-012  3.45118E+002  3.25092E+001  1.53930E-011  6.10599E-007
     453  3.38947E-01  3.17612E+016  2.22415E-003  8.35089E+010 -4.31829E-003  4.22779E-012  3.45118E+002  3.25092E+001  1.56303E-011  6.20095E-007
     454  3.41171E-01  3.17611E+016  2.22422E-003  8.35087E+010 -4.33642E-003  4.16640E-012  3.45119E+002  3.25093E+001  1.58719E-011  6.29666E-007
     455  3.43396E-01  3.17611E+016  2.22429E-003  8.35085E+010 -4.35455E-003  4.11204E-012  3.45119E+002  3.25094E+001  1.61134E-011  6.39324E-007
     456  3.45620E-01  3.17611E+016  2.22436E-003  8.35082E+010 -4.37266E-003  4.16154E-012  3.45119E+002  3.25094E+001  1.63569E-011  6.49054E-007
     457  3.47845E-01  3.17610E+016  2.22443E-003  8.35080E+010 -4.39077E-003  4.13936E-012  3.45119E+002  3.25095E+001  1.66012E-011  6.58856E-007
     458  3.50069E-01  3.17610E+016  2.22450E-003  8.35078E+010 -4.40887E-003  4.10863E-012  3.45119E+002  3.25096E+001  1.68454E-011  6.68731E-007
     459  3.52294E-01  3.17609E+016  2.22457E-003  8.35076E+010 -4.42696E-003  4.12948E-012  3.45119E+002  3.25096E+001  1.70914E-011  6.78679E-007
     460  3.54518E-01  3.17609E+016  2.22464E-003  8.35073E+010 -4.44504E-003  4.18254E-012  3.45119E+002  3.25097E+001  1.73388E-011  6.88695E-007
     461  3.56743E-01  3.17609E+016  2.22471E-003  8.35071E+010 -4.46311E-003  4.19415E-012  3.45119E+002  3.25098E+001  1.75862E-011  6.98777E-007
     462  3.58968E-01  3.17608E+016  2.22477E-003  8.35069E+010 -4.48118E-003  4.24353E-012  3.45120E+002  3.25099E+001  1.78374E-011  7.08916E-007
     463  3.61193E-01  3.17608E+016  2.22484E-003  8.35067E+010 -4.49925E-003  4.29285E-012  3.45120E+002  3.25099E+001  1.80902E-011  7.19112E-007
     464  3.63417E-01  3.17608E+016  2.22491E-003  8.35065E+010 -4.51731E-003  4.34989E-012  3.45120E+002  3.25100E+001  1.83419E-011  7.29363E-007
     465  3.65642E-01  3.17607E+016  2.22498E-003  8.35062E+010 -4.53536E-003  4.28155E-012  3.45120E+002  3.25101E+001  1.85988E-011  7.39651E-007
     466  3.67868E-01  3.17607E+016  2.22505E-003  8.35060E+010 -4.55341E-003  4.11949E-012  3.45120E+002  3.25101E+001  1.88559E-011  7.49998E-007
     467  3.70093E-01  3.17607E+016  2.22512E-003  8.35058E+010 -4.57145E-003  3.90805E-012  3.45120E+002  3.25102E+001  1.91138E-011  7.60402E-007
     468  3.72318E-01  3.17606E+016  2.22518E-003  8.35056E+010 -4.58948E-003  3.79291E-012  3.45120E+002  3.25103E+001  1.93748E-011  7.70851E-007
     469  3.74543E-01  3.17606E+016  2.22525E-003  8.35053E+010 -4.60752E-003  3.60790E-012  3.45120E+002  3.25103E+001  1.96358E-011  7.81331E-007
     470  3.76768E-01  3.17606E+016  2.22532E-003  8.35051E+010 -4.62556E-003  3.37532E-012  3.45121E+002  3.25104E+001  1.98978E-011  7.91849E-007
     471  3.78994E-01  3.17605E+016  2.22539E-003  8.35049E+010 -4.64359E-003  3.24733E-012  3.45121E+002  3.25105E+001  2.01661E-011  8.02407E-007
     472  3.81219E-01  3.17605E+016  2.22545E-003  8.35047E+010 -4.66162E-003  3.09574E-012  3.45121E+002  3.25106E+001  2.04325E-011  8.13006E-007
     473  3.83445E-01  3.17605E+016  2.22552E-003  8.35044E+010 -4.67965E-003  2.89815E-012  3.45121E+002  3.25106E+001  2.07006E-011  8.23648E-007
     474  3.85670E-01  3.17604E+016  2.22559E-003  8.35042E+010 -4.69767E-003  2.67795E-012  3.45121E+002  3.25107E+001  2.09734E-011  8.34336E-007
     475  3.87896E-01  3.17604E+016  2.22566E-003  8.35040E+010 -4.71568E-003  2.42692E-012  3.45121E+002  3.25108E+001  2.12437E-011  8.45059E-007
     476  3.90122E-01  3.17604E+016  2.22572E-003  8.35038E+010 -4.73369E-003  2.19028E-012  3.45121E+002  3.25108E+001  2.15141E-011  8.55827E-007
     477  3.92347E-01  3.17603E+016  2.22579E-003  8.35035E+010 -4.75170E-003  1.97865E-012  3.45121E+002  3.25109E+001  2.17877E-011  8.66646E-007
     478  3.94573E-01  3.17603E+016  2.22586E-003  8.35033E+010 -4.76970E-003  1.72249E-012  3.45122E+002  3.25110E+001  2.20641E-011  8.77497E-007
     479  3.96799E-01  3.17602E+016  2.22592E-003  8.35031E+010 -4.78769E-003  1.48386E-012  3.45122E+002  3.25110E+001  2.23400E-011  8.88385E-007
     480  3.99025E-01  3.17602E+016  2.22599E-003  8.35029E+010 -4.80568E-003  1.27149E-012  3.45122E+002  3.25111E+001  2.26184E-011  8.99320E-007
     481  4.01251E-01  3.17602E+016  2.22606E-003  8.35027E+010 -4.82366E-003  1.07738E-012  3.45122E+002  3.25112E+001  2.28989E-011  9.10303E-007
     482  4.03477E-01  3.17601E+016  2.22612E-003  8.35024E+010 -4.84163E-003  8.60510E-013  3.45122E+002  3.25112E+001  2.31764E-011  9.21334E-007
     483  4.05704E-01  3.17601E+016  2.22619E-003  8.35022E+010 -4.85963E-003  6.39554E-013  3.45122E+002  3.25113E+001  2.34556E-011  9.32402E-007
     484  4.07930E-01  3.17601E+016  2.22626E-003  8.35020E+010 -4.87762E-003  4.46113E-013  3.45122E+002  3.25114E+001  2.37370E-011  9.43518E-007
     485  4.10156E-01  3.17600E+016  2.22632E-003  8.35018E+010 -4.89562E-003  2.10302E-013  3.45123E+002  3.25115E+001  2.40220E-011  9.54684E-007
     486  4.12383E-01  3.17600E+016  2.22639E-003  8.35015E+010 -4.91362E-003 -1.04271E-014  3.45123E+002  3.25115E+001  2.43030E-011  9.65898E-007
     487  4.14609E-01  3.17600E+016  2.22646E-003  8.35013E+010 -4.93162E-003 -2.44739E-013  3.45123E+002  3.25116E+001  2.45883E-011  9.77154E-007
     488  4.16836E-01  3.17599E+016  2.22652E-003  8.35011E+010 -4.94961E-003 -4.29563E-013  3.45123E+002  3.25117E+001  2.48737E-011  9.88458E-007
