deg deg R km/s g/cm3 km/s km/s km/s G G G erg/cm3 erg/cm3 erg/cm3 dyne/cm^2 dyne/cm^2 K K -- -- -- -- deg deg km/s
       320  1.0000000000E+02  2  3 23
      37      19
  6.9600000000E+08  1.0000000000E+00  1.6666666667E+00
lon lat r divudx Rho Ux Uy Uz Bx By Bz Ehot I01 I02 Pe P te ti normx normy normz comprho thetaup thetadn ushk xSI r g
  2.7000000000E+02  6.0000000000E+01  4.2039582440E+00 -3.4731047590E+02  1.7363165739E-19 -1.1654919109E+02  6.7170585657E+01  1.0134754207E+03 -2.5745559049E-01  5.6812211757E-01 -6.0641647531E-01  6.9935924574E-06  3.5820222076E-07  2.8864660347E-05  1.8222674828E-05  4.1706349607E-03  1.2177143625E+06  2.5471187284E+08  3.2536188981E-02 -4.5158760967E-01  8.8704146306E-01  2.9962388250E+01  2.0146563349E+01  9.0341360534E+00  1.7662994051E+03
  2.8000000000E+02  6.0000000000E+01  4.6408320596E+00 -1.6796614779E+02  1.2559780518E-19  1.1539084192E+01 -1.5290742985E+01  4.9313660930E+02 -2.5144858434E-01  3.7092161708E-01 -3.7849613515E-01  4.8666646425E-06  1.9167986804E-07  2.0705718160E-05  1.1140734092E-05  1.5786674490E-03  1.0118919116E+06  1.1099355818E+08  1.0597571662E-01 -4.4990867008E-01  8.8374473223E-01  2.4692253871E+01  2.3233431195E+01  2.0992141355E+01  1.9945687548E+03
  2.9000000000E+02  6.0000000000E+01  4.6408320596E+00 -1.2672164295E+02  1.2445372926E-19  9.9167117857E+01 -9.1305038808E+00  4.1106035485E+02 -3.0534986537E-01  3.2965967580E-01 -3.2921962122E-01  4.7790976331E-06  1.8460951312E-07  2.0709531085E-05  1.0924208136E-05  1.3546804826E-03  1.0035332441E+06  9.6513310751E+07  1.7208411441E-01 -4.3325917782E-01  8.8170079260E-01  2.9985546789E+01  2.5431504346E+01  2.7975837794E+01  1.7679586613E+03
  3.0000000000E+02  6.0000000000E+01  4.2039582440E+00 -2.5180399536E+02  1.6689736666E-19  2.4783357299E+02  9.7634410970E+01  6.2592918957E+02 -4.8912746243E-01  3.9473937898E-01 -3.9658700668E-01  6.5436054265E-06  3.1746581904E-07  2.9861808813E-05  1.7019156364E-05  2.6559043244E-03  1.1865059384E+06  1.6943222334E+08  2.4843610564E-01 -3.9556323635E-01  8.8096366057E-01  6.7513055438E+01  2.7015371497E+01  2.9955541862E+01  1.0449766655E+03
  3.1000000000E+02  6.0000000000E+01  4.2039582440E+00 -3.5270109313E+02  1.6567388976E-19  2.6727632354E+02  9.1623972866E+01  3.8437561345E+02 -5.1132208025E-01  3.1049998358E-01 -3.4810921693E-01  6.3134961324E-06  2.9514141808E-07  3.0604784102E-05  1.6399396125E-05  1.8302116332E-03  1.1547627867E+06  1.1803342851E+08  3.2093120937E-01 -3.4224214698E-01  8.8058400578E-01  7.5485579650E+01  2.7966311491E+01  3.5265709692E+01  8.2947681749E+02
  3.2000000000E+02  6.0000000000E+01  3.7670844285E+00 -4.6334062467E+02  2.4202421839E-19  3.5038762765E+02  1.0172744107E+02  4.5121197482E+02 -7.6176680172E-01  2.9680985381E-01 -4.3583191653E-01  9.1587346869E-06  4.3496966916E-07  4.0541001808E-05  2.9099525621E-05  5.1330297151E-03  1.3463838369E+06  1.9227093781E+08  3.8639647402E-01 -2.4848445355E-01  8.8317657738E-01  1.5510911972E+03  2.8596632778E+01  3.7091720467E+01  4.4653881210E+02
  3.3000000000E+02  6.0000000000E+01  3.7670844285E+00 -4.0341225077E+02  2.3314799277E-19  3.1683737687E+02  7.0619168763E+01  2.4926046470E+02 -7.4333985076E-01  1.8692159806E-01 -3.7699681157E-01  8.2221507062E-06  3.9236797361E-07  4.1131608609E-05  2.5945550124E-05  3.5390954666E-03  1.2593869043E+06  1.3664130830E+08  4.3712982402E-01 -1.9166077070E-01  8.7402537888E-01  7.4135138135E+02  2.9089947631E+01  4.0657767689E+01  4.6893868120E+02
  3.4000000000E+02  6.0000000000E+01  3.7670844285E+00 -3.0791380181E+02  2.2808159329E-19  2.6065575097E+02  5.5816579251E+01  1.3404001757E+02 -7.1081938494E-01  8.9570736207E-02 -3.2958679520E-01  7.4844650159E-06  3.4759135637E-07  4.2006045857E-05  2.3457801573E-05  2.3380490372E-03  1.1770328357E+06  9.2451846937E+07  4.5535419381E-01 -1.3603667838E-01  8.7521548407E-01  2.6698523100E+02  2.9768774220E+01  4.5253222524E+01  5.1440905245E+02
  3.5000000000E+02  6.0000000000E+01  3.3302106130E+00 -2.7825837719E+02  3.3576349971E-19  3.6419555234E+02  1.8416597129E+02  1.5845498531E+02 -9.7822775432E-01 -1.5527341992E-02 -4.3694552197E-01  1.0252059832E-05  5.7804901392E-07  6.5406800797E-05  3.7987367128E-05  4.3689641484E-03  1.3362627928E+06  1.4464544513E+08  4.6190803691E-01 -4.6538966990E-02  8.8153168822E-01  2.0736210659E+02  2.9475039060E+01  4.7159457843E+01  2.6189742425E+02
  3.6000000000E+02  6.0000000000E+01  3.3302106130E+00 -2.2610129947E+02  3.3317529462E-19  3.0751904362E+02  1.8307568229E+02  3.2052412917E+01 -9.0073880518E-01 -1.1245738842E-01 -4.0962179105E-01  9.4900295312E-06  5.2524822381E-07  6.6184940103E-05  3.5104529006E-05  2.7955219135E-03  1.2491451667E+06  9.3746711154E+07  4.4552881491E-01  1.7336076652E-02  8.9086981302E-01  3.8494150626E+01  2.9613133966E+01  5.1015577342E+01  2.4056752792E+02
  0.0000000000E+00  7.0000000000E+01  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
  1.0000000000E+01  7.0000000000E+01  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
  2.0000000000E+01  7.0000000000E+01  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
  3.0000000000E+01  7.0000000000E+01  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
  4.0000000000E+01  7.0000000000E+01  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
  5.0000000000E+01  7.0000000000E+01  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
  6.0000000000E+01  7.0000000000E+01  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
  7.0000000000E+01  7.0000000000E+01  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
  8.0000000000E+01  7.0000000000E+01  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
  9.0000000000E+01  7.0000000000E+01  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
  1.0000000000E+02  7.0000000000E+01  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
  1.1000000000E+02  7.0000000000E+01  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
  1.2000000000E+02  7.0000000000E+01  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
  1.3000000000E+02  7.0000000000E+01  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
  1.4000000000E+02  7.0000000000E+01  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
  1.5000000000E+02  7.0000000000E+01  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
  1.6000000000E+02  7.0000000000E+01  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
  1.7000000000E+02  7.0000000000E+01  3.3302106130E+00 -7.2648389153E+01  3.1994276071E-19 -1.9032492350E+02  1.1813458224E+02  3.2873522495E+02  2.8987323713E-01 -3.7351561567E-01 -1.1303749292E+00  8.6675172648E-06  4.3439032207E-07  6.7899716978E-05  3.2005554436E-05  3.8756443153E-03  1.1909758825E+06  1.3805095392E+08 -2.6747663482E-01  1.0110748309E-01  9.5543684521E-01  1.9033838259E+01  9.8119374461E+00  2.2430061628E+01  1.6654124422E+02
  1.8000000000E+02  7.0000000000E+01  3.3302106130E+00 -1.5215485202E+02  3.2461232064E-19 -2.2529618011E+02  9.9116537525E+01  3.9302982335E+02  3.0793293057E-01 -2.8793357543E-01 -1.2020379140E+00  8.9996999636E-06  4.6836149349E-07  6.8605612458E-05  3.3253169626E-05  4.6311691783E-03  1.2179637622E+06  1.6188064361E+08 -2.8154147987E-01  6.0101313752E-02  9.5455989124E-01  1.9230519023E+01  9.7878189299E+00  1.9300616568E+01  1.7701057563E+02
  1.9000000000E+02  7.0000000000E+01  3.3302106130E+00 -2.5297074076E+02  3.2967075828E-19 -2.6290072547E+02  9.0872700289E+01  4.5442918763E+02  3.1790022920E-01 -1.9789356081E-01 -1.2769091445E+00  9.3597993961E-06  5.0471081287E-07  6.9457239908E-05  3.4606276381E-05  5.4090631106E-03  1.2470732727E+06  1.8624529677E+08 -2.8613794052E-01  8.6321840092E-03  9.5474190161E-01  1.9535471540E+01  9.6064823379E+00  1.6896144525E+01  1.8672417629E+02
  2.0000000000E+02  7.0000000000E+01  3.3302106130E+00 -3.9094095995E+02  3.3280790786E-19 -2.9536599062E+02  1.0456783486E+02  5.0323451103E+02  3.0210246139E-01 -1.2518427189E-01 -1.3290125670E+00  9.6465871135E-06  5.3432879621E-07  6.9974957761E-05  3.5684151198E-05  6.0553769317E-03  1.2723836288E+06  2.0630986550E+08 -2.7736790492E-01 -4.4873489843E-02  9.5630576853E-01  1.9805492053E+01  1.0109635456E+01  1.5609473896E+01  2.1259479280E+02
  2.1000000000E+02  7.0000000000E+01  3.7670844285E+00 -4.6648722129E+02  2.2614343697E-19 -2.0884102373E+02  5.1603229164E+01  4.1845878370E+02  1.9316887762E-01  4.4185928346E-02 -9.9283627094E-01  7.0868775156E-06  3.4890196098E-07  4.5255220111E-05  2.2042896402E-05  3.0843941678E-03  1.1328351881E+06  1.3696721858E+08 -2.4981509213E-01 -9.5776624089E-02  9.5996838450E-01  1.5918941276E+01  1.0379558986E+01  1.0648837647E+01  5.2821120033E+02
  2.2000000000E+02  7.0000000000E+01  3.7670844285E+00 -5.5490352665E+02  2.2700213016E-19 -2.2451223995E+02  6.8385365693E+01  4.4778443772E+02  1.7350554996E-01  8.6318016856E-02 -1.0089430299E+00  7.1962225366E-06  3.6185347086E-07  4.5251712263E-05  2.2396336363E-05  3.3277767573E-03  1.1449855114E+06  1.4717526966E+08 -2.3953079027E-01 -1.2580194124E-01  9.5896746921E-01  1.6073175986E+01  1.0910958047E+01  8.5931834372E+00  7.0571850812E+02
  2.3000000000E+02  7.0000000000E+01  3.7670844285E+00 -6.8968284813E+02  2.3144692568E-19 -2.6034062770E+02  1.1012728778E+02  6.0880611201E+02  7.4222785176E-02  2.0361153188E-01 -1.0489390053E+00  7.7054514536E-06  4.1046633322E-07  4.5359294989E-05  2.4023331018E-05  4.6526875685E-03  1.2000701233E+06  2.0229560647E+08 -2.1388576275E-01 -1.6128009182E-01  9.5876246642E-01  1.6305997500E+01  1.4166098077E+01  6.6196465832E+00  1.0245244815E+03
  2.4000000000E+02  7.0000000000E+01  3.7670844285E+00 -7.5374991527E+02  2.3283210681E-19 -2.7837090763E+02  1.2615621858E+02  6.9182630915E+02  3.4927871162E-02  2.4553975325E-01 -1.0554782138E+00  7.9073133630E-06  4.2680617834E-07  4.5081852988E-05  2.4673899764E-05  5.3891483399E-03  1.2222224479E+06  2.3100084614E+08 -1.8830465870E-01 -1.8755496274E-01  9.5891773980E-01  1.6676489814E+01  1.4473669466E+01  6.0681890169E+00  1.3190458487E+03
  2.5000000000E+02  7.0000000000E+01  4.2039582440E+00 -8.5358064348E+02  1.6558583459E-19 -1.6198528072E+02  1.1005789992E+02  6.0800089877E+02 -6.9186054362E-02  2.6143303374E-01 -7.3158617289E-01  5.9167022879E-06  2.7166981330E-07  3.0653023853E-05  1.5352973171E-05  2.4158747766E-03  1.0844389193E+06  1.5609058811E+08 -1.3343059341E-01 -2.2789704830E-01  9.5767791811E-01  1.4474222098E+01  1.5807442820E+01  6.1013475582E+00  1.7258329386E+03
  2.6000000000E+02  7.0000000000E+01  4.2039582440E+00 -8.1470149037E+02  1.6668536077E-19 -1.5857920205E+02  1.0951730249E+02  6.8511103938E+02 -1.2994246227E-01  2.8440804554E-01 -7.2018797273E-01  6.0797791212E-06  2.8304883593E-07  3.0744084987E-05  1.5792334779E-05  2.7420462686E-03  1.1055545808E+06  1.7529401350E+08 -6.1993104815E-02 -2.4941774699E-01  9.5882797872E-01  1.5921114065E+01  1.5455315222E+01  6.7510398596E+00  1.8633787022E+03
  2.7000000000E+02  7.0000000000E+01  4.2039582440E+00 -7.3870085887E+02  1.6653348485E-19 -1.3249899493E+02  9.6251691938E+01  7.3641049144E+02 -2.1300965214E-01  2.9015660210E-01 -6.8470509121E-01  6.1529412062E-06  2.8741555510E-07  3.0564623284E-05  1.5989987392E-05  2.9465265612E-03  1.1190702382E+06  1.8828632441E+08  5.5107390094E-03 -2.6724507416E-01  9.5682469411E-01  1.8970853431E+01  1.6715627845E+01  9.4769258939E+00  1.8556374882E+03
  2.8000000000E+02  7.0000000000E+01  4.2039582440E+00 -6.3192004883E+02  1.6586934210E-19 -8.5837938864E+01  9.0097153568E+01  7.5667415251E+02 -2.9034051837E-01  2.8720861247E-01 -6.4515823170E-01  6.1710843629E-06  2.8966437627E-07  3.0397390381E-05  1.6039925620E-05  3.0299060200E-03  1.1268638848E+06  1.9469770725E+08  6.9543541036E-02 -2.7330291359E-01  9.5254661809E-01  2.3069928420E+01  1.8176889210E+01  1.3015943115E+01  1.7701561731E+03
  2.9000000000E+02  7.0000000000E+01  4.2039582440E+00 -4.8549965218E+02  1.6453984767E-19 -2.1915680242E+01  8.7437473446E+01  6.9623132858E+02 -3.2970375525E-01  2.6258536692E-01 -6.1020815869E-01  6.0799663555E-06  2.8350934774E-07  3.0228286118E-05  1.5795186988E-05  2.7903022489E-03  1.1197694156E+06  1.8119021216E+08  1.3419065220E-01 -2.6278962951E-01  9.4971573745E-01  2.6360286784E+01  1.7801166187E+01  1.6004008989E+01  1.6401414989E+03
  3.0000000000E+02  7.0000000000E+01  4.2039582440E+00 -4.4669914293E+02  1.6280490006E-19  5.5000555435E+01  8.2553784232E+01  5.8598041502E+02 -3.8972718169E-01  2.1716742238E-01 -5.5216035422E-01  5.9215688704E-06  2.6850624343E-07  2.9938464037E-05  1.5369038431E-05  2.3123475235E-03  1.1028733139E+06  1.5224856163E+08  1.7713987763E-01 -2.3720446004E-01  9.4942254413E-01  2.7474999206E+01  1.8642315494E+01  2.1174415496E+01  1.4877485568E+03
  3.1000000000E+02  7.0000000000E+01  4.2039582440E+00 -4.5055049214E+02  1.6231748346E-19  6.7832557710E+01  7.5630485061E+01  5.0602570775E+02 -3.9928717720E-01  1.9011538086E-01 -5.3637730573E-01  5.8492842133E-06  2.6292188123E-07  3.0078549828E-05  1.5174042049E-05  2.0429446021E-03  1.0933668131E+06  1.3541656929E+08  2.2484514469E-01 -1.9483836242E-01  9.4885845753E-01  2.6766819092E+01  1.9429781781E+01  2.5085693970E+01  1.3481010295E+03
  3.2000000000E+02  7.0000000000E+01  3.7670844285E+00 -3.8634913978E+02  2.2858818661E-19  1.5287906773E+02  1.0092966138E+02  5.9168510231E+02 -6.1002359224E-01  1.2673498185E-01 -6.7244336300E-01  7.9989607383E-06  4.0796318947E-07  4.2767974925E-05  2.5131201083E-05  5.0583129475E-03  1.2519925984E+06  2.0803016336E+08  2.6294475314E-01 -1.2407399547E-01  9.5139680958E-01  1.0828030798E+02  1.9553905916E+01  2.5620332276E+01  9.6903594772E+02
  3.3000000000E+02  7.0000000000E+01  3.7670844285E+00 -2.6837488150E+02  2.2632239661E-19  1.4979808387E+02  8.5266740528E+01  5.1441762576E+02 -6.0882379779E-01  8.9453959870E-02 -6.5155321564E-01  7.7438301279E-06  3.9538414983E-07  4.2892566170E-05  2.4287690916E-05  4.5156439759E-03  1.2265415496E+06  1.8787398335E+08  2.8742332304E-01 -9.0071607535E-02  9.4782124086E-01  7.5179700485E+01  2.0000355857E+01  3.0437236260E+01  9.2568445864E+02
  3.4000000000E+02  7.0000000000E+01  3.7670844285E+00 -1.4072480837E+02  2.2166787357E-19  1.8471839688E+02  7.9414213696E+01  3.2242899815E+02 -5.9134265149E-01  4.1513491501E-03 -5.9613570768E-01  7.2204186424E-06  3.6109623778E-07  4.2966258831E-05  2.2574465552E-05  3.2013584318E-03  1.1697769619E+06  1.3564244049E+08  3.0157099097E-01 -4.5926504422E-02  9.4687971795E-01  4.3201668285E+01  2.0223304870E+01  3.3014156849E+01  8.8406813714E+02
  3.5000000000E+02  7.0000000000E+01  3.7670844285E+00 -6.7769626280E+01  2.1980772815E-19  1.9620394400E+02  8.5291004629E+01  2.3523748520E+02 -5.7740051819E-01 -4.1250751031E-02 -5.7101248460E-01  6.9619144329E-06  3.4273211185E-07  4.3026534581E-05  2.1721851810E-05  2.6056064822E-03  1.1395998843E+06  1.1203988275E+08  2.9866355988E-01 -8.7651058537E-03  9.4939150811E-01  2.4479127357E+01  2.0531451602E+01  3.6237015446E+01  7.7129509306E+02
  3.6000000000E+02  7.0000000000E+01  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
  0.0000000000E+00  8.0000000000E+01  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
  1.0000000000E+01  8.0000000000E+01  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
  2.0000000000E+01  8.0000000000E+01  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
  3.0000000000E+01  8.0000000000E+01  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
  4.0000000000E+01  8.0000000000E+01  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
  5.0000000000E+01  8.0000000000E+01  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
  6.0000000000E+01  8.0000000000E+01  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
