EIT filters optically thin plasma response: [log K] [log cm-3] [cm^5/10^26] [cm^5/10^26] [cm^5/10^26] [cm^5/10^26]
0 0.0 2 1 4
200 12
0.0
l10T l10ne 171 195 284 304
6.54020e+00 8.76923e+00 1.57283e-01 3.51454e-01 1.79544e-01 1.43223e-01
6.55778e+00 8.76923e+00 1.23062e-01 3.20793e-01 1.50785e-01 1.23359e-01
6.57537e+00 8.76923e+00 1.07209e-01 2.91606e-01 1.27507e-01 1.06899e-01
6.59296e+00 8.76923e+00 1.01152e-01 2.66991e-01 1.08307e-01 9.31741e-02
6.61055e+00 8.76923e+00 9.69069e-02 2.49953e-01 9.19228e-02 8.15967e-02
6.62814e+00 8.76923e+00 9.12399e-02 2.40485e-01 7.76561e-02 7.17656e-02
6.64572e+00 8.76923e+00 8.44936e-02 2.36315e-01 6.52497e-02 6.34316e-02
6.66331e+00 8.76923e+00 7.70579e-02 2.35268e-01 5.44926e-02 5.63806e-02
6.68090e+00 8.76923e+00 6.93125e-02 2.35273e-01 4.52470e-02 5.04529e-02
6.69849e+00 8.76923e+00 6.16244e-02 2.34286e-01 3.74141e-02 4.55185e-02
6.71608e+00 8.76923e+00 5.43212e-02 2.30567e-01 3.09109e-02 4.14641e-02
6.73366e+00 8.76923e+00 4.75347e-02 2.24031e-01 2.55524e-02 3.81319e-02
6.75125e+00 8.76923e+00 4.13331e-02 2.15047e-01 2.11330e-02 3.53576e-02
6.76884e+00 8.76923e+00 3.58142e-02 2.03923e-01 1.74853e-02 3.29996e-02
6.78643e+00 8.76923e+00 3.10931e-02 1.90896e-01 1.44630e-02 3.09274e-02
6.80401e+00 8.76923e+00 2.73111e-02 1.76154e-01 1.19403e-02 2.90207e-02
6.82160e+00 8.76923e+00 2.45220e-02 1.59974e-01 9.81564e-03 2.71942e-02
6.83919e+00 8.76923e+00 2.25901e-02 1.42956e-01 8.03043e-03 2.54373e-02
6.85678e+00 8.76923e+00 2.13759e-02 1.25710e-01 6.53829e-03 2.37486e-02
6.87437e+00 8.76923e+00 2.07620e-02 1.08840e-01 5.30196e-03 2.21292e-02
6.89195e+00 8.76923e+00 2.06499e-02 9.29694e-02 4.29261e-03 2.05827e-02
6.90954e+00 8.76923e+00 2.09539e-02 7.87345e-02 3.48630e-03 1.91122e-02
6.92713e+00 8.76923e+00 2.15576e-02 6.70401e-02 2.85768e-03 1.77138e-02
6.94472e+00 8.76923e+00 2.23142e-02 5.90301e-02 2.37784e-03 1.63742e-02
6.96231e+00 8.76923e+00 2.30801e-02 5.59678e-02 2.02213e-03 1.50818e-02
6.97989e+00 8.76923e+00 2.37118e-02 5.92667e-02 1.76991e-03 1.38271e-02
6.99748e+00 8.76923e+00 2.40626e-02 7.05444e-02 1.60334e-03 1.25996e-02
7.01507e+00 8.76923e+00 2.40043e-02 9.13013e-02 1.50728e-03 1.13951e-02
7.03266e+00 8.76923e+00 2.35706e-02 1.21091e-01 1.46612e-03 1.02295e-02
7.05025e+00 8.76923e+00 2.28500e-02 1.58894e-01 1.46503e-03 9.12778e-03
7.06783e+00 8.76923e+00 2.19229e-02 2.03909e-01 1.49037e-03 8.11746e-03
7.08542e+00 8.76923e+00 2.08617e-02 2.55640e-01 1.52939e-03 7.22711e-03
7.10301e+00 8.76923e+00 1.97359e-02 3.13718e-01 1.56973e-03 6.49074e-03
7.12060e+00 8.76923e+00 1.85996e-02 3.76992e-01 1.60209e-03 5.92415e-03
7.13819e+00 8.76923e+00 1.74746e-02 4.42037e-01 1.62424e-03 5.49416e-03
7.15577e+00 8.76923e+00 1.63787e-02 5.05093e-01 1.63469e-03 5.16392e-03
7.17336e+00 8.76923e+00 1.53289e-02 5.62444e-01 1.63162e-03 4.89919e-03
7.19095e+00 8.76923e+00 1.43456e-02 6.10083e-01 1.61277e-03 4.66830e-03
7.20854e+00 8.76923e+00 1.34498e-02 6.43896e-01 1.57555e-03 4.44114e-03
7.22613e+00 8.76923e+00 1.26444e-02 6.63082e-01 1.52094e-03 4.20460e-03
7.24371e+00 8.76923e+00 1.19144e-02 6.70279e-01 1.45370e-03 3.96298e-03
7.26130e+00 8.76923e+00 1.12450e-02 6.67941e-01 1.37828e-03 3.72080e-03
7.27889e+00 8.76923e+00 1.06243e-02 6.58212e-01 1.29900e-03 3.48302e-03
7.29648e+00 8.76923e+00 1.00417e-02 6.43013e-01 1.22000e-03 3.25456e-03
7.31407e+00 8.76923e+00 9.48831e-03 6.24027e-01 1.14504e-03 3.03998e-03
7.33165e+00 8.76923e+00 8.96138e-03 6.02310e-01 1.07489e-03 2.83936e-03
7.34924e+00 8.76923e+00 8.46026e-03 5.78560e-01 1.00897e-03 2.65065e-03
7.36683e+00 8.76923e+00 7.98606e-03 5.53448e-01 9.46933e-04 2.47247e-03
7.38442e+00 8.76923e+00 7.54039e-03 5.27592e-01 8.88530e-04 2.30370e-03
7.40200e+00 8.76923e+00 7.12599e-03 5.01602e-01 8.33641e-04 2.14357e-03
7.41959e+00 8.76923e+00 6.74373e-03 4.75915e-01 7.82073e-04 1.99131e-03
7.43718e+00 8.76923e+00 6.39021e-03 4.50671e-01 7.33574e-04 1.84669e-03
7.45477e+00 8.76923e+00 6.06157e-03 4.25947e-01 6.87906e-04 1.70961e-03
7.47236e+00 8.76923e+00 5.75476e-03 4.01838e-01 6.44920e-04 1.58023e-03
7.48994e+00 8.76923e+00 5.46755e-03 3.78468e-01 6.04573e-04 1.45899e-03
7.50753e+00 8.76923e+00 5.19781e-03 3.55943e-01 5.66827e-04 1.34637e-03
7.52512e+00 8.76923e+00 4.94405e-03 3.34323e-01 5.31589e-04 1.24242e-03
7.54271e+00 8.76923e+00 4.70460e-03 3.13548e-01 4.98565e-04 1.14627e-03
7.56030e+00 8.76923e+00 4.47820e-03 2.93577e-01 4.67516e-04 1.05728e-03
7.57788e+00 8.76923e+00 4.26414e-03 2.74403e-01 4.38282e-04 9.75037e-04
7.59547e+00 8.76923e+00 4.06169e-03 2.56013e-01 4.10707e-04 8.99210e-04
7.61306e+00 8.76923e+00 3.87077e-03 2.38441e-01 3.84727e-04 8.29745e-04
7.63065e+00 8.76923e+00 3.69050e-03 2.21653e-01 3.60221e-04 7.66136e-04
7.64824e+00 8.76923e+00 3.51982e-03 2.05598e-01 3.37063e-04 7.07743e-04
7.66582e+00 8.76923e+00 3.35804e-03 1.90253e-01 3.15181e-04 6.54118e-04
7.68341e+00 8.76923e+00 3.20447e-03 1.75594e-01 2.94506e-04 6.04866e-04
7.70100e+00 8.76923e+00 3.05896e-03 1.61643e-01 2.75042e-04 5.59824e-04
7.71859e+00 8.76923e+00 2.92134e-03 1.48413e-01 2.56788e-04 5.18813e-04
7.73618e+00 8.76923e+00 2.79103e-03 1.35874e-01 2.39659e-04 4.81400e-04
7.75376e+00 8.76923e+00 2.66767e-03 1.24006e-01 2.23595e-04 4.47202e-04
7.77135e+00 8.76923e+00 2.55088e-03 1.12791e-01 2.08538e-04 4.15879e-04
7.78894e+00 8.76923e+00 2.44069e-03 1.02251e-01 1.94491e-04 3.87238e-04
7.80653e+00 8.76923e+00 2.33726e-03 9.24229e-02 1.81477e-04 3.61148e-04
7.82412e+00 8.76923e+00 2.24047e-03 8.33052e-02 1.69472e-04 3.37424e-04
7.84170e+00 8.76923e+00 2.14976e-03 7.48439e-02 1.58379e-04 3.15781e-04
7.85929e+00 8.76923e+00 2.06454e-03 6.69845e-02 1.48105e-04 2.95950e-04
7.87688e+00 8.76923e+00 1.98456e-03 5.97061e-02 1.38598e-04 2.77753e-04
7.89447e+00 8.76923e+00 1.90968e-03 5.30006e-02 1.29827e-04 2.61053e-04
7.91206e+00 8.76923e+00 1.83988e-03 4.68746e-02 1.21779e-04 2.45757e-04
7.92964e+00 8.76923e+00 1.77507e-03 4.13170e-02 1.14436e-04 2.31821e-04
7.94723e+00 8.76923e+00 1.71503e-03 3.63023e-02 1.07774e-04 2.19221e-04
7.96482e+00 8.76923e+00 1.65980e-03 3.18310e-02 1.01800e-04 2.07996e-04
7.98241e+00 8.76923e+00 1.60952e-03 2.79173e-02 9.65412e-05 1.98221e-04
8.00000e+00 8.76923e+00 1.56450e-03 2.45926e-02 9.20437e-05 1.90015e-04
4.50000e+00 9.30769e+00 3.20437e-07 1.94386e-06 1.10286e-06 5.12847e-04
4.51758e+00 9.30769e+00 1.58644e-07 3.20200e-06 1.97892e-06 1.30367e-03
4.53517e+00 9.30769e+00 2.52659e-07 6.29240e-06 3.37493e-06 2.56760e-03
4.55276e+00 9.30769e+00 1.01164e-06 1.28240e-05 5.53198e-06 4.47443e-03
4.57035e+00 9.30769e+00 2.86527e-06 2.45129e-05 8.71515e-06 7.21423e-03
4.58793e+00 9.30769e+00 6.27473e-06 4.32223e-05 1.32183e-05 1.10004e-02
4.60552e+00 9.30769e+00 1.17596e-05 7.11190e-05 1.94031e-05 1.60985e-02
4.62311e+00 9.30769e+00 2.01907e-05 1.14327e-04 2.89859e-05 2.37141e-02
4.64070e+00 9.30769e+00 3.30075e-05 1.85496e-04 4.59300e-05 3.66115e-02
4.65829e+00 9.30769e+00 5.18291e-05 2.98700e-04 7.46242e-05 5.78552e-02
4.67587e+00 9.30769e+00 7.84438e-05 4.69200e-04 1.19790e-04 9.07458e-02
4.69346e+00 9.30769e+00 1.14929e-04 7.14341e-04 1.86742e-04 1.39004e-01
4.71105e+00 9.30769e+00 1.64112e-04 1.05504e-03 2.81725e-04 2.06691e-01
4.72864e+00 9.30769e+00 2.35789e-04 1.53585e-03 4.16244e-04 2.97339e-01
4.74623e+00 9.30769e+00 3.45134e-04 2.22034e-03 6.06155e-04 4.14373e-01
4.76381e+00 9.30769e+00 5.08483e-04 3.17808e-03 8.68924e-04 5.61925e-01
4.78140e+00 9.30769e+00 7.44136e-04 4.48885e-03 1.22475e-03 7.45336e-01
4.79899e+00 9.30769e+00 1.07237e-03 6.24177e-03 1.69627e-03 9.70810e-01
4.81658e+00 9.30769e+00 1.50855e-03 8.49493e-03 2.30066e-03 1.24109e+00
4.83417e+00 9.30769e+00 2.03377e-03 1.11058e-02 3.01519e-03 1.53719e+00
4.85175e+00 9.30769e+00 2.62042e-03 1.38774e-02 3.80708e-03 1.83390e+00
4.86934e+00 9.30769e+00 3.24382e-03 1.66226e-02 4.64732e-03 2.10654e+00
4.88693e+00 9.30769e+00 3.87942e-03 1.91486e-02 5.50706e-03 2.32918e+00
4.90452e+00 9.30769e+00 4.50339e-03 2.12583e-02 6.35881e-03 2.47464e+00
4.92211e+00 9.30769e+00 5.09355e-03 2.28512e-02 7.21370e-03 2.53030e+00
4.93969e+00 9.30769e+00 5.63020e-03 2.40191e-02 8.15647e-03 2.51306e+00
4.95728e+00 9.30769e+00 6.09333e-03 2.48659e-02 9.28453e-03 2.44113e+00
4.97487e+00 9.30769e+00 6.45972e-03 2.54832e-02 1.06994e-02 2.33105e+00
4.99246e+00 9.30769e+00 6.70342e-03 2.59567e-02 1.25122e-02 2.19819e+00
5.01005e+00 9.30769e+00 6.80439e-03 2.63798e-02 1.48416e-02 2.05681e+00
5.02763e+00 9.30769e+00 6.90064e-03 2.70530e-02 1.77453e-02 1.91494e+00
5.04522e+00 9.30769e+00 7.26511e-03 2.84596e-02 2.12408e-02 1.77526e+00
5.06281e+00 9.30769e+00 8.18309e-03 3.11100e-02 2.53576e-02 1.64062e+00
5.08040e+00 9.30769e+00 9.95709e-03 3.55532e-02 3.01457e-02 1.51396e+00
5.09799e+00 9.30769e+00 1.29162e-02 4.23942e-02 3.56762e-02 1.39843e+00
5.11557e+00 9.30769e+00 1.75084e-02 5.24588e-02 4.19894e-02 1.29686e+00
5.13316e+00 9.30769e+00 2.47244e-02 6.75600e-02 4.88803e-02 1.20807e+00
5.15075e+00 9.30769e+00 3.57987e-02 8.99566e-02 5.60524e-02 1.12996e+00
5.16834e+00 9.30769e+00 5.20879e-02 1.22138e-01 6.32212e-02 1.06071e+00
5.18592e+00 9.30769e+00 7.50945e-02 1.66868e-01 7.00981e-02 9.98790e-01
5.20351e+00 9.30769e+00 1.06575e-01 2.27382e-01 7.63985e-02 9.42804e-01
5.22110e+00 9.30769e+00 1.49042e-01 3.07657e-01 8.19556e-02 8.91644e-01
5.23869e+00 9.30769e+00 2.06552e-01 4.13029e-01 8.69149e-02 8.44311e-01
5.25628e+00 9.30769e+00 2.83792e-01 5.49713e-01 9.14482e-02 7.99926e-01
5.27386e+00 9.30769e+00 3.85991e-01 7.24781e-01 9.57115e-02 7.57722e-01
5.29145e+00 9.30769e+00 5.19335e-01 9.46808e-01 9.98600e-02 7.16930e-01
5.30904e+00 9.30769e+00 6.90358e-01 1.22477e+00 1.04031e-01 6.76913e-01
5.32663e+00 9.30769e+00 8.96995e-01 1.55277e+00 1.08223e-01 6.37386e-01
5.34422e+00 9.30769e+00 1.12882e+00 1.91042e+00 1.12297e-01 5.98419e-01
5.36180e+00 9.30769e+00 1.37567e+00 2.27736e+00 1.16103e-01 5.60137e-01
5.37939e+00 9.30769e+00 1.62826e+00 2.63415e+00 1.19489e-01 5.22619e-01
5.39698e+00 9.30769e+00 1.87709e+00 2.96045e+00 1.22284e-01 4.86032e-01
5.41457e+00 9.30769e+00 2.11395e+00 3.23860e+00 1.24361e-01 4.50597e-01
5.43216e+00 9.30769e+00 2.33907e+00 3.47308e+00 1.25993e-01 4.16886e-01
5.44974e+00 9.30769e+00 2.55580e+00 3.67663e+00 1.27608e-01 3.85670e-01
5.46733e+00 9.30769e+00 2.76766e+00 3.86141e+00 1.29639e-01 3.57742e-01
5.48492e+00 9.30769e+00 2.97760e+00 4.03866e+00 1.32529e-01 3.34054e-01
5.50251e+00 9.30769e+00 3.18868e+00 4.21947e+00 1.36748e-01 3.15669e-01
5.52010e+00 9.30769e+00 3.41337e+00 4.41224e+00 1.42902e-01 3.03269e-01
5.53768e+00 9.30769e+00 3.68906e+00 4.61813e+00 1.51900e-01 2.96282e-01
5.55527e+00 9.30769e+00 4.05917e+00 4.83788e+00 1.64794e-01 2.94061e-01
5.57286e+00 9.30769e+00 4.56960e+00 5.07229e+00 1.82744e-01 2.96121e-01
5.59045e+00 9.30769e+00 5.27081e+00 5.32275e+00 2.07071e-01 3.02104e-01
5.60804e+00 9.30769e+00 6.21767e+00 5.59095e+00 2.39226e-01 3.11779e-01
5.62562e+00 9.30769e+00 7.43081e+00 5.87394e+00 2.78974e-01 3.25144e-01
5.64321e+00 9.30769e+00 8.89529e+00 6.16408e+00 3.24255e-01 3.42474e-01
5.66080e+00 9.30769e+00 1.05995e+01 6.45320e+00 3.73004e-01 3.64155e-01
5.67839e+00 9.30769e+00 1.25400e+01 6.73321e+00 4.23279e-01 3.90711e-01
5.69598e+00 9.30769e+00 1.47206e+01 6.99577e+00 4.73190e-01 4.22821e-01
5.71356e+00 9.30769e+00 1.71462e+01 7.23312e+00 5.20832e-01 4.61149e-01
5.73115e+00 9.30769e+00 1.97955e+01 7.44731e+00 5.64517e-01 5.05322e-01
5.74874e+00 9.30769e+00 2.26312e+01 7.64422e+00 6.02446e-01 5.54450e-01
5.76633e+00 9.30769e+00 2.56229e+01 7.82936e+00 6.32672e-01 6.07814e-01
5.78391e+00 9.30769e+00 2.87435e+01 8.00780e+00 6.53003e-01 6.64794e-01
5.80150e+00 9.30769e+00 3.19750e+01 8.18467e+00 6.60970e-01 7.24980e-01
5.81909e+00 9.30769e+00 3.52887e+01 8.36498e+00 6.54995e-01 7.87310e-01
5.83668e+00 9.30769e+00 3.86317e+01 8.55465e+00 6.37162e-01 8.48791e-01
5.85427e+00 9.30769e+00 4.19468e+01 8.76003e+00 6.09976e-01 9.06011e-01
5.87185e+00 9.30769e+00 4.51740e+01 8.98778e+00 5.75669e-01 9.55401e-01
5.88944e+00 9.30769e+00 4.82562e+01 9.24571e+00 5.36193e-01 9.93233e-01
5.90703e+00 9.30769e+00 5.11258e+01 9.54241e+00 4.93398e-01 1.01543e+00
5.92462e+00 9.30769e+00 5.36978e+01 9.89873e+00 4.48991e-01 1.02108e+00
5.94221e+00 9.30769e+00 5.58614e+01 1.03515e+01 4.04600e-01 1.01350e+00
5.95979e+00 9.30769e+00 5.74911e+01 1.09412e+01 3.61876e-01 9.95924e-01
5.97738e+00 9.30769e+00 5.84476e+01 1.17135e+01 3.22448e-01 9.71241e-01
5.99497e+00 9.30769e+00 5.85680e+01 1.27188e+01 2.88122e-01 9.42145e-01
6.01256e+00 9.30769e+00 5.76876e+01 1.40050e+01 2.60610e-01 9.11262e-01
6.03015e+00 9.30769e+00 5.58432e+01 1.55294e+01 2.39591e-01 8.81899e-01
6.04773e+00 9.30769e+00 5.31750e+01 1.71996e+01 2.23680e-01 8.57839e-01
6.06532e+00 9.30769e+00 4.97943e+01 1.89298e+01 2.11609e-01 8.42996e-01
6.08291e+00 9.30769e+00 4.57950e+01 2.06333e+01 2.02257e-01 8.41610e-01
6.10050e+00 9.30769e+00 4.12501e+01 2.22234e+01 1.94580e-01 8.58329e-01
6.11809e+00 9.30769e+00 3.62517e+01 2.36092e+01 1.88542e-01 8.95777e-01
6.13567e+00 9.30769e+00 3.10120e+01 2.46894e+01 1.87691e-01 9.47701e-01
6.15326e+00 9.30769e+00 2.57568e+01 2.53545e+01 1.96543e-01 1.00622e+00
6.17085e+00 9.30769e+00 2.07204e+01 2.54801e+01 2.19919e-01 1.06355e+00
6.18844e+00 9.30769e+00 1.61408e+01 2.49256e+01 2.63091e-01 1.11194e+00
6.20602e+00 9.30769e+00 1.22695e+01 2.35339e+01 3.31764e-01 1.14337e+00
6.22361e+00 9.30769e+00 9.20748e+00 2.13089e+01 4.25103e-01 1.15381e+00
6.24120e+00 9.30769e+00 6.83707e+00 1.85177e+01 5.31642e-01 1.14518e+00
6.25879e+00 9.30769e+00 5.03870e+00 1.54334e+01 6.39415e-01 1.11941e+00
6.27638e+00 9.30769e+00 3.71054e+00 1.23199e+01 7.36499e-01 1.07788e+00
6.29397e+00 9.30769e+00 2.76537e+00 9.44008e+00 8.10636e-01 1.02149e+00
6.31155e+00 9.30769e+00 2.12778e+00 7.04674e+00 8.49916e-01 9.50937e-01
6.32914e+00 9.30769e+00 1.72654e+00 5.17889e+00 8.54303e-01 8.69132e-01
6.34673e+00 9.30769e+00 1.49606e+00 3.74738e+00 8.31141e-01 7.80566e-01
6.36432e+00 9.30769e+00 1.37554e+00 2.67239e+00 7.87106e-01 6.89526e-01
6.38190e+00 9.30769e+00 1.30761e+00 1.88549e+00 7.28259e-01 6.00259e-01
6.39949e+00 9.30769e+00 1.23647e+00 1.32600e+00 6.60096e-01 5.16923e-01
6.41708e+00 9.30769e+00 1.11816e+00 9.42952e-01 5.87529e-01 4.43093e-01
6.43467e+00 9.30769e+00 9.59056e-01 6.95919e-01 5.13565e-01 3.78548e-01
6.45226e+00 9.30769e+00 7.78377e-01 5.50215e-01 4.40697e-01 3.22261e-01
6.46984e+00 9.30769e+00 5.94773e-01 4.74329e-01 3.71489e-01 2.73485e-01
6.48743e+00 9.30769e+00 4.26484e-01 4.38810e-01 3.08499e-01 2.31624e-01
6.50502e+00 9.30769e+00 2.92424e-01 4.15715e-01 2.54578e-01 1.96378e-01
6.52261e+00 9.30769e+00 2.01714e-01 3.87867e-01 2.10974e-01 1.67238e-01
6.54020e+00 9.30769e+00 1.45838e-01 3.56365e-01 1.75999e-01 1.43199e-01
6.55778e+00 9.30769e+00 1.15446e-01 3.24088e-01 1.47915e-01 1.23361e-01
6.57537e+00 9.30769e+00 1.01934e-01 2.93830e-01 1.25151e-01 1.06914e-01
6.59296e+00 9.30769e+00 9.72778e-02 2.68510e-01 1.06353e-01 9.31956e-02
6.61055e+00 9.30769e+00 9.39985e-02 2.50968e-01 9.02995e-02 8.16185e-02
6.62814e+00 9.30769e+00 8.91009e-02 2.41113e-01 7.63168e-02 7.17844e-02
6.64572e+00 9.30769e+00 8.29623e-02 2.36655e-01 6.41534e-02 6.34453e-02
6.66331e+00 9.30769e+00 7.59983e-02 2.35400e-01 5.36036e-02 5.63883e-02
6.68090e+00 9.30769e+00 6.86093e-02 2.35262e-01 4.45330e-02 5.04548e-02
6.69849e+00 9.30769e+00 6.11796e-02 2.34188e-01 3.68456e-02 4.55160e-02
6.71608e+00 9.30769e+00 5.40521e-02 2.30426e-01 3.04608e-02 4.14594e-02
6.73366e+00 9.30769e+00 4.73757e-02 2.23879e-01 2.51973e-02 3.81270e-02
6.75125e+00 9.30769e+00 4.12357e-02 2.14910e-01 2.08539e-02 3.53538e-02
6.76884e+00 9.30769e+00 3.57448e-02 2.03815e-01 1.72667e-02 3.29976e-02
6.78643e+00 9.30769e+00 3.10326e-02 1.90824e-01 1.42924e-02 3.09274e-02
6.80401e+00 9.30769e+00 2.72537e-02 1.76117e-01 1.18080e-02 2.90222e-02
6.82160e+00 9.30769e+00 2.44711e-02 1.59964e-01 9.71389e-03 2.71964e-02
6.83919e+00 9.30769e+00 2.25486e-02 1.42967e-01 7.95295e-03 2.54396e-02
6.85678e+00 9.30769e+00 2.13456e-02 1.25737e-01 6.47992e-03 2.37507e-02
6.87437e+00 9.30769e+00 2.07433e-02 1.08877e-01 5.25847e-03 2.21308e-02
6.89195e+00 9.30769e+00 2.06418e-02 9.30108e-02 4.26060e-03 2.05841e-02
6.90954e+00 9.30769e+00 2.09545e-02 7.87758e-02 3.46310e-03 1.91135e-02
6.92713e+00 9.30769e+00 2.15644e-02 6.70773e-02 2.84118e-03 1.77154e-02
6.94472e+00 9.30769e+00 2.23252e-02 5.90605e-02 2.36632e-03 1.63763e-02
6.96231e+00 9.30769e+00 2.30937e-02 5.59900e-02 2.01424e-03 1.50845e-02
6.97989e+00 9.30769e+00 2.37267e-02 5.92807e-02 1.76459e-03 1.38302e-02
6.99748e+00 9.30769e+00 2.40780e-02 7.05514e-02 1.59983e-03 1.26029e-02
7.01507e+00 9.30769e+00 2.40194e-02 9.13035e-02 1.50506e-03 1.13982e-02
7.03266e+00 9.30769e+00 2.35848e-02 1.21091e-01 1.46480e-03 1.02322e-02
7.05025e+00 9.30769e+00 2.28631e-02 1.58893e-01 1.46430e-03 9.12997e-03
7.06783e+00 9.30769e+00 2.19348e-02 2.03908e-01 1.49001e-03 8.11900e-03
7.08542e+00 9.30769e+00 2.08723e-02 2.55639e-01 1.52924e-03 7.22802e-03
7.10301e+00 9.30769e+00 1.97454e-02 3.13717e-01 1.56969e-03 6.49116e-03
7.12060e+00 9.30769e+00 1.86082e-02 3.76992e-01 1.60212e-03 5.92427e-03
7.13819e+00 9.30769e+00 1.74825e-02 4.42037e-01 1.62430e-03 5.49414e-03
7.15577e+00 9.30769e+00 1.63861e-02 5.05093e-01 1.63477e-03 5.16387e-03
7.17336e+00 9.30769e+00 1.53358e-02 5.62443e-01 1.63169e-03 4.89918e-03
7.19095e+00 9.30769e+00 1.43519e-02 6.10082e-01 1.61283e-03 4.66835e-03
7.20854e+00 9.30769e+00 1.34553e-02 6.43895e-01 1.57559e-03 4.44124e-03
7.22613e+00 9.30769e+00 1.26490e-02 6.63081e-01 1.52096e-03 4.20471e-03
7.24371e+00 9.30769e+00 1.19181e-02 6.70278e-01 1.45371e-03 3.96307e-03
7.26130e+00 9.30769e+00 1.12477e-02 6.67940e-01 1.37829e-03 3.72087e-03
7.27889e+00 9.30769e+00 1.06262e-02 6.58211e-01 1.29899e-03 3.48305e-03
7.29648e+00 9.30769e+00 1.00428e-02 6.43013e-01 1.22000e-03 3.25457e-03
7.31407e+00 9.30769e+00 9.48892e-03 6.24027e-01 1.14503e-03 3.03997e-03
7.33165e+00 9.30769e+00 8.96170e-03 6.02310e-01 1.07489e-03 2.83935e-03
7.34924e+00 9.30769e+00 8.46043e-03 5.78560e-01 1.00898e-03 2.65064e-03
7.36683e+00 9.30769e+00 7.98617e-03 5.53448e-01 9.46955e-04 2.47248e-03
7.38442e+00 9.30769e+00 7.54051e-03 5.27592e-01 8.88560e-04 2.30372e-03
7.40200e+00 9.30769e+00 7.12612e-03 5.01602e-01 8.33675e-04 2.14360e-03
7.41959e+00 9.30769e+00 6.74387e-03 4.75915e-01 7.82107e-04 1.99134e-03
7.43718e+00 9.30769e+00 6.39032e-03 4.50671e-01 7.33602e-04 1.84671e-03
7.45477e+00 9.30769e+00 6.06165e-03 4.25947e-01 6.87927e-04 1.70963e-03
7.47236e+00 9.30769e+00 5.75481e-03 4.01838e-01 6.44933e-04 1.58024e-03
7.48994e+00 9.30769e+00 5.46757e-03 3.78468e-01 6.04578e-04 1.45900e-03
7.50753e+00 9.30769e+00 5.19780e-03 3.55943e-01 5.66827e-04 1.34637e-03
7.52512e+00 9.30769e+00 4.94404e-03 3.34323e-01 5.31586e-04 1.24241e-03
7.54271e+00 9.30769e+00 4.70458e-03 3.13548e-01 4.98561e-04 1.14627e-03
7.56030e+00 9.30769e+00 4.47819e-03 2.93577e-01 4.67513e-04 1.05728e-03
7.57788e+00 9.30769e+00 4.26414e-03 2.74403e-01 4.38279e-04 9.75035e-04
7.59547e+00 9.30769e+00 4.06170e-03 2.56013e-01 4.10705e-04 8.99209e-04
7.61306e+00 9.30769e+00 3.87078e-03 2.38441e-01 3.84727e-04 8.29745e-04
7.63065e+00 9.30769e+00 3.69052e-03 2.21653e-01 3.60221e-04 7.66136e-04
7.64824e+00 9.30769e+00 3.51984e-03 2.05598e-01 3.37064e-04 7.07744e-04
7.66582e+00 9.30769e+00 3.35806e-03 1.90253e-01 3.15182e-04 6.54119e-04
7.68341e+00 9.30769e+00 3.20448e-03 1.75594e-01 2.94506e-04 6.04867e-04
7.70100e+00 9.30769e+00 3.05897e-03 1.61643e-01 2.75042e-04 5.59824e-04
7.71859e+00 9.30769e+00 2.92134e-03 1.48413e-01 2.56788e-04 5.18813e-04
7.73618e+00 9.30769e+00 2.79103e-03 1.35874e-01 2.39659e-04 4.81400e-04
7.75376e+00 9.30769e+00 2.66767e-03 1.24006e-01 2.23595e-04 4.47202e-04
7.77135e+00 9.30769e+00 2.55088e-03 1.12791e-01 2.08538e-04 4.15879e-04
7.78894e+00 9.30769e+00 2.44069e-03 1.02251e-01 1.94491e-04 3.87238e-04
7.80653e+00 9.30769e+00 2.33726e-03 9.24229e-02 1.81477e-04 3.61148e-04
7.82412e+00 9.30769e+00 2.24047e-03 8.33052e-02 1.69472e-04 3.37424e-04
7.84170e+00 9.30769e+00 2.14976e-03 7.48439e-02 1.58379e-04 3.15781e-04
7.85929e+00 9.30769e+00 2.06454e-03 6.69845e-02 1.48105e-04 2.95950e-04
7.87688e+00 9.30769e+00 1.98456e-03 5.97061e-02 1.38598e-04 2.77753e-04
7.89447e+00 9.30769e+00 1.90968e-03 5.30006e-02 1.29827e-04 2.61053e-04
7.91206e+00 9.30769e+00 1.83988e-03 4.68746e-02 1.21779e-04 2.45757e-04
7.92964e+00 9.30769e+00 1.77507e-03 4.13170e-02 1.14436e-04 2.31821e-04
7.94723e+00 9.30769e+00 1.71503e-03 3.63023e-02 1.07774e-04 2.19221e-04
7.96482e+00 9.30769e+00 1.65980e-03 3.18310e-02 1.01800e-04 2.07996e-04
7.98241e+00 9.30769e+00 1.60952e-03 2.79173e-02 9.65412e-05 1.98221e-04
8.00000e+00 9.30769e+00 1.56450e-03 2.45926e-02 9.20437e-05 1.90015e-04
4.50000e+00 9.84615e+00 3.42727e-07 2.12574e-06 1.19688e-06 5.19443e-04
4.51758e+00 9.84615e+00 2.28982e-07 3.79638e-06 2.28468e-06 1.32714e-03
4.53517e+00 9.84615e+00 4.03038e-07 7.56259e-06 4.02418e-06 2.61804e-03
4.55276e+00 9.84615e+00 1.28698e-06 1.51305e-05 6.70261e-06 4.56507e-03
4.57035e+00 9.84615e+00 3.32484e-06 2.83249e-05 1.06368e-05 7.36182e-03
