SXT filters optically thin plasma response: [log K] [log cm-3] [cm^5/10^26] [cm^5/10^26]
0 0.0 2 1 2
200 14
0.0
l10T l10ne AlMg Open
5.67839e+00 7.15384e+00 1.96772e-03 5.20700e+03
5.69598e+00 7.15384e+00 2.70730e-03 5.21300e+03
5.71356e+00 7.15384e+00 3.70296e-03 5.21900e+03
5.73115e+00 7.15384e+00 5.03356e-03 5.22500e+03
5.74874e+00 7.15384e+00 6.80406e-03 5.23100e+03
5.76633e+00 7.15384e+00 9.14960e-03 5.23700e+03
5.78391e+00 7.15384e+00 1.22395e-02 5.24300e+03
5.80150e+00 7.15384e+00 1.62681e-02 5.24900e+03
5.81909e+00 7.15384e+00 2.14368e-02 5.25500e+03
5.83668e+00 7.15384e+00 2.79871e-02 5.26100e+03
5.85427e+00 7.15384e+00 3.62043e-02 5.26700e+03
5.87185e+00 7.15384e+00 4.64199e-02 5.27300e+03
5.88944e+00 7.15384e+00 5.90078e-02 5.27900e+03
5.90703e+00 7.15384e+00 7.43669e-02 5.28500e+03
5.92462e+00 7.15384e+00 9.28934e-02 5.29100e+03
5.94221e+00 7.15384e+00 1.14981e-01 5.29700e+03
5.95979e+00 7.15384e+00 1.40995e-01 5.30300e+03
5.97738e+00 7.15384e+00 1.71244e-01 5.30900e+03
5.99497e+00 7.15384e+00 2.05940e-01 5.31500e+03
6.01256e+00 7.15384e+00 2.45175e-01 5.32100e+03
6.03015e+00 7.15384e+00 2.89112e-01 5.32700e+03
6.04773e+00 7.15384e+00 3.37972e-01 5.33300e+03
6.06532e+00 7.15384e+00 3.91984e-01 5.33900e+03
6.08291e+00 7.15384e+00 4.51359e-01 5.34500e+03
6.10050e+00 7.15384e+00 5.16282e-01 5.35100e+03
6.11809e+00 7.15384e+00 5.86933e-01 5.35700e+03
6.13567e+00 7.15384e+00 6.63850e-01 5.36300e+03
6.15326e+00 7.15384e+00 7.47619e-01 5.36900e+03
6.17085e+00 7.15384e+00 8.38711e-01 5.37500e+03
6.18844e+00 7.15384e+00 9.37456e-01 5.38100e+03
6.20602e+00 7.15384e+00 1.04407e+00 5.38700e+03
6.22361e+00 7.15384e+00 1.15965e+00 5.39300e+03
6.24120e+00 7.15384e+00 1.28747e+00 5.39900e+03
6.25879e+00 7.15384e+00 1.43244e+00 5.40500e+03
6.27638e+00 7.15384e+00 1.60107e+00 5.41100e+03
6.29397e+00 7.15384e+00 1.80020e+00 5.41700e+03
6.31155e+00 7.15384e+00 2.03465e+00 5.42300e+03
6.32914e+00 7.15384e+00 2.30836e+00 5.42900e+03
6.34673e+00 7.15384e+00 2.62525e+00 5.43500e+03
6.36432e+00 7.15384e+00 2.98777e+00 5.44100e+03
6.38190e+00 7.15384e+00 3.39726e+00 5.44700e+03
6.39949e+00 7.15384e+00 3.85402e+00 5.45300e+03
6.41708e+00 7.15384e+00 4.35730e+00 5.45900e+03
6.43467e+00 7.15384e+00 4.90621e+00 5.46500e+03
6.45226e+00 7.15384e+00 5.50067e+00 5.47100e+03
6.46984e+00 7.15384e+00 6.14083e+00 5.47700e+03
6.48743e+00 7.15384e+00 6.82849e+00 5.48300e+03
6.50502e+00 7.15384e+00 7.56769e+00 5.48900e+03
6.52261e+00 7.15384e+00 8.36247e+00 5.49500e+03
6.54020e+00 7.15384e+00 9.21405e+00 5.50100e+03
6.55778e+00 7.15384e+00 1.01219e+01 5.50700e+03
6.57537e+00 7.15384e+00 1.10840e+01 5.51300e+03
6.59296e+00 7.15384e+00 1.20957e+01 5.51900e+03
6.61055e+00 7.15384e+00 1.31499e+01 5.52500e+03
6.62814e+00 7.15384e+00 1.42411e+01 5.53100e+03
6.64572e+00 7.15384e+00 1.53661e+01 5.53700e+03
6.66331e+00 7.15384e+00 1.65209e+01 5.54300e+03
6.68090e+00 7.15384e+00 1.76991e+01 5.54900e+03
6.69849e+00 7.15384e+00 1.88925e+01 5.55500e+03
6.71608e+00 7.15384e+00 2.00899e+01 5.56100e+03
6.73366e+00 7.15384e+00 2.12769e+01 5.56700e+03
6.75125e+00 7.15384e+00 2.24357e+01 5.57300e+03
6.76884e+00 7.15384e+00 2.35426e+01 5.57900e+03
6.78643e+00 7.15384e+00 2.45659e+01 5.58500e+03
6.80401e+00 7.15384e+00 2.54642e+01 5.59100e+03
6.82160e+00 7.15384e+00 2.62140e+01 5.59700e+03
6.83919e+00 7.15384e+00 2.68465e+01 5.60300e+03
6.85678e+00 7.15384e+00 2.73903e+01 5.60900e+03
6.87437e+00 7.15384e+00 2.78549e+01 5.61500e+03
6.89195e+00 7.15384e+00 2.82237e+01 5.62100e+03
6.90954e+00 7.15384e+00 2.84511e+01 5.62700e+03
6.92713e+00 7.15384e+00 2.85330e+01 5.63300e+03
6.94472e+00 7.15384e+00 2.85099e+01 5.63900e+03
6.96231e+00 7.15384e+00 2.84021e+01 5.64500e+03
6.97989e+00 7.15384e+00 2.82056e+01 5.65100e+03
6.99748e+00 7.15384e+00 2.78915e+01 5.65700e+03
7.01507e+00 7.15384e+00 2.74186e+01 5.66300e+03
7.03266e+00 7.15384e+00 2.68039e+01 5.66900e+03
7.05025e+00 7.15384e+00 2.60778e+01 5.67500e+03
7.06783e+00 7.15384e+00 2.52548e+01 5.68100e+03
7.08542e+00 7.15384e+00 2.43340e+01 5.68700e+03
7.10301e+00 7.15384e+00 2.33005e+01 5.69300e+03
7.12060e+00 7.15384e+00 2.21570e+01 5.69900e+03
7.13819e+00 7.15384e+00 2.09603e+01 5.70500e+03
7.15577e+00 7.15384e+00 1.97563e+01 5.71100e+03
7.17336e+00 7.15384e+00 1.85738e+01 5.71700e+03
7.19095e+00 7.15384e+00 1.74289e+01 5.72300e+03
7.20854e+00 7.15384e+00 1.63302e+01 5.72900e+03
7.22613e+00 7.15384e+00 1.52923e+01 5.73500e+03
7.24371e+00 7.15384e+00 1.43329e+01 5.74100e+03
7.26130e+00 7.15384e+00 1.34598e+01 5.74700e+03
7.27889e+00 7.15384e+00 1.26737e+01 5.75300e+03
7.29648e+00 7.15384e+00 1.19712e+01 5.75900e+03
7.31407e+00 7.15384e+00 1.13459e+01 5.76500e+03
7.33165e+00 7.15384e+00 1.07876e+01 5.77100e+03
7.34924e+00 7.15384e+00 1.02862e+01 5.77700e+03
7.36683e+00 7.15384e+00 9.83397e+00 5.78300e+03
7.38442e+00 7.15384e+00 9.42471e+00 5.78900e+03
7.40200e+00 7.15384e+00 9.05348e+00 5.79500e+03
7.41959e+00 7.15384e+00 8.71630e+00 5.80100e+03
7.43718e+00 7.15384e+00 8.40956e+00 5.80700e+03
7.45477e+00 7.15384e+00 8.13003e+00 5.81300e+03
7.47236e+00 7.15384e+00 7.87483e+00 5.81900e+03
7.48994e+00 7.15384e+00 7.64137e+00 5.82500e+03
7.50753e+00 7.15384e+00 7.38565e+00 5.83100e+03
7.52512e+00 7.15384e+00 7.19030e+00 5.83700e+03
7.54271e+00 7.15384e+00 7.00885e+00 5.84300e+03
7.56030e+00 7.15384e+00 6.83903e+00 5.84900e+03
7.57788e+00 7.15384e+00 6.67894e+00 5.85500e+03
7.59547e+00 7.15384e+00 6.52699e+00 5.86100e+03
7.61306e+00 7.15384e+00 6.38172e+00 5.86700e+03
7.63065e+00 7.15384e+00 6.24302e+00 5.87300e+03
7.64824e+00 7.15384e+00 6.11048e+00 5.87900e+03
7.66582e+00 7.15384e+00 5.98386e+00 5.88500e+03
7.68341e+00 7.15384e+00 5.86290e+00 5.89100e+03
7.70100e+00 7.15384e+00 5.74733e+00 5.89700e+03
7.71859e+00 7.15384e+00 5.63688e+00 5.90300e+03
7.73618e+00 7.15384e+00 5.53140e+00 5.90900e+03
7.75376e+00 7.15384e+00 5.43070e+00 5.91500e+03
7.77135e+00 7.15384e+00 5.33451e+00 5.92100e+03
7.78894e+00 7.15384e+00 5.24254e+00 5.92700e+03
7.80653e+00 7.15384e+00 5.15433e+00 5.93300e+03
7.82412e+00 7.15384e+00 5.06994e+00 5.93900e+03
7.84170e+00 7.15384e+00 4.98897e+00 5.94500e+03
7.85929e+00 7.15384e+00 4.91119e+00 5.95100e+03
7.87688e+00 7.15384e+00 4.83637e+00 5.95700e+03
7.89447e+00 7.15384e+00 4.76426e+00 5.96300e+03
7.91206e+00 7.15384e+00 4.69465e+00 5.96900e+03
7.92964e+00 7.15384e+00 4.62761e+00 5.97500e+03
7.94723e+00 7.15384e+00 4.56329e+00 5.98100e+03
7.96482e+00 7.15384e+00 4.50171e+00 5.98700e+03
7.98241e+00 7.15384e+00 4.44286e+00 5.99300e+03
8.00000e+00 7.15384e+00 4.38663e+00 5.99900e+03
4.50000e+00 7.69230e+00 7.71531e-13 6.00500e+03
4.51758e+00 7.69230e+00 1.44393e-12 6.01100e+03
4.53517e+00 7.69230e+00 2.66700e-12 6.01700e+03
4.55276e+00 7.69230e+00 4.86058e-12 6.02300e+03
4.57035e+00 7.69230e+00 8.73584e-12 6.02900e+03
4.58793e+00 7.69230e+00 1.54863e-11 6.03500e+03
4.60552e+00 7.69230e+00 2.71134e-11 6.04100e+03
4.62311e+00 7.69230e+00 4.68954e-11 6.04700e+03
4.64070e+00 7.69230e+00 8.00203e-11 6.05300e+03
4.65829e+00 7.69230e+00 1.34599e-10 6.05900e+03
4.67587e+00 7.69230e+00 2.23183e-10 6.06500e+03
4.69346e+00 7.69230e+00 3.64997e-10 6.07100e+03
4.71105e+00 7.69230e+00 5.89295e-10 6.07700e+03
4.72864e+00 7.69230e+00 9.38119e-10 6.08300e+03
4.74623e+00 7.69230e+00 1.46847e-09 6.08900e+03
4.76381e+00 7.69230e+00 2.25380e-09 6.09500e+03
4.78140e+00 7.69230e+00 3.38137e-09 6.10100e+03
4.79899e+00 7.69230e+00 4.94360e-09 6.10700e+03
4.81658e+00 7.69230e+00 7.02204e-09 6.11300e+03
4.83417e+00 7.69230e+00 9.67254e-09 6.11900e+03
4.85175e+00 7.69230e+00 1.28941e-08 6.12500e+03
4.86934e+00 7.69230e+00 1.65924e-08 6.13100e+03
4.88693e+00 7.69230e+00 2.05517e-08 6.13700e+03
4.90452e+00 7.69230e+00 2.44266e-08 6.14300e+03
4.92211e+00 7.69230e+00 2.78623e-08 6.14900e+03
4.93969e+00 7.69230e+00 3.06946e-08 6.15500e+03
4.95728e+00 7.69230e+00 3.28846e-08 6.16100e+03
4.97487e+00 7.69230e+00 3.44981e-08 6.16700e+03
4.99246e+00 7.69230e+00 3.56846e-08 6.17300e+03
5.01005e+00 7.69230e+00 3.66447e-08 6.17900e+03
5.02763e+00 7.69230e+00 3.75035e-08 6.18500e+03
5.04522e+00 7.69230e+00 3.83160e-08 6.19100e+03
5.06281e+00 7.69230e+00 3.91572e-08 6.19700e+03
5.08040e+00 7.69230e+00 4.01319e-08 6.20300e+03
5.09799e+00 7.69230e+00 4.13873e-08 6.20900e+03
5.11557e+00 7.69230e+00 4.31376e-08 6.21500e+03
5.13316e+00 7.69230e+00 4.56637e-08 6.22100e+03
5.15075e+00 7.69230e+00 4.94079e-08 6.22700e+03
5.16834e+00 7.69230e+00 5.50361e-08 6.23300e+03
5.18592e+00 7.69230e+00 6.35489e-08 6.23900e+03
5.20351e+00 7.69230e+00 7.64533e-08 6.24500e+03
5.22110e+00 7.69230e+00 9.59793e-08 6.25100e+03
5.23869e+00 7.69230e+00 1.25634e-07 6.25700e+03
5.25628e+00 7.69230e+00 1.70873e-07 6.26300e+03
5.27386e+00 7.69230e+00 2.40202e-07 6.26900e+03
5.29145e+00 7.69230e+00 3.46915e-07 6.27500e+03
5.30904e+00 7.69230e+00 5.12070e-07 6.28100e+03
5.32663e+00 7.69230e+00 7.67416e-07 6.28700e+03
5.34422e+00 7.69230e+00 1.16283e-06 6.29300e+03
5.36180e+00 7.69230e+00 1.77503e-06 6.29900e+03
5.37939e+00 7.69230e+00 2.72187e-06 6.30500e+03
5.39698e+00 7.69230e+00 4.18245e-06 6.31100e+03
5.41457e+00 7.69230e+00 6.46186e-06 6.31700e+03
5.43216e+00 7.69230e+00 9.94009e-06 6.32300e+03
5.44974e+00 7.69230e+00 1.52633e-05 6.32900e+03
5.46733e+00 7.69230e+00 2.33391e-05 6.33500e+03
5.48492e+00 7.69230e+00 3.54529e-05 6.34100e+03
5.50251e+00 7.69230e+00 5.33950e-05 6.34700e+03
5.52010e+00 7.69230e+00 7.96401e-05 6.35300e+03
5.53768e+00 7.69230e+00 1.17628e-04 6.35900e+03
5.55527e+00 7.69230e+00 1.72109e-04 6.36500e+03
5.57286e+00 7.69230e+00 2.49576e-04 6.37100e+03
5.59045e+00 7.69230e+00 3.58858e-04 6.37700e+03
5.60804e+00 7.69230e+00 5.12081e-04 6.38300e+03
5.62562e+00 7.69230e+00 7.25017e-04 6.38900e+03
5.64321e+00 7.69230e+00 1.01877e-03 6.39500e+03
5.66080e+00 7.69230e+00 1.42102e-03 6.40100e+03
5.67839e+00 7.69230e+00 1.96819e-03 6.40700e+03
5.69598e+00 7.69230e+00 2.70792e-03 6.41300e+03
5.71356e+00 7.69230e+00 3.70375e-03 6.41900e+03
5.73115e+00 7.69230e+00 5.03454e-03 6.42500e+03
5.74874e+00 7.69230e+00 6.80526e-03 6.43100e+03
5.76633e+00 7.69230e+00 9.15105e-03 6.43700e+03
5.78391e+00 7.69230e+00 1.22412e-02 6.44300e+03
5.80150e+00 7.69230e+00 1.62701e-02 6.44900e+03
5.81909e+00 7.69230e+00 2.14390e-02 6.45500e+03
5.83668e+00 7.69230e+00 2.79895e-02 6.46100e+03
5.85427e+00 7.69230e+00 3.62068e-02 6.46700e+03
5.87185e+00 7.69230e+00 4.64226e-02 6.47300e+03
5.88944e+00 7.69230e+00 5.90106e-02 6.47900e+03
5.90703e+00 7.69230e+00 7.43697e-02 6.48500e+03
5.92462e+00 7.69230e+00 9.28962e-02 6.49100e+03
5.94221e+00 7.69230e+00 1.14983e-01 6.49700e+03
5.95979e+00 7.69230e+00 1.40997e-01 6.50300e+03
5.97738e+00 7.69230e+00 1.71246e-01 6.50900e+03
5.99497e+00 7.69230e+00 2.05940e-01 6.51500e+03
6.01256e+00 7.69230e+00 2.45174e-01 6.52100e+03
6.03015e+00 7.69230e+00 2.89108e-01 6.52700e+03
6.04773e+00 7.69230e+00 3.37965e-01 6.53300e+03
6.06532e+00 7.69230e+00 3.91971e-01 6.53900e+03
6.08291e+00 7.69230e+00 4.51339e-01 6.54500e+03
6.10050e+00 7.69230e+00 5.16253e-01 6.55100e+03
6.11809e+00 7.69230e+00 5.86893e-01 6.55700e+03
6.13567e+00 7.69230e+00 6.63795e-01 6.56300e+03
6.15326e+00 7.69230e+00 7.47547e-01 6.56900e+03
6.17085e+00 7.69230e+00 8.38620e-01 6.57500e+03
6.18844e+00 7.69230e+00 9.37343e-01 6.58100e+03
6.20602e+00 7.69230e+00 1.04393e+00 6.58700e+03
6.22361e+00 7.69230e+00 1.15950e+00 6.59300e+03
6.24120e+00 7.69230e+00 1.28729e+00 6.59900e+03
6.25879e+00 7.69230e+00 1.43226e+00 6.60500e+03
6.27638e+00 7.69230e+00 1.60087e+00 6.61100e+03
6.29397e+00 7.69230e+00 1.80001e+00 6.61700e+03
6.31155e+00 7.69230e+00 2.03447e+00 6.62300e+03
6.32914e+00 7.69230e+00 2.30819e+00 6.62900e+03
6.34673e+00 7.69230e+00 2.62510e+00 6.63500e+03
6.36432e+00 7.69230e+00 2.98764e+00 6.64100e+03
6.38190e+00 7.69230e+00 3.39716e+00 6.64700e+03
6.39949e+00 7.69230e+00 3.85394e+00 6.65300e+03
6.41708e+00 7.69230e+00 4.35724e+00 6.65900e+03
6.43467e+00 7.69230e+00 4.90616e+00 6.66500e+03
6.45226e+00 7.69230e+00 5.50063e+00 6.67100e+03
6.46984e+00 7.69230e+00 6.14080e+00 6.67700e+03
6.48743e+00 7.69230e+00 6.82847e+00 6.68300e+03
6.50502e+00 7.69230e+00 7.56767e+00 6.68900e+03
6.52261e+00 7.69230e+00 8.36246e+00 6.69500e+03
6.54020e+00 7.69230e+00 9.21403e+00 6.70100e+03
6.55778e+00 7.69230e+00 1.01219e+01 6.70700e+03
6.57537e+00 7.69230e+00 1.10840e+01 6.71300e+03
6.59296e+00 7.69230e+00 1.20957e+01 6.71900e+03
6.61055e+00 7.69230e+00 1.31499e+01 6.72500e+03
6.62814e+00 7.69230e+00 1.42410e+01 6.73100e+03
6.64572e+00 7.69230e+00 1.53661e+01 6.73700e+03
6.66331e+00 7.69230e+00 1.65207e+01 6.74300e+03
6.68090e+00 7.69230e+00 1.76989e+01 6.74900e+03
6.69849e+00 7.69230e+00 1.88922e+01 6.75500e+03
6.71608e+00 7.69230e+00 2.00895e+01 6.76100e+03
6.73366e+00 7.69230e+00 2.12763e+01 6.76700e+03
6.75125e+00 7.69230e+00 2.24350e+01 6.77300e+03
6.76884e+00 7.69230e+00 2.35417e+01 6.77900e+03
6.78643e+00 7.69230e+00 2.45646e+01 6.78500e+03
6.80401e+00 7.69230e+00 2.54627e+01 6.79100e+03
6.82160e+00 7.69230e+00 2.62121e+01 6.79700e+03
6.83919e+00 7.69230e+00 2.68443e+01 6.80300e+03
6.85678e+00 7.69230e+00 2.73877e+01 6.80900e+03
6.87437e+00 7.69230e+00 2.78520e+01 6.81500e+03
6.89195e+00 7.69230e+00 2.82206e+01 6.82100e+03
6.90954e+00 7.69230e+00 2.84478e+01 6.82700e+03
6.92713e+00 7.69230e+00 2.85296e+01 6.83300e+03
6.94472e+00 7.69230e+00 2.85066e+01 6.83900e+03
6.96231e+00 7.69230e+00 2.83989e+01 6.84500e+03
6.97989e+00 7.69230e+00 2.82027e+01 6.85100e+03
6.99748e+00 7.69230e+00 2.78888e+01 6.85700e+03
7.01507e+00 7.69230e+00 2.74162e+01 6.86300e+03
7.03266e+00 7.69230e+00 2.68019e+01 6.86900e+03
7.05025e+00 7.69230e+00 2.60761e+01 6.87500e+03
7.06783e+00 7.69230e+00 2.52534e+01 6.88100e+03
7.08542e+00 7.69230e+00 2.43329e+01 6.88700e+03
7.10301e+00 7.69230e+00 2.32997e+01 6.89300e+03
7.12060e+00 7.69230e+00 2.21563e+01 6.89900e+03
7.13819e+00 7.69230e+00 2.09598e+01 6.90500e+03
7.15577e+00 7.69230e+00 1.97560e+01 6.91100e+03
7.17336e+00 7.69230e+00 1.85735e+01 6.91700e+03
7.19095e+00 7.69230e+00 1.74288e+01 6.92300e+03
7.20854e+00 7.69230e+00 1.63301e+01 6.92900e+03
7.22613e+00 7.69230e+00 1.52922e+01 6.93500e+03
7.24371e+00 7.69230e+00 1.43329e+01 6.94100e+03
7.26130e+00 7.69230e+00 1.34598e+01 6.94700e+03
7.27889e+00 7.69230e+00 1.26737e+01 6.95300e+03
7.29648e+00 7.69230e+00 1.19712e+01 6.95900e+03
7.31407e+00 7.69230e+00 1.13459e+01 6.96500e+03
7.33165e+00 7.69230e+00 1.07876e+01 6.97100e+03
7.34924e+00 7.69230e+00 1.02862e+01 6.97700e+03
7.36683e+00 7.69230e+00 9.83397e+00 6.98300e+03
7.38442e+00 7.69230e+00 9.42471e+00 6.98900e+03
7.40200e+00 7.69230e+00 9.05348e+00 6.99500e+03
7.41959e+00 7.69230e+00 8.71630e+00 7.00100e+03
7.43718e+00 7.69230e+00 8.40956e+00 7.00700e+03
7.45477e+00 7.69230e+00 8.13002e+00 7.01300e+03
7.47236e+00 7.69230e+00 7.87483e+00 7.01900e+03
7.48994e+00 7.69230e+00 7.64137e+00 7.02500e+03
7.50753e+00 7.69230e+00 7.38565e+00 7.03100e+03
7.52512e+00 7.69230e+00 7.19030e+00 7.03700e+03
7.54271e+00 7.69230e+00 7.00885e+00 7.04300e+03
7.56030e+00 7.69230e+00 6.83903e+00 7.04900e+03
7.57788e+00 7.69230e+00 6.67894e+00 7.05500e+03
7.59547e+00 7.69230e+00 6.52699e+00 7.06100e+03
7.61306e+00 7.69230e+00 6.38172e+00 7.06700e+03
7.63065e+00 7.69230e+00 6.24302e+00 7.07300e+03
7.64824e+00 7.69230e+00 6.11048e+00 7.07900e+03
7.66582e+00 7.69230e+00 5.98386e+00 7.08500e+03
7.68341e+00 7.69230e+00 5.86290e+00 7.09100e+03
7.70100e+00 7.69230e+00 5.74733e+00 7.09700e+03
7.71859e+00 7.69230e+00 5.63688e+00 7.10300e+03
7.73618e+00 7.69230e+00 5.53140e+00 7.10900e+03
7.75376e+00 7.69230e+00 5.43070e+00 7.11500e+03
7.77135e+00 7.69230e+00 5.33451e+00 7.12100e+03
7.78894e+00 7.69230e+00 5.24254e+00 7.12700e+03
7.80653e+00 7.69230e+00 5.15433e+00 7.13300e+03
7.82412e+00 7.69230e+00 5.06994e+00 7.13900e+03
7.84170e+00 7.69230e+00 4.98897e+00 7.14500e+03
7.85929e+00 7.69230e+00 4.91119e+00 7.15100e+03
7.87688e+00 7.69230e+00 4.83637e+00 7.15700e+03
7.89447e+00 7.69230e+00 4.76426e+00 7.16300e+03
7.91206e+00 7.69230e+00 4.69465e+00 7.16900e+03
7.92964e+00 7.69230e+00 4.62761e+00 7.17500e+03
7.94723e+00 7.69230e+00 4.56329e+00 7.18100e+03
7.96482e+00 7.69230e+00 4.50171e+00 7.18700e+03
7.98241e+00 7.69230e+00 4.44286e+00 7.19300e+03
8.00000e+00 7.69230e+00 4.38663e+00 7.19900e+03
4.50000e+00 8.23076e+00 7.79203e-13 7.20500e+03
4.51758e+00 8.23076e+00 1.46085e-12 7.21100e+03
4.53517e+00 8.23076e+00 2.70193e-12 7.21700e+03
4.55276e+00 8.23076e+00 4.92878e-12 7.22300e+03
4.57035e+00 8.23076e+00 8.86291e-12 7.22900e+03
4.58793e+00 8.23076e+00 1.57140e-11 7.23500e+03
4.60552e+00 8.23076e+00 2.75087e-11 7.24100e+03
4.62311e+00 8.23076e+00 4.75640e-11 7.24700e+03
4.64070e+00 8.23076e+00 8.11243e-11 7.25300e+03
4.65829e+00 8.23076e+00 1.36381e-10 7.25900e+03
4.67587e+00 8.23076e+00 2.25999e-10 7.26500e+03
4.69346e+00 8.23076e+00 3.69359e-10 7.27100e+03
4.71105e+00 8.23076e+00 5.95928e-10 7.27700e+03
4.72864e+00 8.23076e+00 9.48010e-10 7.28300e+03
4.74623e+00 8.23076e+00 1.48290e-09 7.28900e+03
4.76381e+00 8.23076e+00 2.27434e-09 7.29500e+03
4.78140e+00 8.23076e+00 3.40982e-09 7.30100e+03
4.79899e+00 8.23076e+00 4.98180e-09 7.30700e+03
4.81658e+00 8.23076e+00 7.07163e-09 7.31300e+03
4.83417e+00 8.23076e+00 9.73471e-09 7.31900e+03
4.85175e+00 8.23076e+00 1.29693e-08 7.32500e+03
4.86934e+00 8.23076e+00 1.66801e-08 7.33100e+03
4.88693e+00 8.23076e+00 2.06501e-08 7.33700e+03
4.90452e+00 8.23076e+00 2.45324e-08 7.34300e+03
4.92211e+00 8.23076e+00 2.79715e-08 7.34900e+03
4.93969e+00 8.23076e+00 3.08033e-08 7.35500e+03
4.95728e+00 8.23076e+00 3.29899e-08 7.36100e+03
4.97487e+00 8.23076e+00 3.45979e-08 7.36700e+03
4.99246e+00 8.23076e+00 3.57778e-08 7.37300e+03
5.01005e+00 8.23076e+00 3.67310e-08 7.37900e+03
5.02763e+00 8.23076e+00 3.75829e-08 7.38500e+03
5.04522e+00 8.23076e+00 3.83889e-08 7.39100e+03
5.06281e+00 8.23076e+00 3.92241e-08 7.39700e+03
5.08040e+00 8.23076e+00 4.01938e-08 7.40300e+03
5.09799e+00 8.23076e+00 4.14457e-08 7.40900e+03
5.11557e+00 8.23076e+00 4.31949e-08 7.41500e+03
5.13316e+00 8.23076e+00 4.57236e-08 7.42100e+03
5.15075e+00 8.23076e+00 4.94760e-08 7.42700e+03
5.16834e+00 8.23076e+00 5.51211e-08 7.43300e+03
5.18592e+00 8.23076e+00 6.36643e-08 7.43900e+03
5.20351e+00 8.23076e+00 7.66192e-08 7.44500e+03
5.22110e+00 8.23076e+00 9.62253e-08 7.45100e+03
5.23869e+00 8.23076e+00 1.26004e-07 7.45700e+03
5.25628e+00 8.23076e+00 1.71426e-07 7.46300e+03
5.27386e+00 8.23076e+00 2.41024e-07 7.46900e+03
5.29145e+00 8.23076e+00 3.48118e-07 7.47500e+03
5.30904e+00 8.23076e+00 5.13801e-07 7.48100e+03
5.32663e+00 8.23076e+00 7.69863e-07 7.48700e+03
5.34422e+00 8.23076e+00 1.16623e-06 7.49300e+03
5.36180e+00 8.23076e+00 1.77971e-06 7.49900e+03
5.37939e+00 8.23076e+00 2.72824e-06 7.50500e+03
5.39698e+00 8.23076e+00 4.19106e-06 7.51100e+03
5.41457e+00 8.23076e+00 6.47341e-06 7.51700e+03
5.43216e+00 8.23076e+00 9.95571e-06 7.52300e+03
5.44974e+00 8.23076e+00 1.52846e-05 7.52900e+03
5.46733e+00 8.23076e+00 2.33686e-05 7.53500e+03
5.48492e+00 8.23076e+00 3.54941e-05 7.54100e+03
5.50251e+00 8.23076e+00 5.34534e-05 7.54700e+03
5.52010e+00 8.23076e+00 7.97239e-05 7.55300e+03
5.53768e+00 8.23076e+00 1.17749e-04 7.55900e+03
5.55527e+00 8.23076e+00 1.72283e-04 7.56500e+03
5.57286e+00 8.23076e+00 2.49826e-04 7.57100e+03
5.59045e+00 8.23076e+00 3.59214e-04 7.57700e+03
5.60804e+00 8.23076e+00 5.12581e-04 7.58300e+03
5.62562e+00 8.23076e+00 7.25710e-04 7.58900e+03
5.64321e+00 8.23076e+00 1.01971e-03 7.59500e+03
5.66080e+00 8.23076e+00 1.42229e-03 7.60100e+03
5.67839e+00 8.23076e+00 1.96987e-03 7.60700e+03
5.69598e+00 8.23076e+00 2.71010e-03 7.61300e+03
5.71356e+00 8.23076e+00 3.70655e-03 7.61900e+03
5.73115e+00 8.23076e+00 5.03807e-03 7.62500e+03
5.74874e+00 8.23076e+00 6.80962e-03 7.63100e+03
5.76633e+00 8.23076e+00 9.15633e-03 7.63700e+03
5.78391e+00 8.23076e+00 1.22475e-02 7.64300e+03
5.80150e+00 8.23076e+00 1.62774e-02 7.64900e+03
5.81909e+00 8.23076e+00 2.14473e-02 7.65500e+03
5.83668e+00 8.23076e+00 2.79986e-02 7.66100e+03
5.85427e+00 8.23076e+00 3.62167e-02 7.66700e+03
5.87185e+00 8.23076e+00 4.64332e-02 7.67300e+03
5.88944e+00 8.23076e+00 5.90217e-02 7.67900e+03
5.90703e+00 8.23076e+00 7.43811e-02 7.68500e+03
5.92462e+00 8.23076e+00 9.29077e-02 7.69100e+03
5.94221e+00 8.23076e+00 1.14995e-01 7.69700e+03
5.95979e+00 8.23076e+00 1.41008e-01 7.70300e+03
5.97738e+00 8.23076e+00 1.71255e-01 7.70900e+03
5.99497e+00 8.23076e+00 2.05946e-01 7.71500e+03
6.01256e+00 8.23076e+00 2.45176e-01 7.72100e+03
6.03015e+00 8.23076e+00 2.89104e-01 7.72700e+03
6.04773e+00 8.23076e+00 3.37952e-01 7.73300e+03
6.06532e+00 8.23076e+00 3.91946e-01 7.73900e+03
6.08291e+00 8.23076e+00 4.51297e-01 7.74500e+03
6.10050e+00 8.23076e+00 5.16189e-01 7.75100e+03
6.11809e+00 8.23076e+00 5.86799e-01 7.75700e+03
6.13567e+00 8.23076e+00 6.63666e-01 7.76300e+03
6.15326e+00 8.23076e+00 7.47375e-01 7.76900e+03
6.17085e+00 8.23076e+00 8.38398e-01 7.77500e+03
6.18844e+00 8.23076e+00 9.37066e-01 7.78100e+03
6.20602e+00 8.23076e+00 1.04360e+00 7.78700e+03
6.22361e+00 8.23076e+00 1.15911e+00 7.79300e+03
6.24120e+00 8.23076e+00 1.28685e+00 7.79900e+03
6.25879e+00 8.23076e+00 1.43178e+00 7.80500e+03
6.27638e+00 8.23076e+00 1.60038e+00 7.81100e+03
