EIT filters optically thin plasma response: [log K] [log cm-3] [cm^5/10^26] [cm^5/10^26] [cm^5/10^26] [cm^5/10^26]
0 0.0 2 1 4
200 12
0.0
l10T l10ne 171 195 284 304
4.67587e+00 7.69230e+00 2.53521e-05 1.47856e-04 3.69375e-05 3.07287e-02
4.69346e+00 7.69230e+00 4.14851e-05 2.38266e-04 5.71970e-05 4.74272e-02
4.71105e+00 7.69230e+00 6.72050e-05 3.78253e-04 8.83947e-05 7.18830e-02
4.72864e+00 7.69230e+00 1.07896e-04 5.92390e-04 1.35889e-04 1.07236e-01
4.74623e+00 7.69230e+00 1.71291e-04 9.14441e-04 2.07330e-04 1.57495e-01
4.76381e+00 7.69230e+00 2.68125e-04 1.38909e-03 3.13107e-04 2.27610e-01
4.78140e+00 7.69230e+00 4.12768e-04 2.07363e-03 4.66958e-04 3.23559e-01
4.79899e+00 7.69230e+00 6.22534e-04 3.03392e-03 6.85384e-04 4.51743e-01
4.81658e+00 7.69230e+00 9.16408e-04 4.33862e-03 9.86984e-04 6.18322e-01
4.83417e+00 7.69230e+00 1.31370e-03 6.05055e-03 1.39272e-03 8.27777e-01
4.85175e+00 7.69230e+00 1.82920e-03 8.20556e-03 1.92321e-03 1.08053e+00
4.86934e+00 7.69230e+00 2.46666e-03 1.07873e-02 2.59525e-03 1.37053e+00
4.88693e+00 7.69230e+00 3.20687e-03 1.36830e-02 3.41305e-03 1.68108e+00
4.90452e+00 7.69230e+00 3.99791e-03 1.66534e-02 4.36008e-03 1.98282e+00
4.92211e+00 7.69230e+00 4.77064e-03 1.94180e-02 5.40920e-03 2.24339e+00
4.93969e+00 7.69230e+00 5.48222e-03 2.18474e-02 6.55829e-03 2.44595e+00
4.95728e+00 7.69230e+00 6.10466e-03 2.38940e-02 7.82344e-03 2.58149e+00
4.97487e+00 7.69230e+00 6.61987e-03 2.55626e-02 9.23676e-03 2.64624e+00
4.99246e+00 7.69230e+00 7.02036e-03 2.69038e-02 1.08550e-02 2.64128e+00
5.01005e+00 7.69230e+00 7.30867e-03 2.80015e-02 1.27658e-02 2.57170e+00
5.02763e+00 7.69230e+00 7.52464e-03 2.89832e-02 1.50435e-02 2.45150e+00
5.04522e+00 7.69230e+00 7.74238e-03 3.00172e-02 1.77356e-02 2.29949e+00
5.06281e+00 7.69230e+00 8.04623e-03 3.12973e-02 2.08784e-02 2.13228e+00
5.08040e+00 7.69230e+00 8.53829e-03 3.30605e-02 2.44950e-02 1.96306e+00
5.09799e+00 7.69230e+00 9.35883e-03 3.56209e-02 2.85836e-02 1.80163e+00
5.11557e+00 7.69230e+00 1.07048e-02 3.93871e-02 3.31059e-02 1.65417e+00
5.13316e+00 7.69230e+00 1.27651e-02 4.47188e-02 3.80149e-02 1.52062e+00
5.15075e+00 7.69230e+00 1.58007e-02 5.20745e-02 4.32199e-02 1.39959e+00
5.16834e+00 7.69230e+00 2.02382e-02 6.21778e-02 4.85760e-02 1.28984e+00
5.18592e+00 7.69230e+00 2.67630e-02 7.61512e-02 5.38661e-02 1.19035e+00
5.20351e+00 7.69230e+00 3.65122e-02 9.58086e-02 5.88048e-02 1.10008e+00
5.22110e+00 7.69230e+00 5.12016e-02 1.23683e-01 6.30983e-02 1.01809e+00
5.23869e+00 7.69230e+00 7.30499e-02 1.62638e-01 6.65978e-02 9.43111e-01
5.25628e+00 7.69230e+00 1.04901e-01 2.16172e-01 6.91852e-02 8.74070e-01
5.27386e+00 7.69230e+00 1.50002e-01 2.88257e-01 7.07515e-02 8.10123e-01
5.29145e+00 7.69230e+00 2.11408e-01 3.82969e-01 7.12010e-02 7.50475e-01
5.30904e+00 7.69230e+00 2.90467e-01 5.03218e-01 7.04571e-02 6.94563e-01
5.32663e+00 7.69230e+00 3.87783e-01 6.51412e-01 6.85900e-02 6.41910e-01
5.34422e+00 7.69230e+00 5.04922e-01 8.29987e-01 6.57997e-02 5.92129e-01
5.36180e+00 7.69230e+00 6.43241e-01 1.03946e+00 6.22858e-02 5.44914e-01
5.37939e+00 7.69230e+00 8.04062e-01 1.27760e+00 5.82248e-02 4.99925e-01
5.39698e+00 7.69230e+00 9.88082e-01 1.53730e+00 5.37769e-02 4.56942e-01
5.41457e+00 7.69230e+00 1.19505e+00 1.80611e+00 4.91189e-02 4.15877e-01
5.43216e+00 7.69230e+00 1.42025e+00 2.07024e+00 4.46409e-02 3.77365e-01
5.44974e+00 7.69230e+00 1.65331e+00 2.31406e+00 4.07083e-02 3.42074e-01
5.46733e+00 7.69230e+00 1.87848e+00 2.51959e+00 3.75603e-02 3.10332e-01
5.48492e+00 7.69230e+00 2.07361e+00 2.66669e+00 3.53792e-02 2.82325e-01
5.50251e+00 7.69230e+00 2.21200e+00 2.73551e+00 3.43466e-02 2.58091e-01
5.52010e+00 7.69230e+00 2.27676e+00 2.71867e+00 3.45884e-02 2.37460e-01
5.53768e+00 7.69230e+00 2.28460e+00 2.63824e+00 3.60183e-02 2.19957e-01
5.55527e+00 7.69230e+00 2.26107e+00 2.52114e+00 3.86389e-02 2.05152e-01
5.57286e+00 7.69230e+00 2.23198e+00 2.39172e+00 4.25758e-02 1.92760e-01
5.59045e+00 7.69230e+00 2.22211e+00 2.27013e+00 4.80885e-02 1.82580e-01
5.60804e+00 7.69230e+00 2.25618e+00 2.17246e+00 5.55946e-02 1.74490e-01
5.62562e+00 7.69230e+00 2.34622e+00 2.10227e+00 6.54533e-02 1.68293e-01
5.64321e+00 7.69230e+00 2.49082e+00 2.05218e+00 7.77735e-02 1.63707e-01
5.66080e+00 7.69230e+00 2.69127e+00 2.01608e+00 9.24106e-02 1.60555e-01
5.67839e+00 7.69230e+00 2.95195e+00 1.98891e+00 1.08801e-01 1.58739e-01
5.69598e+00 7.69230e+00 3.28021e+00 1.96626e+00 1.25742e-01 1.58236e-01
5.71356e+00 7.69230e+00 3.68552e+00 1.94450e+00 1.41380e-01 1.59081e-01
5.73115e+00 7.69230e+00 4.17450e+00 1.92328e+00 1.54579e-01 1.61310e-01
5.74874e+00 7.69230e+00 4.74907e+00 1.90383e+00 1.64821e-01 1.64992e-01
5.76633e+00 7.69230e+00 5.40736e+00 1.88734e+00 1.71762e-01 1.70284e-01
5.78391e+00 7.69230e+00 6.14034e+00 1.87511e+00 1.75198e-01 1.77442e-01
5.80150e+00 7.69230e+00 6.93018e+00 1.86849e+00 1.75057e-01 1.86865e-01
5.81909e+00 7.69230e+00 7.75263e+00 1.86916e+00 1.71470e-01 1.98887e-01
5.83668e+00 7.69230e+00 8.59998e+00 1.87939e+00 1.64952e-01 2.13222e-01
5.85427e+00 7.69230e+00 9.46784e+00 1.90197e+00 1.56095e-01 2.29373e-01
5.87185e+00 7.69230e+00 1.03502e+01 1.94042e+00 1.45474e-01 2.46658e-01
5.88944e+00 7.69230e+00 1.12407e+01 1.99940e+00 1.33595e-01 2.64182e-01
5.90703e+00 7.69230e+00 1.21295e+01 2.08508e+00 1.20927e-01 2.80728e-01
5.92462e+00 7.69230e+00 1.30024e+01 2.20165e+00 1.08204e-01 2.95314e-01
5.94221e+00 7.69230e+00 1.38391e+01 2.34940e+00 9.63350e-02 3.07501e-01
5.95979e+00 7.69230e+00 1.46132e+01 2.52920e+00 8.59135e-02 3.16847e-01
5.97738e+00 7.69230e+00 1.52941e+01 2.74303e+00 7.72549e-02 3.22885e-01
5.99497e+00 7.69230e+00 1.58443e+01 2.99330e+00 7.05386e-02 3.25105e-01
6.01256e+00 7.69230e+00 1.62234e+01 3.28277e+00 6.58363e-02 3.23146e-01
6.03015e+00 7.69230e+00 1.64059e+01 3.61031e+00 6.28117e-02 3.18067e-01
6.04773e+00 7.69230e+00 1.63767e+01 3.97032e+00 6.10432e-02 3.11657e-01
6.06532e+00 7.69230e+00 1.61222e+01 4.35423e+00 6.02494e-02 3.05565e-01
6.08291e+00 7.69230e+00 1.56316e+01 4.74815e+00 6.02447e-02 3.01338e-01
6.10050e+00 7.69230e+00 1.48998e+01 5.13252e+00 6.09029e-02 3.00508e-01
6.11809e+00 7.69230e+00 1.39296e+01 5.48485e+00 6.22020e-02 3.04136e-01
6.13567e+00 7.69230e+00 1.27362e+01 5.79084e+00 6.43964e-02 3.11224e-01
6.15326e+00 7.69230e+00 1.13472e+01 6.03801e+00 6.78944e-02 3.20364e-01
6.17085e+00 7.69230e+00 9.80841e+00 6.21215e+00 7.32773e-02 3.30078e-01
6.18844e+00 7.69230e+00 8.18186e+00 6.29861e+00 8.14404e-02 3.38725e-01
6.20602e+00 7.69230e+00 6.54611e+00 6.28290e+00 9.38189e-02 3.44468e-01
6.22361e+00 7.69230e+00 5.02512e+00 6.15023e+00 1.11800e-01 3.46087e-01
6.24120e+00 7.69230e+00 3.74527e+00 5.88684e+00 1.35595e-01 3.43473e-01
6.25879e+00 7.69230e+00 2.74243e+00 5.48604e+00 1.64571e-01 3.36641e-01
6.27638e+00 7.69230e+00 1.99529e+00 4.95209e+00 1.96544e-01 3.25638e-01
6.29397e+00 7.69230e+00 1.45853e+00 4.30335e+00 2.26999e-01 3.10564e-01
6.31155e+00 7.69230e+00 1.08301e+00 3.57762e+00 2.49258e-01 2.91655e-01
6.32914e+00 7.69230e+00 8.21758e-01 2.85472e+00 2.59749e-01 2.69803e-01
6.34673e+00 7.69230e+00 6.39610e-01 2.20766e+00 2.58803e-01 2.46213e-01
6.36432e+00 7.69230e+00 5.12927e-01 1.66924e+00 2.48103e-01 2.21875e-01
6.38190e+00 7.69230e+00 4.26099e-01 1.24423e+00 2.30027e-01 1.97579e-01
6.39949e+00 7.69230e+00 3.68954e-01 9.20981e-01 2.07080e-01 1.73886e-01
6.41708e+00 7.69230e+00 3.34072e-01 6.81912e-01 1.81689e-01 1.51313e-01
6.43467e+00 7.69230e+00 3.11412e-01 5.07962e-01 1.56177e-01 1.30475e-01
6.45226e+00 7.69230e+00 2.92884e-01 3.82804e-01 1.32213e-01 1.11765e-01
6.46984e+00 7.69230e+00 2.72456e-01 2.93628e-01 1.10766e-01 9.53347e-02
6.48743e+00 7.69230e+00 2.45649e-01 2.30659e-01 9.22252e-02 8.11369e-02
6.50502e+00 7.69230e+00 2.10199e-01 1.86926e-01 7.66439e-02 6.90487e-02
6.52261e+00 7.69230e+00 1.69485e-01 1.56697e-01 6.37532e-02 5.88539e-02
6.54020e+00 7.69230e+00 1.31154e-01 1.35087e-01 5.30997e-02 5.02884e-02
6.55778e+00 7.69230e+00 9.93756e-02 1.19064e-01 4.42972e-02 4.31185e-02
6.57537e+00 7.69230e+00 7.51291e-02 1.06714e-01 3.70136e-02 3.71292e-02
6.59296e+00 7.69230e+00 5.77754e-02 9.68078e-02 3.09896e-02 3.21484e-02
6.61055e+00 7.69230e+00 4.60375e-02 8.85212e-02 2.60066e-02 2.80245e-02
6.62814e+00 7.69230e+00 3.80867e-02 8.15120e-02 2.18764e-02 2.46098e-02
6.64572e+00 7.69230e+00 3.23774e-02 7.57052e-02 1.84444e-02 2.17754e-02
6.66331e+00 7.69230e+00 2.79982e-02 7.10462e-02 1.55816e-02 1.94183e-02
6.68090e+00 7.69230e+00 2.44006e-02 6.75219e-02 1.31900e-02 1.74640e-02
6.69849e+00 7.69230e+00 2.12363e-02 6.51578e-02 1.11885e-02 1.58542e-02
6.71608e+00 7.69230e+00 1.83262e-02 6.39465e-02 9.51025e-03 1.45385e-02
6.73366e+00 7.69230e+00 1.57363e-02 6.34904e-02 8.09884e-03 1.34492e-02
6.75125e+00 7.69230e+00 1.35338e-02 6.33089e-02 6.90608e-03 1.25267e-02
6.76884e+00 7.69230e+00 1.17383e-02 6.29467e-02 5.89548e-03 1.17285e-02
6.78643e+00 7.69230e+00 1.03401e-02 6.19553e-02 5.03694e-03 1.10222e-02
6.80401e+00 7.69230e+00 9.32086e-03 5.99117e-02 4.30630e-03 1.03835e-02
6.82160e+00 7.69230e+00 8.63190e-03 5.66767e-02 3.68158e-03 9.79588e-03
6.83919e+00 7.69230e+00 8.18247e-03 5.26085e-02 3.14443e-03 9.25454e-03
6.85678e+00 7.69230e+00 7.90720e-03 4.80759e-02 2.67997e-03 8.75613e-03
6.87437e+00 7.69230e+00 7.76272e-03 4.33782e-02 2.27651e-03 8.29793e-03
6.89195e+00 7.69230e+00 7.71904e-03 3.87432e-02 1.92501e-03 7.87799e-03
6.90954e+00 7.69230e+00 7.75391e-03 3.43343e-02 1.61801e-03 7.49307e-03
6.92713e+00 7.69230e+00 7.84171e-03 3.04494e-02 1.35462e-03 7.12132e-03
6.94472e+00 7.69230e+00 7.95112e-03 2.74072e-02 1.13525e-03 6.72764e-03
6.96231e+00 7.69230e+00 8.04985e-03 2.54088e-02 9.57207e-04 6.28338e-03
6.97989e+00 7.69230e+00 8.10369e-03 2.46454e-02 8.16382e-04 5.76829e-03
6.99748e+00 7.69230e+00 8.07672e-03 2.54395e-02 7.08136e-04 5.17158e-03
7.01507e+00 7.69230e+00 7.94008e-03 2.83466e-02 6.28031e-04 4.50597e-03
7.03266e+00 7.69230e+00 7.71125e-03 3.36643e-02 5.69533e-04 3.84361e-03
7.05025e+00 7.69230e+00 7.42311e-03 4.16838e-02 5.27349e-04 3.24768e-03
7.06783e+00 7.69230e+00 7.10485e-03 5.27034e-02 4.98170e-04 2.74982e-03
7.08542e+00 7.69230e+00 6.78056e-03 6.67103e-02 4.80003e-04 2.35966e-03
7.10301e+00 7.69230e+00 6.47061e-03 8.28487e-02 4.71950e-04 2.07693e-03
7.12060e+00 7.69230e+00 6.18667e-03 9.95675e-02 4.72908e-04 1.88788e-03
7.13819e+00 7.69230e+00 5.92697e-03 1.15981e-01 4.79898e-04 1.76067e-03
7.15577e+00 7.69230e+00 5.68871e-03 1.31342e-01 4.89867e-04 1.67164e-03
7.17336e+00 7.69230e+00 5.46937e-03 1.44938e-01 4.99719e-04 1.60392e-03
7.19095e+00 7.69230e+00 5.26737e-03 1.56061e-01 5.06091e-04 1.54451e-03
7.20854e+00 7.69230e+00 5.08136e-03 1.64082e-01 5.05501e-04 1.48276e-03
7.22613e+00 7.69230e+00 4.90870e-03 1.68823e-01 4.97067e-04 1.41521e-03
7.24371e+00 7.69230e+00 4.74566e-03 1.70640e-01 4.82682e-04 1.34458e-03
7.26130e+00 7.69230e+00 4.58872e-03 1.70014e-01 4.64228e-04 1.27322e-03
7.27889e+00 7.69230e+00 4.43506e-03 1.67463e-01 4.43392e-04 1.20308e-03
7.29648e+00 7.69230e+00 4.28207e-03 1.63499e-01 4.21592e-04 1.13564e-03
7.31407e+00 7.69230e+00 4.12785e-03 1.58576e-01 3.99929e-04 1.07192e-03
7.33165e+00 7.69230e+00 3.97384e-03 1.52994e-01 3.78873e-04 1.01191e-03
7.34924e+00 7.69230e+00 3.82232e-03 1.46952e-01 3.58578e-04 9.55115e-04
7.36683e+00 7.69230e+00 3.67539e-03 1.40625e-01 3.39189e-04 9.01196e-04
7.38442e+00 7.69230e+00 3.53472e-03 1.34151e-01 3.20799e-04 8.49833e-04
7.40200e+00 7.69230e+00 3.40182e-03 1.27644e-01 3.03482e-04 8.00765e-04
7.41959e+00 7.69230e+00 3.27726e-03 1.21181e-01 2.87241e-04 7.53762e-04
7.43718e+00 7.69230e+00 3.16039e-03 1.14822e-01 2.72027e-04 7.08909e-04
7.45477e+00 7.69230e+00 3.05042e-03 1.08607e-01 2.57780e-04 6.66259e-04
7.47236e+00 7.69230e+00 2.94670e-03 1.02564e-01 2.44444e-04 6.25821e-04
7.48994e+00 7.69230e+00 2.84876e-03 9.67168e-02 2.31979e-04 5.87598e-04
7.50753e+00 7.69230e+00 2.75610e-03 9.10679e-02 2.20332e-04 5.51502e-04
7.52512e+00 7.69230e+00 2.66835e-03 8.56268e-02 2.09448e-04 5.17527e-04
7.54271e+00 7.69230e+00 2.58508e-03 8.03944e-02 1.99245e-04 4.85651e-04
7.56030e+00 7.69230e+00 2.50592e-03 7.53681e-02 1.89655e-04 4.55841e-04
7.57788e+00 7.69230e+00 2.43065e-03 7.05446e-02 1.80625e-04 4.28064e-04
7.59547e+00 7.69230e+00 2.35895e-03 6.59103e-02 1.72095e-04 4.02237e-04
7.61306e+00 7.69230e+00 2.29069e-03 6.14595e-02 1.64029e-04 3.78311e-04
7.63065e+00 7.69230e+00 2.22561e-03 5.71936e-02 1.56398e-04 3.56186e-04
7.64824e+00 7.69230e+00 2.16345e-03 5.31157e-02 1.49177e-04 3.35751e-04
7.66582e+00 7.69230e+00 2.10403e-03 4.92268e-02 1.42350e-04 3.16922e-04
7.68341e+00 7.69230e+00 2.04711e-03 4.55183e-02 1.35891e-04 2.99599e-04
7.70100e+00 7.69230e+00 1.99259e-03 4.19858e-02 1.29788e-04 2.83727e-04
7.71859e+00 7.69230e+00 1.94038e-03 3.86242e-02 1.24028e-04 2.69231e-04
7.73618e+00 7.69230e+00 1.89034e-03 3.54348e-02 1.18594e-04 2.55966e-04
7.75376e+00 7.69230e+00 1.84237e-03 3.24191e-02 1.13476e-04 2.43811e-04
7.77135e+00 7.69230e+00 1.79636e-03 2.95700e-02 1.08659e-04 2.32651e-04
7.78894e+00 7.69230e+00 1.75228e-03 2.68835e-02 1.04136e-04 2.22417e-04
7.80653e+00 7.69230e+00 1.71010e-03 2.43528e-02 9.99016e-05 2.13050e-04
7.82412e+00 7.69230e+00 1.66976e-03 2.19796e-02 9.59448e-05 2.04478e-04
7.84170e+00 7.69230e+00 1.63119e-03 1.97753e-02 9.22508e-05 1.96610e-04
7.85929e+00 7.69230e+00 1.59427e-03 1.77410e-02 8.88021e-05 1.89360e-04
7.87688e+00 7.69230e+00 1.55898e-03 1.58759e-02 8.55918e-05 1.82675e-04
7.89447e+00 7.69230e+00 1.52532e-03 1.41745e-02 8.26140e-05 1.76510e-04
7.91206e+00 7.69230e+00 1.49326e-03 1.26286e-02 7.98652e-05 1.70835e-04
7.92964e+00 7.69230e+00 1.46275e-03 1.12290e-02 7.73292e-05 1.65611e-04
7.94723e+00 7.69230e+00 1.43364e-03 9.96354e-03 7.49812e-05 1.60792e-04
7.96482e+00 7.69230e+00 1.40586e-03 8.82220e-03 7.28062e-05 1.56354e-04
7.98241e+00 7.69230e+00 1.37935e-03 7.79433e-03 7.07920e-05 1.52277e-04
8.00000e+00 7.69230e+00 1.35409e-03 6.86972e-03 6.89307e-05 1.48554e-04
4.50000e+00 8.23076e+00 3.91737e-08 2.44212e-07 7.77763e-07 5.07864e-05
4.51758e+00 8.23076e+00 8.34223e-08 5.18775e-07 1.16945e-06 1.15773e-04
4.53517e+00 8.23076e+00 1.76709e-07 1.09414e-06 1.69883e-06 2.55365e-04
4.55276e+00 8.23076e+00 3.69170e-07 2.27300e-06 2.41715e-06 5.43294e-04
4.57035e+00 8.23076e+00 7.54217e-07 4.61408e-06 3.41361e-06 1.11067e-03
4.58793e+00 8.23076e+00 1.49249e-06 9.06962e-06 4.84672e-06 2.17002e-03
4.60552e+00 8.23076e+00 2.83425e-06 1.71111e-05 7.01198e-06 4.02950e-03
4.62311e+00 8.23076e+00 5.14521e-06 3.08651e-05 1.03985e-05 7.10067e-03
4.64070e+00 8.23076e+00 9.00011e-06 5.36072e-05 1.57218e-05 1.19733e-02
4.65829e+00 8.23076e+00 1.52911e-05 9.02795e-05 2.40929e-05 1.94743e-02
4.67587e+00 8.23076e+00 2.54054e-05 1.48278e-04 3.72105e-05 3.07548e-02
4.69346e+00 8.23076e+00 4.15656e-05 2.38904e-04 5.76508e-05 4.74651e-02
4.71105e+00 8.23076e+00 6.73230e-05 3.79190e-04 8.91374e-05 7.19340e-02
4.72864e+00 8.23076e+00 1.08064e-04 5.93730e-04 1.37088e-04 1.07298e-01
4.74623e+00 8.23076e+00 1.71524e-04 9.16315e-04 2.09243e-04 1.57564e-01
4.76381e+00 8.23076e+00 2.68441e-04 1.39166e-03 3.16113e-04 2.27679e-01
4.78140e+00 8.23076e+00 4.13187e-04 2.07711e-03 4.71593e-04 3.23621e-01
4.79899e+00 8.23076e+00 6.23086e-04 3.03861e-03 6.92368e-04 4.51800e-01
4.81658e+00 8.23076e+00 9.17140e-04 4.34497e-03 9.97217e-04 6.18397e-01
4.83417e+00 8.23076e+00 1.31469e-03 6.05917e-03 1.40730e-03 8.27917e-01
4.85175e+00 8.23076e+00 1.83053e-03 8.21719e-03 1.94345e-03 1.08080e+00
4.86934e+00 8.23076e+00 2.46845e-03 1.08028e-02 2.62264e-03 1.37100e+00
4.88693e+00 8.23076e+00 3.20926e-03 1.37031e-02 3.44916e-03 1.68182e+00
4.90452e+00 8.23076e+00 4.00099e-03 1.66784e-02 4.40639e-03 1.98383e+00
4.92211e+00 8.23076e+00 4.77446e-03 1.94480e-02 5.46700e-03 2.24464e+00
4.93969e+00 8.23076e+00 5.48675e-03 2.18820e-02 6.62866e-03 2.44737e+00
4.95728e+00 8.23076e+00 6.10980e-03 2.39329e-02 7.90721e-03 2.58302e+00
4.97487e+00 8.23076e+00 6.62540e-03 2.56052e-02 9.33443e-03 2.64781e+00
4.99246e+00 8.23076e+00 7.02596e-03 2.69497e-02 1.09666e-02 2.64285e+00
5.01005e+00 8.23076e+00 7.31393e-03 2.80503e-02 1.28905e-02 2.57323e+00
5.02763e+00 8.23076e+00 7.52951e-03 2.90348e-02 1.51798e-02 2.45298e+00
5.04522e+00 8.23076e+00 7.74748e-03 3.00723e-02 1.78811e-02 2.30092e+00
5.06281e+00 8.23076e+00 8.05301e-03 3.13575e-02 2.10300e-02 2.13370e+00
5.08040e+00 8.23076e+00 8.54933e-03 3.31282e-02 2.46489e-02 1.96450e+00
5.09799e+00 8.23076e+00 9.37858e-03 3.57006e-02 2.87359e-02 1.80313e+00
5.11557e+00 8.23076e+00 1.07409e-02 3.94858e-02 3.32533e-02 1.65579e+00
5.13316e+00 8.23076e+00 1.28288e-02 4.48459e-02 3.81548e-02 1.52235e+00
5.15075e+00 8.23076e+00 1.59083e-02 5.22431e-02 4.33510e-02 1.40143e+00
5.16834e+00 8.23076e+00 2.04139e-02 6.24065e-02 4.86992e-02 1.29175e+00
5.18592e+00 8.23076e+00 2.70432e-02 7.64677e-02 5.39855e-02 1.19228e+00
5.20351e+00 8.23076e+00 3.69511e-02 9.62555e-02 5.89289e-02 1.10197e+00
5.22110e+00 8.23076e+00 5.18799e-02 1.24326e-01 6.32398e-02 1.01988e+00
5.23869e+00 8.23076e+00 7.40857e-02 1.63568e-01 6.67733e-02 9.44794e-01
5.25628e+00 8.23076e+00 1.06460e-01 2.17516e-01 6.94141e-02 8.75650e-01
5.27386e+00 8.23076e+00 1.52303e-01 2.90176e-01 7.10552e-02 8.11630e-01
5.29145e+00 8.23076e+00 2.14714e-01 3.85647e-01 7.16018e-02 7.51956e-01
5.30904e+00 8.23076e+00 2.95049e-01 5.06833e-01 7.09773e-02 6.96074e-01
5.32663e+00 8.23076e+00 3.93901e-01 6.56110e-01 6.92621e-02 6.43495e-01
5.34422e+00 8.23076e+00 5.12822e-01 8.35877e-01 6.66761e-02 5.93810e-01
5.36180e+00 8.23076e+00 6.53138e-01 1.04658e+00 6.34342e-02 5.46694e-01
5.37939e+00 8.23076e+00 8.16122e-01 1.28589e+00 5.97232e-02 5.01793e-01
5.39698e+00 8.23076e+00 1.00239e+00 1.54655e+00 5.57075e-02 4.58876e-01
5.41457e+00 8.23076e+00 1.21156e+00 1.81593e+00 5.15527e-02 4.17852e-01
5.43216e+00 8.23076e+00 1.43879e+00 2.08000e+00 4.75796e-02 3.79357e-01
5.44974e+00 8.23076e+00 1.67351e+00 2.32280e+00 4.40938e-02 3.44073e-01
5.46733e+00 8.23076e+00 1.89977e+00 2.52607e+00 4.13104e-02 3.12333e-01
5.48492e+00 8.23076e+00 2.09528e+00 2.66940e+00 3.94085e-02 2.84332e-01
5.50251e+00 8.23076e+00 2.23321e+00 2.73288e+00 3.85745e-02 2.60113e-01
5.52010e+00 8.23076e+00 2.29672e+00 2.70947e+00 3.89460e-02 2.39513e-01
5.53768e+00 8.23076e+00 2.30272e+00 2.62217e+00 4.04642e-02 2.22058e-01
5.55527e+00 8.23076e+00 2.27695e+00 2.49869e+00 4.31470e-02 2.07323e-01
5.57286e+00 8.23076e+00 2.24533e+00 2.36381e+00 4.71256e-02 1.95026e-01
5.59045e+00 8.23076e+00 2.23264e+00 2.23784e+00 5.26592e-02 1.84971e-01
5.60804e+00 8.23076e+00 2.26346e+00 2.13681e+00 6.01616e-02 1.77043e-01
5.62562e+00 8.23076e+00 2.34963e+00 2.06408e+00 6.99653e-02 1.71039e-01
5.64321e+00 8.23076e+00 2.48965e+00 2.01218e+00 8.21297e-02 1.66653e-01
5.66080e+00 8.23076e+00 2.68468e+00 1.97500e+00 9.64726e-02 1.63687e-01
5.67839e+00 8.23076e+00 2.93905e+00 1.94754e+00 1.12426e-01 1.62022e-01
5.69598e+00 8.23076e+00 3.26011e+00 1.92551e+00 1.28840e-01 1.61612e-01
5.71356e+00 8.23076e+00 3.65742e+00 1.90541e+00 1.43983e-01 1.62472e-01
5.73115e+00 8.23076e+00 4.13756e+00 1.88676e+00 1.56810e-01 1.64638e-01
5.74874e+00 8.23076e+00 4.70238e+00 1.87054e+00 1.66837e-01 1.68193e-01
5.76633e+00 8.23076e+00 5.35004e+00 1.85779e+00 1.73720e-01 1.73300e-01
5.78391e+00 8.23076e+00 6.07174e+00 1.84962e+00 1.77231e-01 1.80217e-01
5.80150e+00 8.23076e+00 6.85006e+00 1.84730e+00 1.77252e-01 1.89340e-01
5.81909e+00 8.23076e+00 7.66131e+00 1.85239e+00 1.73871e-01 2.00995e-01
5.83668e+00 8.23076e+00 8.49792e+00 1.86703e+00 1.67603e-01 2.14898e-01
5.85427e+00 8.23076e+00 9.35551e+00 1.89387e+00 1.59043e-01 2.30556e-01
5.87185e+00 8.23076e+00 1.02280e+01 1.93629e+00 1.48765e-01 2.47312e-01
5.88944e+00 8.23076e+00 1.11089e+01 1.99884e+00 1.37265e-01 2.64309e-01
5.90703e+00 8.23076e+00 1.19880e+01 2.08750e+00 1.25001e-01 2.80394e-01
5.92462e+00 8.23076e+00 1.28512e+01 2.20637e+00 1.12642e-01 2.94626e-01
5.94221e+00 8.23076e+00 1.36785e+01 2.35579e+00 1.01009e-01 3.06566e-01
5.95979e+00 8.23076e+00 1.44442e+01 2.53660e+00 9.06561e-02 3.15759e-01
5.97738e+00 8.23076e+00 1.51182e+01 2.75071e+00 8.18903e-02 3.21721e-01
5.99497e+00 8.23076e+00 1.56638e+01 3.00039e+00 7.48963e-02 3.23921e-01
6.01256e+00 8.23076e+00 1.60413e+01 3.28817e+00 6.97519e-02 3.21973e-01
6.03015e+00 8.23076e+00 1.62256e+01 3.61280e+00 6.61678e-02 3.16918e-01
6.04773e+00 8.23076e+00 1.62010e+01 3.96861e+00 6.37736e-02 3.10530e-01
6.06532e+00 8.23076e+00 1.59536e+01 4.34706e+00 6.23185e-02 3.04444e-01
6.08291e+00 8.23076e+00 1.54724e+01 4.73440e+00 6.16402e-02 3.00194e-01
6.10050e+00 8.23076e+00 1.47516e+01 5.11141e+00 6.16336e-02 2.99295e-01
6.11809e+00 8.23076e+00 1.37937e+01 5.45607e+00 6.22958e-02 3.02801e-01
6.13567e+00 8.23076e+00 1.26141e+01 5.75440e+00 6.38848e-02 3.09725e-01
6.15326e+00 8.23076e+00 1.12400e+01 5.99419e+00 6.68033e-02 3.18684e-01
6.17085e+00 8.23076e+00 9.71721e+00 6.16156e+00 7.16261e-02 3.28230e-01
6.18844e+00 8.23076e+00 8.10715e+00 6.24220e+00 7.92452e-02 3.36754e-01
6.20602e+00 8.23076e+00 6.48765e+00 6.22202e+00 9.11088e-02 3.42459e-01
6.22361e+00 8.23076e+00 4.98146e+00 6.08664e+00 1.08635e-01 3.44145e-01
