XRT filters optically thin plasma response: [log K] [log cm-3] [cm^5/10^26] [cm^5/10^26]
0 0.0 2 1 2
200 14
0.0
l10T l10ne Ti-poly Al-poly
6.11809e+00 8.23076e+00 6.01167e-01 1.17708e+00
6.13567e+00 8.23076e+00 6.45989e-01 1.27043e+00
6.15326e+00 8.23076e+00 6.90122e-01 1.37609e+00
6.17085e+00 8.23076e+00 7.33131e-01 1.49414e+00
6.18844e+00 8.23076e+00 7.74287e-01 1.62398e+00
6.20602e+00 8.23076e+00 8.12653e-01 1.76453e+00
6.22361e+00 8.23076e+00 8.49431e-01 1.91702e+00
6.24120e+00 8.23076e+00 8.89394e-01 2.08722e+00
6.25879e+00 8.23076e+00 9.37810e-01 2.28273e+00
6.27638e+00 8.23076e+00 9.99882e-01 2.51228e+00
6.29397e+00 8.23076e+00 1.08010e+00 2.78404e+00
6.31155e+00 8.23076e+00 1.18108e+00 3.10202e+00
6.32914e+00 8.23076e+00 1.30472e+00 3.46894e+00
6.34673e+00 8.23076e+00 1.45287e+00 3.88728e+00
6.36432e+00 8.23076e+00 1.62663e+00 4.35690e+00
6.38190e+00 8.23076e+00 1.82646e+00 4.87583e+00
6.39949e+00 8.23076e+00 2.05225e+00 5.44084e+00
6.41708e+00 8.23076e+00 2.30326e+00 6.04862e+00
6.43467e+00 8.23076e+00 2.57862e+00 6.69806e+00
6.45226e+00 8.23076e+00 2.87801e+00 7.38972e+00
6.46984e+00 8.23076e+00 3.20133e+00 8.12444e+00
6.48743e+00 8.23076e+00 3.54942e+00 8.90478e+00
6.50502e+00 8.23076e+00 3.92429e+00 9.73546e+00
6.52261e+00 8.23076e+00 4.32803e+00 1.06211e+01
6.54020e+00 8.23076e+00 4.76118e+00 1.15635e+01
6.55778e+00 8.23076e+00 5.22348e+00 1.25620e+01
6.57537e+00 8.23076e+00 5.71379e+00 1.36140e+01
6.59296e+00 8.23076e+00 6.22968e+00 1.47141e+01
6.61055e+00 8.23076e+00 6.76743e+00 1.58537e+01
6.62814e+00 8.23076e+00 7.32388e+00 1.70253e+01
6.64572e+00 8.23076e+00 7.89713e+00 1.82233e+01
6.66331e+00 8.23076e+00 8.48468e+00 1.94404e+01
6.68090e+00 8.23076e+00 9.08324e+00 2.06667e+01
6.69849e+00 8.23076e+00 9.68835e+00 2.18895e+01
6.71608e+00 8.23076e+00 1.02942e+01 2.30922e+01
6.73366e+00 8.23076e+00 1.08932e+01 2.42537e+01
6.75125e+00 8.23076e+00 1.14760e+01 2.53488e+01
6.76884e+00 8.23076e+00 1.20304e+01 2.63453e+01
6.78643e+00 8.23076e+00 1.25398e+01 2.72030e+01
6.80401e+00 8.23076e+00 1.29832e+01 2.78728e+01
6.82160e+00 8.23076e+00 1.33486e+01 2.83287e+01
6.83919e+00 8.23076e+00 1.36522e+01 2.86092e+01
6.85678e+00 8.23076e+00 1.39086e+01 2.87501e+01
6.87437e+00 8.23076e+00 1.41232e+01 2.87690e+01
6.89195e+00 8.23076e+00 1.42882e+01 2.86576e+01
6.90954e+00 8.23076e+00 1.43813e+01 2.83809e+01
6.92713e+00 8.23076e+00 1.44014e+01 2.79505e+01
6.94472e+00 8.23076e+00 1.43694e+01 2.74214e+01
6.96231e+00 8.23076e+00 1.42960e+01 2.68255e+01
6.97989e+00 8.23076e+00 1.41797e+01 2.61689e+01
6.99748e+00 8.23076e+00 1.40062e+01 2.54329e+01
7.01507e+00 8.23076e+00 1.37553e+01 2.45880e+01
7.03266e+00 8.23076e+00 1.34352e+01 2.36560e+01
7.05025e+00 8.23076e+00 1.30606e+01 2.26672e+01
7.06783e+00 8.23076e+00 1.26386e+01 2.16358e+01
7.08542e+00 8.23076e+00 1.21684e+01 2.05617e+01
7.10301e+00 8.23076e+00 1.16422e+01 1.94327e+01
7.12060e+00 8.23076e+00 1.10610e+01 1.82519e+01
7.13819e+00 8.23076e+00 1.04533e+01 1.70677e+01
7.15577e+00 8.23076e+00 9.84250e+00 1.59162e+01
7.17336e+00 8.23076e+00 9.24300e+00 1.48176e+01
7.19095e+00 8.23076e+00 8.66329e+00 1.37812e+01
7.20854e+00 8.23076e+00 8.10784e+00 1.28099e+01
7.22613e+00 8.23076e+00 7.58397e+00 1.19112e+01
7.24371e+00 8.23076e+00 7.10020e+00 1.10947e+01
7.26130e+00 8.23076e+00 6.66014e+00 1.03623e+01
7.27889e+00 8.23076e+00 6.26392e+00 9.71091e+00
7.29648e+00 8.23076e+00 5.90962e+00 9.13465e+00
7.31407e+00 8.23076e+00 5.59392e+00 8.62601e+00
7.33165e+00 8.23076e+00 5.31184e+00 8.17538e+00
7.34924e+00 8.23076e+00 5.05844e+00 7.77357e+00
7.36683e+00 8.23076e+00 4.82997e+00 7.41366e+00
7.38442e+00 8.23076e+00 4.62346e+00 7.09018e+00
7.40200e+00 8.23076e+00 4.43650e+00 6.79872e+00
7.41959e+00 8.23076e+00 4.26710e+00 6.53576e+00
7.43718e+00 8.23076e+00 4.11322e+00 6.29771e+00
7.45477e+00 8.23076e+00 3.97306e+00 6.08149e+00
7.47236e+00 8.23076e+00 3.84503e+00 5.88440e+00
7.48994e+00 8.23076e+00 3.72769e+00 5.70407e+00
7.50753e+00 8.23076e+00 3.59785e+00 5.45794e+00
7.52512e+00 8.23076e+00 3.49909e+00 5.30860e+00
7.54271e+00 8.23076e+00 3.40711e+00 5.16965e+00
7.56030e+00 8.23076e+00 3.32081e+00 5.03944e+00
7.57788e+00 8.23076e+00 3.23932e+00 4.91663e+00
7.59547e+00 8.23076e+00 3.16186e+00 4.80004e+00
7.61306e+00 8.23076e+00 3.08774e+00 4.68857e+00
7.63065e+00 8.23076e+00 3.01692e+00 4.58221e+00
7.64824e+00 8.23076e+00 2.94917e+00 4.48052e+00
7.66582e+00 8.23076e+00 2.88436e+00 4.38331e+00
7.68341e+00 8.23076e+00 2.82238e+00 4.29034e+00
7.70100e+00 8.23076e+00 2.76308e+00 4.20137e+00
7.71859e+00 8.23076e+00 2.70632e+00 4.11621e+00
7.73618e+00 8.23076e+00 2.65204e+00 4.03475e+00
7.75376e+00 8.23076e+00 2.60017e+00 3.95688e+00
7.77135e+00 8.23076e+00 2.55058e+00 3.88240e+00
7.78894e+00 8.23076e+00 2.50312e+00 3.81109e+00
7.80653e+00 8.23076e+00 2.45758e+00 3.74262e+00
7.82412e+00 8.23076e+00 2.41400e+00 3.67708e+00
7.84170e+00 8.23076e+00 2.37219e+00 3.61417e+00
7.85929e+00 8.23076e+00 2.33205e+00 3.55375e+00
7.87688e+00 8.23076e+00 2.29347e+00 3.49567e+00
7.89447e+00 8.23076e+00 2.25634e+00 3.43975e+00
7.91206e+00 8.23076e+00 2.22055e+00 3.38585e+00
7.92964e+00 8.23076e+00 2.18614e+00 3.33401e+00
7.94723e+00 8.23076e+00 2.15317e+00 3.28431e+00
7.96482e+00 8.23076e+00 2.12164e+00 3.23675e+00
7.98241e+00 8.23076e+00 2.09154e+00 3.19130e+00
8.00000e+00 8.23076e+00 2.06281e+00 3.14787e+00
4.50000e+00 8.76923e+00 1.39641e-11 2.08389e-09
4.51758e+00 8.76923e+00 3.31475e-11 4.61498e-09
4.53517e+00 8.76923e+00 7.69815e-11 1.00342e-08
4.55276e+00 8.76923e+00 1.75133e-10 2.14384e-08
4.57035e+00 8.76923e+00 3.89793e-10 4.49363e-08
4.58793e+00 8.76923e+00 8.47373e-10 9.22371e-08
4.60552e+00 8.76923e+00 1.79960e-09 1.85397e-07
4.62311e+00 8.76923e+00 3.72602e-09 3.64206e-07
4.64070e+00 8.76923e+00 7.51631e-09 6.98689e-07
4.65829e+00 8.76923e+00 1.47719e-08 1.30876e-06
4.67587e+00 8.76923e+00 2.83177e-08 2.39632e-06
4.69346e+00 8.76923e+00 5.30520e-08 4.29660e-06
4.71105e+00 8.76923e+00 9.73659e-08 7.56074e-06
4.72864e+00 8.76923e+00 1.74885e-07 1.30448e-05
4.74623e+00 8.76923e+00 3.06591e-07 2.20031e-05
4.76381e+00 8.76923e+00 5.23183e-07 3.61805e-05
4.78140e+00 8.76923e+00 8.66728e-07 5.78366e-05
4.79899e+00 8.76923e+00 1.39044e-06 8.96436e-05
4.81658e+00 8.76923e+00 2.15480e-06 1.34365e-04
4.83417e+00 8.76923e+00 3.21761e-06 1.94261e-04
4.85175e+00 8.76923e+00 4.61854e-06 2.70221e-04
4.86934e+00 8.76923e+00 6.35750e-06 3.60748e-04
4.88693e+00 8.76923e+00 8.37294e-06 4.61096e-04
4.90452e+00 8.76923e+00 1.05269e-05 5.62939e-04
4.92211e+00 8.76923e+00 1.26455e-05 6.56974e-04
4.93969e+00 8.76923e+00 1.46101e-05 7.37739e-04
4.95728e+00 8.76923e+00 1.63547e-05 8.02974e-04
4.97487e+00 8.76923e+00 1.78700e-05 8.53439e-04
4.99246e+00 8.76923e+00 1.92013e-05 8.92451e-04
5.01005e+00 8.76923e+00 2.04369e-05 9.25018e-04
5.02763e+00 8.76923e+00 2.16365e-05 9.54487e-04
5.04522e+00 8.76923e+00 2.28260e-05 9.82518e-04
5.06281e+00 8.76923e+00 2.40451e-05 1.01130e-03
5.08040e+00 8.76923e+00 2.53550e-05 1.04378e-03
5.09799e+00 8.76923e+00 2.68470e-05 1.08382e-03
5.11557e+00 8.76923e+00 2.86612e-05 1.13676e-03
5.13316e+00 8.76923e+00 3.09729e-05 1.20892e-03
5.15075e+00 8.76923e+00 3.40555e-05 1.30969e-03
5.16834e+00 8.76923e+00 3.83010e-05 1.45191e-03
5.18592e+00 8.76923e+00 4.42621e-05 1.65281e-03
5.20351e+00 8.76923e+00 5.26994e-05 1.93456e-03
5.22110e+00 8.76923e+00 6.45979e-05 2.32440e-03
5.23869e+00 8.76923e+00 8.12979e-05 2.85847e-03
5.25628e+00 8.76923e+00 1.04546e-04 3.58237e-03
5.27386e+00 8.76923e+00 1.36573e-04 4.55222e-03
5.29145e+00 8.76923e+00 1.80152e-04 5.83556e-03
5.30904e+00 8.76923e+00 2.38637e-04 7.51127e-03
5.32663e+00 8.76923e+00 3.15886e-04 9.66191e-03
5.34422e+00 8.76923e+00 4.16150e-04 1.23601e-02
5.36180e+00 8.76923e+00 5.43694e-04 1.56520e-02
5.37939e+00 8.76923e+00 7.02136e-04 1.95313e-02
5.39698e+00 8.76923e+00 8.93318e-04 2.39065e-02
5.41457e+00 8.76923e+00 1.11704e-03 2.86073e-02
5.43216e+00 8.76923e+00 1.37784e-03 3.36340e-02
5.44974e+00 8.76923e+00 1.68509e-03 3.91409e-02
5.46733e+00 8.76923e+00 2.05050e-03 4.53416e-02
5.48492e+00 8.76923e+00 2.48703e-03 5.24718e-02
5.50251e+00 8.76923e+00 3.00697e-03 6.07296e-02
5.52010e+00 8.76923e+00 3.62340e-03 7.03007e-02
5.53768e+00 8.76923e+00 4.35774e-03 8.15079e-02
5.55527e+00 8.76923e+00 5.23415e-03 9.46126e-02
5.57286e+00 8.76923e+00 6.27748e-03 1.09748e-01
5.59045e+00 8.76923e+00 7.51286e-03 1.26903e-01
5.60804e+00 8.76923e+00 8.96515e-03 1.45899e-01
5.62562e+00 8.76923e+00 1.06601e-02 1.66473e-01
5.64321e+00 8.76923e+00 1.26301e-02 1.88391e-01
5.66080e+00 8.76923e+00 1.49136e-02 2.11383e-01
5.67839e+00 8.76923e+00 1.75567e-02 2.35134e-01
5.69598e+00 8.76923e+00 2.06132e-02 2.59264e-01
5.71356e+00 8.76923e+00 2.41483e-02 2.83366e-01
5.73115e+00 8.76923e+00 2.82630e-02 3.07320e-01
5.74874e+00 8.76923e+00 3.30955e-02 3.31241e-01
5.76633e+00 8.76923e+00 3.88114e-02 3.55330e-01
5.78391e+00 8.76923e+00 4.55981e-02 3.79851e-01
5.80150e+00 8.76923e+00 5.36406e-02 4.05083e-01
5.81909e+00 8.76923e+00 6.31067e-02 4.31246e-01
5.83668e+00 8.76923e+00 7.42466e-02 4.58520e-01
5.85427e+00 8.76923e+00 8.73719e-02 4.87095e-01
5.87185e+00 8.76923e+00 1.02831e-01 5.17147e-01
5.88944e+00 8.76923e+00 1.20978e-01 5.48783e-01
5.90703e+00 8.76923e+00 1.42094e-01 5.81959e-01
5.92462e+00 8.76923e+00 1.66393e-01 6.16612e-01
5.94221e+00 8.76923e+00 1.94090e-01 6.52794e-01
5.95979e+00 8.76923e+00 2.25278e-01 6.90403e-01
5.97738e+00 8.76923e+00 2.59832e-01 7.29134e-01
5.99497e+00 8.76923e+00 2.97295e-01 7.68439e-01
6.01256e+00 8.76923e+00 3.36839e-01 8.07826e-01
6.03015e+00 8.76923e+00 3.78064e-01 8.49362e-01
6.04773e+00 8.76923e+00 4.20875e-01 8.96115e-01
6.06532e+00 8.76923e+00 4.65115e-01 9.50420e-01
6.08291e+00 8.76923e+00 5.10446e-01 1.01378e+00
6.10050e+00 8.76923e+00 5.56260e-01 1.08691e+00
6.11809e+00 8.76923e+00 6.01765e-01 1.17011e+00
6.13567e+00 8.76923e+00 6.46751e-01 1.26460e+00
6.15326e+00 8.76923e+00 6.91026e-01 1.37125e+00
6.17085e+00 8.76923e+00 7.34144e-01 1.49015e+00
6.18844e+00 8.76923e+00 7.75367e-01 1.62069e+00
6.20602e+00 8.76923e+00 8.13751e-01 1.76183e+00
6.22361e+00 8.76923e+00 8.50498e-01 1.91480e+00
6.24120e+00 8.76923e+00 8.90390e-01 2.08540e+00
6.25879e+00 8.76923e+00 9.38708e-01 2.28123e+00
6.27638e+00 8.76923e+00 1.00066e+00 2.51105e+00
6.29397e+00 8.76923e+00 1.08075e+00 2.78302e+00
6.31155e+00 8.76923e+00 1.18161e+00 3.10119e+00
6.32914e+00 8.76923e+00 1.30512e+00 3.46825e+00
6.34673e+00 8.76923e+00 1.45317e+00 3.88671e+00
6.36432e+00 8.76923e+00 1.62684e+00 4.35641e+00
6.38190e+00 8.76923e+00 1.82660e+00 4.87540e+00
6.39949e+00 8.76923e+00 2.05233e+00 5.44047e+00
6.41708e+00 8.76923e+00 2.30330e+00 6.04831e+00
6.43467e+00 8.76923e+00 2.57864e+00 6.69780e+00
6.45226e+00 8.76923e+00 2.87802e+00 7.38950e+00
6.46984e+00 8.76923e+00 3.20133e+00 8.12426e+00
6.48743e+00 8.76923e+00 3.54940e+00 8.90463e+00
6.50502e+00 8.76923e+00 3.92428e+00 9.73533e+00
6.52261e+00 8.76923e+00 4.32801e+00 1.06210e+01
6.54020e+00 8.76923e+00 4.76115e+00 1.15634e+01
6.55778e+00 8.76923e+00 5.22345e+00 1.25618e+01
6.57537e+00 8.76923e+00 5.71374e+00 1.36139e+01
6.59296e+00 8.76923e+00 6.22960e+00 1.47139e+01
6.61055e+00 8.76923e+00 6.76732e+00 1.58535e+01
6.62814e+00 8.76923e+00 7.32371e+00 1.70250e+01
6.64572e+00 8.76923e+00 7.89688e+00 1.82228e+01
6.66331e+00 8.76923e+00 8.48431e+00 1.94396e+01
6.68090e+00 8.76923e+00 9.08272e+00 2.06657e+01
6.69849e+00 8.76923e+00 9.68762e+00 2.18880e+01
6.71608e+00 8.76923e+00 1.02932e+01 2.30901e+01
6.73366e+00 8.76923e+00 1.08918e+01 2.42509e+01
6.75125e+00 8.76923e+00 1.14742e+01 2.53450e+01
6.76884e+00 8.76923e+00 1.20279e+01 2.63404e+01
6.78643e+00 8.76923e+00 1.25367e+01 2.71968e+01
6.80401e+00 8.76923e+00 1.29794e+01 2.78650e+01
6.82160e+00 8.76923e+00 1.33440e+01 2.83193e+01
6.83919e+00 8.76923e+00 1.36467e+01 2.85981e+01
6.85678e+00 8.76923e+00 1.39023e+01 2.87374e+01
6.87437e+00 8.76923e+00 1.41161e+01 2.87548e+01
6.89195e+00 8.76923e+00 1.42805e+01 2.86422e+01
6.90954e+00 8.76923e+00 1.43733e+01 2.83648e+01
6.92713e+00 8.76923e+00 1.43932e+01 2.79342e+01
6.94472e+00 8.76923e+00 1.43613e+01 2.74053e+01
6.96231e+00 8.76923e+00 1.42883e+01 2.68101e+01
6.97989e+00 8.76923e+00 1.41725e+01 2.61546e+01
6.99748e+00 8.76923e+00 1.39997e+01 2.54200e+01
7.01507e+00 8.76923e+00 1.37496e+01 2.45767e+01
7.03266e+00 8.76923e+00 1.34302e+01 2.36463e+01
7.05025e+00 8.76923e+00 1.30565e+01 2.26591e+01
7.06783e+00 8.76923e+00 1.26353e+01 2.16293e+01
7.08542e+00 8.76923e+00 1.21658e+01 2.05565e+01
7.10301e+00 8.76923e+00 1.16401e+01 1.94286e+01
7.12060e+00 8.76923e+00 1.10594e+01 1.82489e+01
7.13819e+00 8.76923e+00 1.04522e+01 1.70655e+01
7.15577e+00 8.76923e+00 9.84166e+00 1.59145e+01
7.17336e+00 8.76923e+00 9.24239e+00 1.48164e+01
7.19095e+00 8.76923e+00 8.66286e+00 1.37804e+01
7.20854e+00 8.76923e+00 8.10753e+00 1.28094e+01
7.22613e+00 8.76923e+00 7.58376e+00 1.19108e+01
7.24371e+00 8.76923e+00 7.10006e+00 1.10944e+01
7.26130e+00 8.76923e+00 6.66004e+00 1.03621e+01
7.27889e+00 8.76923e+00 6.26385e+00 9.71078e+00
7.29648e+00 8.76923e+00 5.90957e+00 9.13456e+00
7.31407e+00 8.76923e+00 5.59389e+00 8.62595e+00
7.33165e+00 8.76923e+00 5.31181e+00 8.17533e+00
7.34924e+00 8.76923e+00 5.05842e+00 7.77354e+00
7.36683e+00 8.76923e+00 4.82996e+00 7.41363e+00
7.38442e+00 8.76923e+00 4.62345e+00 7.09016e+00
7.40200e+00 8.76923e+00 4.43649e+00 6.79871e+00
7.41959e+00 8.76923e+00 4.26709e+00 6.53575e+00
7.43718e+00 8.76923e+00 4.11322e+00 6.29770e+00
7.45477e+00 8.76923e+00 3.97306e+00 6.08148e+00
7.47236e+00 8.76923e+00 3.84502e+00 5.88440e+00
7.48994e+00 8.76923e+00 3.72769e+00 5.70407e+00
7.50753e+00 8.76923e+00 3.59785e+00 5.45794e+00
7.52512e+00 8.76923e+00 3.49909e+00 5.30860e+00
7.54271e+00 8.76923e+00 3.40711e+00 5.16965e+00
7.56030e+00 8.76923e+00 3.32081e+00 5.03944e+00
7.57788e+00 8.76923e+00 3.23932e+00 4.91663e+00
7.59547e+00 8.76923e+00 3.16186e+00 4.80004e+00
7.61306e+00 8.76923e+00 3.08774e+00 4.68857e+00
7.63065e+00 8.76923e+00 3.01692e+00 4.58221e+00
7.64824e+00 8.76923e+00 2.94917e+00 4.48052e+00
7.66582e+00 8.76923e+00 2.88436e+00 4.38331e+00
7.68341e+00 8.76923e+00 2.82238e+00 4.29034e+00
7.70100e+00 8.76923e+00 2.76308e+00 4.20137e+00
7.71859e+00 8.76923e+00 2.70632e+00 4.11621e+00
7.73618e+00 8.76923e+00 2.65204e+00 4.03475e+00
7.75376e+00 8.76923e+00 2.60017e+00 3.95688e+00
7.77135e+00 8.76923e+00 2.55058e+00 3.88240e+00
7.78894e+00 8.76923e+00 2.50312e+00 3.81109e+00
7.80653e+00 8.76923e+00 2.45758e+00 3.74262e+00
7.82412e+00 8.76923e+00 2.41400e+00 3.67708e+00
7.84170e+00 8.76923e+00 2.37219e+00 3.61417e+00
7.85929e+00 8.76923e+00 2.33205e+00 3.55375e+00
7.87688e+00 8.76923e+00 2.29347e+00 3.49567e+00
7.89447e+00 8.76923e+00 2.25634e+00 3.43975e+00
7.91206e+00 8.76923e+00 2.22055e+00 3.38585e+00
7.92964e+00 8.76923e+00 2.18614e+00 3.33401e+00
7.94723e+00 8.76923e+00 2.15317e+00 3.28431e+00
7.96482e+00 8.76923e+00 2.12164e+00 3.23675e+00
7.98241e+00 8.76923e+00 2.09154e+00 3.19130e+00
8.00000e+00 8.76923e+00 2.06281e+00 3.14787e+00
4.50000e+00 9.30769e+00 1.39641e-11 2.08389e-09
4.51758e+00 9.30769e+00 3.31475e-11 4.61498e-09
4.53517e+00 9.30769e+00 7.69815e-11 1.00342e-08
4.55276e+00 9.30769e+00 1.75133e-10 2.14384e-08
4.57035e+00 9.30769e+00 3.89793e-10 4.49363e-08
4.58793e+00 9.30769e+00 8.47373e-10 9.22371e-08
4.60552e+00 9.30769e+00 1.79960e-09 1.85397e-07
4.62311e+00 9.30769e+00 3.72602e-09 3.64206e-07
4.64070e+00 9.30769e+00 7.51631e-09 6.98689e-07
4.65829e+00 9.30769e+00 1.47719e-08 1.30876e-06
4.67587e+00 9.30769e+00 2.83177e-08 2.39632e-06
4.69346e+00 9.30769e+00 5.30520e-08 4.29660e-06
4.71105e+00 9.30769e+00 9.73659e-08 7.56074e-06
4.72864e+00 9.30769e+00 1.74885e-07 1.30448e-05
4.74623e+00 9.30769e+00 3.06591e-07 2.20031e-05
4.76381e+00 9.30769e+00 5.23183e-07 3.61805e-05
4.78140e+00 9.30769e+00 8.66728e-07 5.78367e-05
4.79899e+00 9.30769e+00 1.39044e-06 8.96437e-05
4.81658e+00 9.30769e+00 2.15480e-06 1.34365e-04
4.83417e+00 9.30769e+00 3.21761e-06 1.94261e-04
4.85175e+00 9.30769e+00 4.61854e-06 2.70222e-04
4.86934e+00 9.30769e+00 6.35750e-06 3.60750e-04
4.88693e+00 9.30769e+00 8.37294e-06 4.61100e-04
4.90452e+00 9.30769e+00 1.05269e-05 5.62946e-04
4.92211e+00 9.30769e+00 1.26455e-05 6.56987e-04
4.93969e+00 9.30769e+00 1.46101e-05 7.37761e-04
4.95728e+00 9.30769e+00 1.63547e-05 8.03011e-04
4.97487e+00 9.30769e+00 1.78701e-05 8.53501e-04
4.99246e+00 9.30769e+00 1.92014e-05 8.92550e-04
5.01005e+00 9.30769e+00 2.04371e-05 9.25171e-04
5.02763e+00 9.30769e+00 2.16370e-05 9.54718e-04
5.04522e+00 9.30769e+00 2.28269e-05 9.82858e-04
5.06281e+00 9.30769e+00 2.40466e-05 1.01179e-03
5.08040e+00 9.30769e+00 2.53575e-05 1.04447e-03
5.09799e+00 9.30769e+00 2.68511e-05 1.08478e-03
5.11557e+00 9.30769e+00 2.86682e-05 1.13809e-03
5.13316e+00 9.30769e+00 3.09844e-05 1.21074e-03
5.15075e+00 9.30769e+00 3.40745e-05 1.31218e-03
5.16834e+00 9.30769e+00 3.83319e-05 1.45533e-03
5.18592e+00 9.30769e+00 4.43115e-05 1.65751e-03
5.20351e+00 9.30769e+00 5.27773e-05 1.94102e-03
5.22110e+00 9.30769e+00 6.47181e-05 2.33329e-03
5.23869e+00 9.30769e+00 8.14795e-05 2.87068e-03
5.25628e+00 9.30769e+00 1.04814e-04 3.59903e-03
5.27386e+00 9.30769e+00 1.36958e-04 4.57471e-03
5.29145e+00 9.30769e+00 1.80687e-04 5.86543e-03
5.30904e+00 9.30769e+00 2.39351e-04 7.55006e-03
5.32663e+00 9.30769e+00 3.16791e-04 9.71071e-03
5.34422e+00 9.30769e+00 4.17219e-04 1.24188e-02
5.36180e+00 9.30769e+00 5.44823e-04 1.57182e-02
5.37939e+00 9.30769e+00 7.03083e-04 1.95982e-02
5.39698e+00 9.30769e+00 8.93617e-04 2.39608e-02
5.41457e+00 9.30769e+00 1.11589e-03 2.86257e-02
5.43216e+00 9.30769e+00 1.37394e-03 3.35805e-02
5.44974e+00 9.30769e+00 1.67648e-03 3.89623e-02
5.46733e+00 9.30769e+00 2.03436e-03 4.49625e-02
5.48492e+00 9.30769e+00 2.45950e-03 5.17902e-02
5.50251e+00 9.30769e+00 2.96311e-03 5.96155e-02
5.52010e+00 9.30769e+00 3.55726e-03 6.85976e-02
5.53768e+00 9.30769e+00 4.26234e-03 7.90325e-02
5.55527e+00 9.30769e+00 5.10157e-03 9.11563e-02
5.57286e+00 9.30769e+00 6.09912e-03 1.05084e-01
5.59045e+00 9.30769e+00 7.27978e-03 1.20792e-01
5.60804e+00 9.30769e+00 8.66862e-03 1.38107e-01
5.62562e+00 9.30769e+00 1.02920e-02 1.56781e-01
5.64321e+00 9.30769e+00 1.21831e-02 1.76597e-01
5.66080e+00 9.30769e+00 1.43817e-02 1.97317e-01
5.67839e+00 9.30769e+00 1.69355e-02 2.18669e-01
5.69598e+00 9.30769e+00 1.99004e-02 2.40329e-01
5.71356e+00 9.30769e+00 2.33443e-02 2.61956e-01
5.73115e+00 9.30769e+00 2.73698e-02 2.83483e-01
5.74874e+00 9.30769e+00 3.21162e-02 3.05059e-01
5.76633e+00 9.30769e+00 3.77497e-02 3.26917e-01
5.78391e+00 9.30769e+00 4.44581e-02 3.49347e-01
5.80150e+00 9.30769e+00 5.24268e-02 3.72652e-01
5.81909e+00 9.30769e+00 6.18242e-02 3.97081e-01
5.83668e+00 9.30769e+00 7.29023e-02 4.22854e-01
5.85427e+00 9.30769e+00 8.59750e-02 4.50207e-01
5.87185e+00 9.30769e+00 1.01394e-01 4.79363e-01
5.88944e+00 9.30769e+00 1.19516e-01 5.10485e-01
5.90703e+00 9.30769e+00 1.40628e-01 5.43591e-01
5.92462e+00 9.30769e+00 1.64948e-01 5.78666e-01
5.94221e+00 9.30769e+00 1.92694e-01 6.15795e-01
5.95979e+00 9.30769e+00 2.23961e-01 6.54905e-01
5.97738e+00 9.30769e+00 2.58629e-01 6.95705e-01
5.99497e+00 9.30769e+00 2.96241e-01 7.37642e-01
6.01256e+00 9.30769e+00 3.35970e-01 7.80171e-01
6.03015e+00 9.30769e+00 3.77408e-01 8.25137e-01
6.04773e+00 9.30769e+00 4.20454e-01 8.75355e-01
6.06532e+00 9.30769e+00 4.64944e-01 9.32981e-01
6.08291e+00 9.30769e+00 5.10535e-01 9.99408e-01
6.10050e+00 9.30769e+00 5.56614e-01 1.07528e+00
6.11809e+00 9.30769e+00 6.02378e-01 1.16087e+00
6.13567e+00 9.30769e+00 6.47610e-01 1.25738e+00
6.15326e+00 9.30769e+00 6.92106e-01 1.36569e+00
6.17085e+00 9.30769e+00 7.35408e-01 1.48590e+00
6.18844e+00 9.30769e+00 7.76766e-01 1.61748e+00
6.20602e+00 9.30769e+00 8.15222e-01 1.75940e+00
6.22361e+00 9.30769e+00 8.51977e-01 1.91296e+00
6.24120e+00 9.30769e+00 8.91821e-01 2.08399e+00
6.25879e+00 9.30769e+00 9.40047e-01 2.28013e+00
6.27638e+00 9.30769e+00 1.00187e+00 2.51016e+00
6.29397e+00 9.30769e+00 1.08181e+00 2.78229e+00
6.31155e+00 9.30769e+00 1.18251e+00 3.10054e+00
6.32914e+00 9.30769e+00 1.30585e+00 3.46766e+00
6.34673e+00 9.30769e+00 1.45374e+00 3.88614e+00
6.36432e+00 9.30769e+00 1.62726e+00 4.35585e+00
6.38190e+00 9.30769e+00 1.82690e+00 4.87486e+00
6.39949e+00 9.30769e+00 2.05253e+00 5.43996e+00
6.41708e+00 9.30769e+00 2.30343e+00 6.04784e+00
6.43467e+00 9.30769e+00 2.57871e+00 6.69737e+00
6.45226e+00 9.30769e+00 2.87804e+00 7.38912e+00
6.46984e+00 9.30769e+00 3.20133e+00 8.12393e+00
6.48743e+00 9.30769e+00 3.54939e+00 8.90434e+00
6.50502e+00 9.30769e+00 3.92425e+00 9.73509e+00
6.52261e+00 9.30769e+00 4.32797e+00 1.06208e+01
6.54020e+00 9.30769e+00 4.76111e+00 1.15632e+01
6.55778e+00 9.30769e+00 5.22339e+00 1.25617e+01
6.57537e+00 9.30769e+00 5.71367e+00 1.36137e+01
6.59296e+00 9.30769e+00 6.22952e+00 1.47137e+01
6.61055e+00 9.30769e+00 6.76719e+00 1.58532e+01
6.62814e+00 9.30769e+00 7.32353e+00 1.70246e+01
6.64572e+00 9.30769e+00 7.89662e+00 1.82223e+01
6.66331e+00 9.30769e+00 8.48394e+00 1.94389e+01
6.68090e+00 9.30769e+00 9.08219e+00 2.06646e+01
6.69849e+00 9.30769e+00 9.68688e+00 2.18864e+01
