Values at minimum B
    220  6.0000000000E+01 -2  0 22
      20      25
x y z rho ux uy uz bxSM bySM bzSM p rCurve xZ0 yZ0 zZ0 rhoZ0 uxZ0 uyZ0 uzZ0 bxSMZ0 bySMZ0 bzSMZ0 pZ0 rCurveZ0
 -9.4106009634E+06  1.6615377971E+07  3.9191720978E+06  1.5873500224E-20  6.7566100164E+03 -4.1436214998E+03 -2.8764157831E+03 -1.6772980478E-07  2.8500069948E-07  1.0467113974E-06  2.0167918417E-10  1.3526187460E+07 -7.9361536349E+06  1.6570530076E+07  5.3427478401E+06  1.6018303720E-20  6.2912372166E+03 -5.7035498833E+03 -3.7239756414E+03  5.7547151590E-09 -2.1610729689E-09  1.1447730353E-06  1.9966226878E-10  1.2478749901E+07
 -1.0001759647E+07  1.8715420971E+07  4.6316581619E+06  1.5673239555E-20  8.5484341263E+03 -5.0701326227E+03 -3.7142865597E+03 -8.9034912708E-08  1.6122996186E-07  7.6325188789E-07  2.3197978552E-10  1.3099927467E+07 -8.9107689936E+06  1.8605507454E+07  5.9988747678E+06  1.5790026333E-20  8.3126874232E+03 -6.6131630300E+03 -4.5098263471E+03  6.9366675008E-09 -2.5003156989E-09  8.0539481362E-07  2.3299527136E-10  1.2142795310E+07
 -1.0863964995E+07  2.0782885716E+07  5.2636907108E+06  1.5312115928E-20  9.1675042667E+03 -4.3264767409E+03 -5.2365243343E+03 -5.4912048926E-08  1.0422674222E-07  5.6314256521E-07  2.3631550065E-10  1.3137253765E+07 -9.8853843523E+06  2.0640484832E+07  6.6550016956E+06  1.5400120383E-20  8.9337198544E+03 -5.3784994382E+03 -6.1969598018E+03  7.4283824175E-09 -2.6645257560E-09  5.8725746992E-07  2.3929807436E-10  1.2475608230E+07
 -1.1905784038E+07  2.2829615166E+07  5.7746091373E+06  1.4903496744E-20  9.4634139628E+03 -3.1939333132E+03 -6.9162250815E+03 -3.9518658971E-08  7.7701770253E-08  4.2311005428E-07  2.3452049877E-10  1.3237686865E+07 -1.0859999711E+07  2.2675462209E+07  7.3111286233E+06  1.4923140083E-20  8.5230667845E+03 -3.3897556211E+03 -8.2964361397E+03  7.7248624904E-09 -2.7991463034E-09  4.4058572726E-07  2.3729674738E-10  1.3294671781E+07
 -1.2885568534E+07  2.4827488933E+07  6.3870257401E+06  1.4479970990E-20  9.4036744466E+03 -2.1501518394E+03 -8.8169689028E+03 -2.6878229002E-08  5.5868337898E-08  3.2740017172E-07  2.3295574793E-10  1.3419895899E+07 -1.1834615070E+07  2.4710439587E+07  7.9672555510E+06  1.4442509740E-20  7.7205489358E+03 -1.8105926490E+03 -1.0403230799E+04  8.0386701166E-09 -2.9763259370E-09  3.3822660046E-07  2.3544257748E-10  1.4013398053E+07
 -1.3735301890E+07  2.6813533091E+07  7.2210720395E+06  1.4010112196E-20  8.3643865494E+03 -1.1483860397E+03 -1.1085240049E+04 -1.4737453617E-08  3.5182881953E-08  2.5910846530E-07  2.3171413349E-10  1.3978677137E+07 -1.2809230428E+07  2.6745416965E+07  8.6233824788E+06  1.3958285477E-20  6.4679244131E+03 -6.2765354614E+02 -1.2550092712E+04  8.3742851091E-09 -3.1959312948E-09  2.6460725741E-07  2.3376676408E-10  1.4648789821E+07
 -1.4555596202E+07  2.8804345694E+07  8.1207591998E+06  1.3521271979E-20  6.5659004374E+03 -4.1389621895E+02 -1.3516077547E+04 -5.9157000616E-09  2.0426974198E-08  2.0777653776E-07  2.3067724956E-10  1.4614106963E+07 -1.3783845787E+07  2.8780394343E+07  9.2795094065E+06  1.3470523418E-20  4.6979050076E+03  1.7367470584E+02 -1.4774490653E+04  8.7361872809E-09 -3.4578290150E-09  2.1028782380E-07  2.3230050662E-10  1.5217849861E+07
 -1.5466882832E+07  3.0802479573E+07  8.8987324563E+06  1.3028316533E-20  4.2659664823E+03 -6.5715350769E+01 -1.5924598661E+04 -1.1986531585E-09  1.2710207606E-08  1.6801485847E-07  2.2964499044E-10  1.5184275988E+07 -1.4758461146E+07  3.0815371720E+07  9.9356363342E+06  1.2979279688E-20  2.3323049704E+03  6.0955240458E+02 -1.7119593966E+04  9.1288564450E-09 -3.7618857354E-09  1.6931946761E-07  2.3107500449E-10  1.5737580950E+07
 -1.6519142095E+07  3.2804286082E+07  9.4791500042E+06  1.2503620668E-20 -1.4793542230E+03 -4.0647529061E+01 -1.7669872304E+04  6.4178190062E-10  9.7005449019E-09  1.3694340979E-07  2.2911386026E-10  1.5702057436E+07 -1.5733076504E+07  3.2850349098E+07  1.0591763262E+07  1.2446890270E-20 -3.9548559492E+03  9.4503936474E+02 -1.8996467685E+04  9.5743132049E-09 -4.1984537379E-09  1.3796435500E-07  2.3050674582E-10  1.6373593958E+07
 -1.7627707371E+07  3.4803950647E+07  9.9725843365E+06  1.1949205349E-20 -1.1861030487E+04 -4.0977590665E+01 -1.8738057672E+04  1.6920954837E-09  7.9216425944E-09  1.1271544457E-07  2.2888707258E-10  1.6274321082E+07 -1.6707691863E+07  3.4885326476E+07  1.1247890190E+07  1.1881756652E-20 -1.5002200692E+04  1.4979004688E+03 -2.0297903048E+04  1.0067907678E-08 -4.7551459158E-09  1.1366483732E-07  2.3006666807E-10  1.7193388076E+07
 -1.8797865526E+07  3.6788202522E+07  1.0399798110E+07  1.1410914336E-20 -2.3398584942E+04 -2.2989750666E+02 -1.9781854054E+04  2.3308163279E-09  6.7748311524E-09  9.3499448477E-08  2.2819906869E-10  1.6799678506E+07 -1.7682307222E+07  3.6920303854E+07  1.1904017117E+07  1.1330506550E-20 -2.7484096597E+04  2.1166130075E+03 -2.1731419158E+04  1.0588313624E-08 -5.3228627877E-09  9.4488431924E-08  2.2906171625E-10  1.8054549550E+07
 -2.0280153633E+07  3.8716305419E+07  1.0418852482E+07  1.0873660237E-20 -3.6455681514E+04 -7.9777217251E+02 -1.8869426846E+04  1.0790990980E-09  8.1746797839E-09  7.7733854576E-08  2.2714337170E-10  1.7202565746E+07 -1.8656922580E+07  3.8955281231E+07  1.2560144045E+07  1.0792902899E-20 -4.1605702080E+04  2.8364715905E+03 -2.3315826134E+04  1.1137397129E-08 -5.9021341344E-09  7.9178648138E-08  2.2743126146E-10  1.8968138628E+07
 -2.1958410574E+07  4.0728562313E+07  1.0273036112E+07  1.0327381344E-20 -5.2006226689E+04 -1.5617815711E+03 -1.6836640266E+04 -3.2813428711E-10  9.5349491019E-09  6.4124057170E-08  2.2541681372E-10  1.7441261492E+07 -1.9631537939E+07  4.0990258609E+07  1.3216270973E+07  1.0257659872E-20 -5.8236911581E+04  3.9290616204E+03 -2.4391489291E+04  1.1673682422E-08 -6.4617654665E-09  6.6880016853E-08  2.2507660351E-10  2.0011122296E+07
 -2.3786559711E+07  4.2781771302E+07  1.0070426000E+07  9.7929369004E-21 -6.9743519714E+04 -2.6312370158E+03 -1.4243388199E+04 -1.4100732225E-09  1.0181036678E-08  5.2621766246E-08  2.2285310306E-10  1.7418895216E+07 -2.0606153298E+07  4.3025235987E+07  1.3872397901E+07  9.7356622213E-21 -7.7622897505E+04  5.5143483644E+03 -2.4941134650E+04  1.2190637765E-08 -6.9848504076E-09  5.6955052956E-08  2.2170130919E-10  2.1111862230E+07
 -2.5744973127E+07  4.4868935305E+07  9.8508085208E+06  9.2937977763E-21 -9.1009252629E+04 -3.6024388775E+03 -1.0942715186E+04 -2.1925608619E-09  1.0273744942E-08  4.3037796069E-08  2.1809362677E-10  1.7247515125E+07 -2.1580768656E+07  4.5060213365E+07  1.4528524828E+07  9.2770678751E-21 -1.0049208679E+05  7.8236237968E+03 -2.5079019621E+04  1.2661283239E-08 -7.4611510866E-09  4.8920209884E-08  2.1560649518E-10  2.2465890473E+07
 -2.7461404667E+07  4.6949264820E+07  9.8512624003E+06  8.9771911943E-21 -1.2112996531E+05 -1.7435627305E+03 -7.2032529584E+03 -1.8869739409E-09  9.2893666766E-09  3.6191818679E-08  2.0413291354E-10  1.7742440404E+07 -2.2555384015E+07  4.7095190742E+07  1.5184651756E+07  8.9915805041E-21 -1.2919391633E+05  1.1849801191E+04 -2.3190497066E+04  1.2868843207E-08 -7.7778004549E-09  4.2480873747E-08  2.0239452802E-10  2.4907182507E+07
 -2.9285016873E+07  4.9048964193E+07  9.8377846408E+06  8.6936589041E-21 -1.5334263338E+05 -1.3765443611E+02 -3.6309200161E+03 -1.5389946197E-09  8.3487113594E-09  3.0597737004E-08  1.8920283648E-10  1.7947329594E+07 -2.3529999374E+07  4.9130168120E+07  1.5840778684E+07  8.7400149471E-21 -1.5871013460E+05  1.5885765984E+04 -2.1284207908E+04  1.3042816960E-08 -8.0790948592E-09  3.7175945575E-08  1.8874516057E-10  2.7346476097E+07
 -3.1268680629E+07  5.1174468054E+07  9.8162271352E+06  8.4394990876E-21 -1.8760355917E+05  1.0324635868E+03 -3.2224064504E+02 -1.1205581813E-09  7.4218468768E-09  2.6029083256E-08  1.7323578160E-10  1.7785210549E+07 -2.4504614732E+07  5.1165145498E+07  1.6496905612E+07  8.5212756993E-21 -1.8880157140E+05  1.9920772027E+04 -1.9322189587E+04  1.3176463171E-08 -8.3655884037E-09  3.2785378348E-08  1.7461596088E-10  2.9766176388E+07
 -3.3535958168E+07  5.3372811882E+07  9.7618483677E+06  8.2552592446E-21 -2.2521895824E+05  3.9239750043E+03  2.4705397635E+03 -7.5391035256E-10  6.8189890325E-09  2.2342917198E-08  1.5486491000E-10  1.7740343097E+07 -2.5479230091E+07  5.3200122876E+07  1.7153032539E+07  8.3342672557E-21 -2.1920407742E+05  2.3945001976E+04 -1.7262485152E+04  1.3263040510E-08 -8.6378351925E-09  2.9136712018E-08  1.5996449700E-10  3.2148688524E+07
 -3.6396456174E+07  5.5710976761E+07  9.5203918522E+06  8.1240374686E-21 -2.6537512966E+05  6.9924939764E+03  5.1217934704E+03 -5.7869487909E-10  6.6425276092E-09  1.9092447942E-08  1.3406520763E-10  1.7283820829E+07 -2.6453845450E+07  5.5235100253E+07  1.7809159467E+07  8.1778941115E-21 -2.4963618657E+05  2.7950071770E+04 -1.5060159688E+04  1.3295807650E-08 -8.8963893300E-09  2.6093259947E-08  1.4474833699E-10  3.4476417649E+07
 -1.2784691728E+07  1.5066674476E+07  4.3052886913E+06  1.5644375915E-20  8.0947824515E+03 -1.9541575222E+03 -1.3646217063E+03 -3.2770086004E-07  3.8291309300E-07  8.7621819997E-07  1.9162711521E-10  1.4826939497E+07 -1.0202522450E+07  1.4657494375E+07  6.8685042266E+06  1.5862283250E-20  6.9753653279E+03 -3.3865955286E+03 -2.9942095390E+03  5.3190716639E-09 -1.6136265485E-09  1.1450288780E-06  1.8041710796E-10  1.3200760167E+07
 -1.3707303276E+07  1.6874968141E+07  5.1473938507E+06  1.5413577564E-20  1.0166040120E+04 -2.1413785850E+03 -2.0612377932E+03 -2.0463677333E-07  2.4664114179E-07  6.6452296039E-07  2.1100864211E-10  1.4198001299E+07 -1.1455463804E+07  1.6457537543E+07  7.7120047456E+06  1.5524470738E-20  8.7465394455E+03 -2.9757475943E+03 -4.2546600119E+03  6.5588834884E-09 -1.8428421265E-09  8.0580682388E-07  2.0837377049E-10  1.3571619158E+07
 -1.4190886102E+07  1.8460222149E+07  6.4944635380E+06  1.5191897199E-20  1.1917578025E+04 -2.3843880513E+03 -3.4497890698E+03 -1.0877733494E-07  1.3587293868E-07  5.4271724686E-07  2.2510000299E-10  1.3423141242E+07 -1.2708405157E+07  1.8257580712E+07  8.5555052647E+06  1.5167032490E-20  1.0416699975E+04 -2.5918292194E+03 -5.7235226258E+03  7.5229301903E-09 -2.0382596899E-09  5.8724697196E-07  2.2711405112E-10  1.3810236832E+07
 -1.4512174751E+07  2.0101319094E+07  8.5504268266E+06  1.4762277763E-20  1.1661003013E+04 -1.6496619833E+03 -6.5859909799E+03 -2.5609614099E-08  3.7416151628E-08  4.3587090497E-07  2.3071317611E-10  1.3867165136E+07 -1.3961346511E+07  2.0057623881E+07  9.3990057838E+06  1.4731247218E-20  1.0923884674E+04 -1.6507331757E+03 -7.6143010747E+03  8.0970259131E-09 -2.1976648207E-09  4.4032217738E-07  2.3220609851E-10  1.4201403582E+07
 -1.5520775852E+07  2.1866835448E+07  9.7673239571E+06  1.4250077975E-20  1.0535897456E+04 -5.8991979087E+02 -9.2426150182E+03 -5.2230314497E-09  1.3598917036E-08  3.3713593805E-07  2.2947057551E-10  1.4533534579E+07 -1.5214287864E+07  2.1857667050E+07  1.0242506303E+07  1.4230511394E-20  1.0053752173E+04 -5.6174932516E+02 -9.8357943671E+03  8.4907157474E-09 -2.3850781977E-09  3.3792435331E-07  2.3027919179E-10  1.4714430835E+07
 -1.6580520860E+07  2.3653842446E+07  1.0909489641E+07  1.3734434722E-20  8.8379909006E+03  5.6226967455E+01 -1.1972177191E+04  5.1585307569E-09  1.7187609617E-09  2.6431022295E-07  2.2836529445E-10  1.5062576354E+07 -1.6467229218E+07  2.3657710219E+07  1.1086006822E+07  1.3725820157E-20  8.6219262319E+03  7.9731743731E+01 -1.2204171854E+04  8.9229341814E-09 -2.6252236657E-09  2.6427351844E-07  2.2865704204E-10  1.5131247407E+07
 -1.7695884653E+07  2.5460375267E+07  1.1967258787E+07  1.3215104861E-20  6.4802964340E+03  3.1517271349E+02 -1.4838186428E+04  1.0009829048E-08 -3.6132077928E-09  2.0989156849E-07  2.2744671670E-10  1.5491858172E+07 -1.7720170571E+07  2.5457753388E+07  1.1929507341E+07  1.3217255555E-20  6.5363266355E+03  3.0704676644E+02 -1.4785213290E+04  9.4002302636E-09 -2.9179062624E-09  2.0993200882E-07  2.2738525976E-10  1.5476709694E+07
 -1.8925904517E+07  2.7265933939E+07  1.2844994194E+07  1.2701250901E-20  3.5770862565E+03  1.8419361605E+02 -1.7782507278E+04  1.0833478266E-08 -4.2786431909E-09  1.6886996643E-07  2.2661244670E-10  1.5799330241E+07 -1.8973111925E+07  2.7257796556E+07  1.2773007860E+07  1.2704899636E-20  3.6890365100E+03  1.5808064101E+02 -1.7655514948E+04  9.9291530425E-09 -3.2629310259E-09  1.6895320279E-07  2.2650945546E-10  1.5775674091E+07
 -2.0636559172E+07  2.8994564427E+07  1.3020039069E+07  1.2147287350E-20 -4.8013923328E+02 -7.5301027062E+02 -1.8165510750E+04  4.4476462060E-09  2.9384418082E-09  1.3752058530E-07  2.2629586261E-10  1.6304325537E+07 -2.0226053278E+07  2.9057839725E+07  1.3616508379E+07  1.2134170223E-20 -1.2521688112E+03 -4.4747737221E+02 -1.9641995878E+04  1.0482749175E-08 -3.6823701949E-09  1.3748239228E-07  2.2695209819E-10  1.6399689826E+07
 -2.2542687942E+07  3.0742014116E+07  1.3006918753E+07  1.1578259847E-20 -5.4130077545E+03 -2.0773581276E+03 -1.7744376421E+04 -9.8567083406E-10  8.7364123388E-09  1.1163489457E-07  2.2603606753E-10  1.6754305697E+07 -2.1478994632E+07  3.0857882894E+07  1.4460008898E+07  1.1562834901E-20 -7.5145344591E+03 -1.2179977519E+03 -2.1781535658E+04  1.1081937035E-08 -4.1264013066E-09  1.1293703597E-07  2.2767122443E-10  1.6946920217E+07
 -2.4444778321E+07  3.2522341058E+07  1.3066962787E+07  1.1001848706E-20 -1.3732442797E+04 -3.2795122853E+03 -1.6934286157E+04 -3.6539069187E-09  1.1245667744E-08  9.0656210196E-08  2.2524601210E-10  1.7186112668E+07 -2.2731935986E+07  3.2657926063E+07  1.5303509417E+07  1.0996247838E-20 -1.7706694392E+04 -1.5934866289E+03 -2.3717644189E+04  1.1726928177E-08 -4.6239209900E-09  9.3680132516E-08  2.2738580037E-10  1.7539652289E+07
 -2.6194258776E+07  3.4336004871E+07  1.3342501023E+07  1.0442058956E-20 -2.8257725472E+04 -3.7785376456E+03 -1.6038801279E+04 -3.8012732399E-09  1.1015555347E-08  7.4439021596E-08  2.2271067096E-10  1.7629999807E+07 -2.3984877339E+07  3.4457969232E+07  1.6147009936E+07  1.0449752492E-20 -3.3180946363E+04 -1.1346968308E+03 -2.5147617152E+04  1.2399216334E-08 -5.1647729663E-09  7.8526469175E-08  2.2482605037E-10  1.8285724444E+07
 -2.7993448681E+07  3.6148289255E+07  1.3592100484E+07  9.9130049179E-21 -4.4775451221E+04 -4.4013210933E+03 -1.5066742575E+04 -3.6389739729E-09  1.0413461240E-08  6.1376852788E-08  2.1915613137E-10  1.7896082761E+07 -2.5237818693E+07  3.6258012400E+07  1.6990510455E+07  9.9359321660E-21 -5.0787583162E+04 -5.1382594077E+02 -2.6901034524E+04  1.3103101272E-08 -5.7036010067E-09  6.6388757170E-08  2.2106091138E-10  1.8969514617E+07
 -2.9825643738E+07  3.7959976868E+07  1.3873704104E+07  9.4125431606E-21 -6.3651021545E+04 -5.1656216401E+03 -1.4210340004E+04 -3.0605432774E-09  9.3641679482E-09  5.0857960539E-08  2.1459587026E-10  1.7977678251E+07 -2.6490760046E+07  3.8058055569E+07  1.7834010974E+07  9.4548285339E-21 -7.0768082705E+04  2.6094804704E+02 -2.9013100265E+04  1.3836984795E-08 -6.2456411927E-09  5.6612251537E-08  2.1608798163E-10  1.9598745984E+07
 -3.1732445189E+07  3.9742780435E+07  1.4147220477E+07  8.9455153461E-21 -8.4975772576E+04 -6.0768307632E+03 -1.3283260077E+04 -2.4586112903E-09  8.2746571036E-09  4.2342301587E-08  2.0891890187E-10  1.7881460906E+07 -2.7743701400E+07  3.9858098738E+07  1.8677511493E+07  9.0064832714E-21 -9.3365184398E+04  1.1762731083E+03 -3.1518943130E+04  1.4599268709E-08 -6.7961296061E-09  4.8712510995E-08  2.0990485930E-10  2.0181141719E+07
 -3.3930724109E+07  4.1557342026E+07  1.4261611204E+07  8.5494486591E-21 -1.1243381122E+05 -4.8234109892E+03 -1.0400610981E+04 -2.5763566876E-09  7.8303918272E-09  3.5304812901E-08  1.9978130279E-10  1.8098917712E+07 -2.8996642753E+07  4.1658141907E+07  1.9521012012E+07  8.5942897032E-21 -1.1891030971E+05  2.9315890769E+03 -3.2762667229E+04  1.5206915165E-08 -7.2964611634E-09  4.2274584862E-08  2.0160188446E-10  2.2152127357E+07
 -3.6518572831E+07  4.3454023991E+07  1.4197874004E+07  8.1928806468E-21 -1.4396667272E+05 -3.0406307023E+03 -6.0718998421E+03 -3.0765852868E-09  7.6834110488E-09  2.9128431275E-08  1.8847100747E-10  1.7978922379E+07 -3.0249584107E+07  4.3458185076E+07  2.0364512531E+07  8.2272729959E-21 -1.4673712661E+05  5.8035639547E+03 -3.2014763040E+04  1.5579504775E-08 -7.7152258185E-09  3.6968586399E-08  1.9131398887E-10  2.6120396873E+07
 -3.9065867021E+07  4.5420514964E+07  1.4231080722E+07  7.9466192439E-21 -1.7874931006E+05 -6.2058058095E+02 -1.9895095940E+03 -3.0064096457E-09  7.1784409040E-09  2.4417286275E-08  1.7354312069E-10  1.7792218890E+07 -3.1502525460E+07  4.5258228244E+07  2.1208013051E+07  7.9593674317E-21 -1.7598529489E+05  9.2276203611E+03 -3.0223066441E+04  1.5761683817E-08 -8.0436610839E-09  3.2561277353E-08  1.7869564249E-10  3.1432794789E+07
 -4.1467945434E+07  4.7400729990E+07  1.4368957452E+07  7.8340007820E-21 -2.1437477965E+05  2.0356260896E+03  1.5558083072E+03 -2.5697396068E-09  6.5468993338E-09  2.0943764586E-08  1.5460449399E-10  1.7882554999E+07 -3.2755466814E+07  4.7058271413E+07  2.2051513570E+07  7.8698057807E-21 -2.0513904431E+05  1.3741913730E+04 -2.5693623506E+04  1.5479645316E-08 -8.0798992938E-09  2.8909047456E-08  1.6215923839E-10  3.9293633244E+07
 -4.3982713637E+07  4.9383851065E+07  1.4535141026E+07  7.7571717578E-21 -2.4936122396E+05  3.9842392464E+03  4.4563701905E+03 -2.0679135846E-09  5.9556323221E-09  1.8193984518E-08  1.3508894483E-10  1.7608731594E+07 -3.4008408167E+07  4.8858314582E+07  2.2895014089E+07  7.8235108947E-21 -2.3311428513E+05  1.8004028415E+04 -2.1077664888E+04  1.5126691424E-08 -8.0535361845E-09  2.5849847291E-08  1.4571336313E-10  4.7962004954E+07
 -1.5163987566E+07  1.2935396569E+07  5.0062368057E+06  1.5588161250E-20  8.6894598592E+03 -5.6260524510E+02 -1.9945278382E+02 -4.3434492947E-07  3.6749050747E-07  7.9795534054E-07  1.8714412556E-10  1.5218453403E+07 -1.2158892784E+07  1.2299098124E+07  8.1855645878E+06  1.5717473435E-20  7.1232880199E+03 -4.5508174382E+02 -2.6426381556E+03  5.3539551384E-09 -1.0884645454E-09  1.1450346640E-06  1.7228906733E-10  1.4544954213E+07
 -1.6050290737E+07  1.4283054990E+07  6.3300501095E+06  1.5390112986E-20  1.0828603767E+04 -5.0955377830E+02 -9.9380513863E+02 -2.6407041877E-07  2.2652719089E-07  6.4946040527E-07  2.0105731578E-10  1.3854875091E+07 -1.3652090143E+07  1.3809513683E+07  9.1908093617E+06  1.5357652240E-20  9.0090424954E+03 -1.2385931554E+02 -4.0973224620E+03  6.5285145593E-09 -1.2776866505E-09  8.0587193645E-07  1.9711028305E-10  1.4745214648E+07
 -1.6457002463E+07  1.5498146942E+07  8.4561041742E+06  1.5022655767E-20  1.1925747505E+04 -3.4467955779E+01 -3.7823556511E+03 -1.1228233901E-07  9.8608373027E-08  5.5036769478E-07  2.1268648483E-10  1.4178794683E+07 -1.5145287502E+07  1.5319929242E+07  1.0196054136E+07  1.4978842173E-20  1.0788709317E+04  1.1123446023E+02 -5.8121043348E+03  7.4452687327E-09 -1.4403336522E-09  5.8735809522E-07  2.1310299253E-10  1.4770446497E+07
 -1.6967845439E+07  1.6843345681E+07  1.0711440297E+07  1.4602867219E-20  1.2729833916E+04  3.2988469536E+02 -7.1627737261E+03 -1.5685420930E-08  1.8194348974E-08  4.3863416157E-07  2.2125601433E-10  1.4520353013E+07 -1.6638484862E+07  1.6830344801E+07  1.1201298910E+07  1.4583912893E-20  1.2400839212E+04  3.3198424574E+02 -7.7824986889E+03  8.1651940622E-09 -1.5798311478E-09  4.4029696380E-07  2.2183963734E-10  1.4676976674E+07
 -1.7847019263E+07  1.8372512768E+07  1.2671849175E+07  1.4151104934E-20  1.3431608012E+04  5.7114925761E+02 -1.0663734403E+04  2.4460280207E-08 -1.4646861139E-08  3.3588817007E-07  2.2566894094E-10  1.4649468366E+07 -1.8131682221E+07  1.8340760360E+07  1.2206543684E+07  1.4175734064E-20  1.3774783470E+04  6.2878710504E+02 -1.0003784570E+04  8.7492669513E-09 -1.6996047345E-09  3.3773207767E-07  2.2489265905E-10  1.4521132090E+07
 -1.9132374608E+07  1.9974244886E+07  1.4019585857E+07  1.3651504027E-20  1.2852167000E+04  6.4748894866E+02 -1.3769430051E+04  2.8649515910E-08 -1.7821759194E-08  2.6023960903E-07  2.2564380565E-10  1.4722083685E+07 -1.9624879580E+07  1.9851175919E+07  1.3211788457E+07  1.3684724494E-20  1.3424968027E+04  6.5509326908E+02 -1.2146986635E+04  9.2731510987E-09 -1.9089652645E-09  2.6401368106E-07  2.2461227693E-10  1.4686242846E+07
 -2.1090341821E+07  2.1365873805E+07  1.4259101634E+07  1.3085531954E-20  1.0439331671E+04 -6.8810601387E+01 -1.3858075781E+04  1.0655618140E-08 -2.9344523282E-09  2.0955863098E-07  2.2522386184E-10  1.5304330463E+07 -2.1118076940E+07  2.1361591478E+07  1.4217033231E+07  1.3086136377E-20  1.0464594307E+04 -7.4050683154E+01 -1.3760232107E+04  9.8500745725E-09 -2.2821391906E-09  2.0960744246E-07  2.2517336312E-10  1.5308307286E+07
 -2.3102001228E+07  2.2820192990E+07  1.4511224458E+07  1.2499403969E-20  7.1592124274E+03 -1.0600909376E+03 -1.3870862384E+04 -6.5829425521E-11  5.7319562425E-09  1.6823073073E-07  2.2509821558E-10  1.5835749161E+07 -2.2611274299E+07  2.2872007037E+07  1.5222278005E+07  1.2496060018E-20  6.6600122533E+03 -9.3296606425E+02 -1.5691643440E+04  1.0482585858E-08 -2.6717499929E-09  1.6859939200E-07  2.2602381106E-10  1.5735005128E+07
 -2.5095882127E+07  2.4325523644E+07  1.4859190218E+07  1.1907826487E-20  2.9220768310E+03 -2.2954953761E+03 -1.4220531892E+04 -5.0948918027E-09  9.6613028990E-09  1.3515992915E-07  2.2520740848E-10  1.6210920993E+07 -2.4104471659E+07  2.4382422596E+07  1.6227522779E+07  1.1915728583E-20  1.8658146047E+03 -1.9728576896E+03 -1.8050923775E+04  1.1177645807E-08 -3.0830412706E-09  1.3711911011E-07  2.2707040565E-10  1.5969809073E+07
 -2.7061786271E+07  2.5860317242E+07  1.5290158376E+07  1.1318430568E-20 -2.4221342057E+03 -3.8257814139E+03 -1.4987169380E+04 -6.7517660080E-09  1.0821165956E-08  1.0905397143E-07  2.2551607039E-10  1.6408253632E+07 -2.5597669018E+07  2.5892838155E+07  1.7232767553E+07  1.1346375239E-20 -4.0864038258E+03 -3.2541377248E+03 -2.0967247197E+04  1.1942215268E-08 -3.5212566228E-09  1.1257383446E-07  2.2821993177E-10  1.6016191820E+07
 -2.8977867952E+07  2.7399570759E+07  1.5816183703E+07  1.0738511063E-20 -9.0343674842E+03 -5.7086368591E+03 -1.6342672319E+04 -6.2986789127E-09  1.0284628903E-08  8.8630533038E-08  2.2600539066E-10  1.6404409738E+07 -2.7090866377E+07  2.7403253714E+07  1.8238012327E+07  1.0789233154E-20 -1.1391373454E+04 -4.8480751044E+03 -2.4592680743E+04  1.2783255094E-08 -3.9916396488E-09  9.3183347238E-08  2.2937917433E-10  1.5877626071E+07
 -3.0839537776E+07  2.8911071124E+07  1.6419057165E+07  1.0176618174E-20 -1.7078099740E+04 -8.0048254367E+03 -1.8479869160E+04 -4.9581959943E-09  9.0718009236E-09  7.2681196254E-08  2.2658111293E-10  1.6190110717E+07 -2.8584063737E+07  2.8913669273E+07  1.9243257101E+07  1.0240987623E-20 -2.0628741038E+04 -6.6359229218E+03 -2.8768035294E+04  1.3680078033E-08 -4.4909907981E-09  7.7702847604E-08  2.3003031354E-10  1.5859425595E+07
 -3.2725264026E+07  3.0331947634E+07  1.6964172673E+07  9.6514313308E-21 -2.8190563010E+04 -9.9912317682E+03 -1.9927204908E+04 -3.9637060524E-09  8.0273876942E-09  6.0323245456E-08  2.2614906527E-10  1.6074772792E+07 -3.0077261096E+07  3.0424084832E+07  2.0248501875E+07  9.6765578001E-21 -3.4704007425E+04 -6.8284455178E+03 -3.0746644251E+04  1.4396371019E-08 -4.9449934093E-09  6.5267655737E-08  2.2667541997E-10  1.8361123793E+07
 -3.5052828497E+07  3.1788219139E+07  1.7098392904E+07  9.1405395279E-21 -4.4599050430E+04 -1.1014291747E+04 -1.7790281933E+04 -5.1813802565E-09  8.3669586793E-09  4.9417063283E-08  2.2321132732E-10  1.6338236636E+07 -3.1570458456E+07  3.1934500391E+07  2.1253746649E+07  9.1416419380E-21 -5.1163655215E+04 -6.6711896597E+03 -3.2895006885E+04  1.5118537582E-08 -5.4082651786E-09  5.5194610460E-08  2.2233979616E-10  2.1133919864E+07
 -3.7408106957E+07  3.3345371145E+07  1.7274145043E+07  8.7034990743E-21 -6.9178324423E+04 -1.0536101572E+04 -1.4396839461E+04 -5.5458055316E-09  8.1051951132E-09  4.0764002697E-08  2.1542049277E-10  1.6560890339E+07 -3.3063655815E+07  3.3444915951E+07  2.2258991423E+07  8.7314217196E-21 -7.6982276183E+04 -3.4340303164E+03 -3.1477695578E+04  1.5428554628E-08 -5.7073117460E-09  4.7573017905E-08  2.1191296204E-10  2.4759751917E+07
