VARIABLES="J", "I", "x", "y", "z", "rho", "ux", "uy", "uz", "bxSM", "bySM", "bzSM", "p", "rCurve", "xZ0", "yZ0", "zZ0", "rhoZ0", "uxZ0", "uyZ0", "uzZ0", "bxSMZ0", "bySMZ0", "bzSMZ0", "pZ0", "rCurveZ0"
ZONE T="STRUCTURED GRID", I=    20, J=    25, K=     1, F=POINT
AUXDATA ITER="     352"
AUXDATA TIMESIM="  6.0000000000E+01"
AUXDATA NDIM=" -2"
AUXDATA NPARAM="  0"
AUXDATA NVAR=" 22"
    13       9 -3.2746003047E+07  5.7292949587E-09  1.9172581900E+07  1.2132914740E-20  2.3997179830E+04 -3.7311420625E-13 -6.0824821884E+03 -1.1681984313E-08  2.8215075472E-24  1.2976822950E-07  1.6345676891E-10  1.3577953566E+07 -3.1698398106E+07  4.9085772264E-09  2.0834397968E+07  1.2039407256E-20  1.9421344086E+04  1.7554281058E-13 -9.7486343838E+03  1.1972628637E-08 -5.7112415396E-25  1.3167974499E-07  1.6320712487E-10  1.5471305325E+07
    13      10 -3.5288201177E+07  5.7440421638E-09  1.9598550889E+07  1.1468786807E-20  1.9581029422E+04 -1.0632336446E-12 -5.1451905095E+03 -1.6329509871E-08  3.2251373983E-24  1.0429502135E-07  1.6866181486E-10  1.4758844833E+07 -3.3662015687E+07  5.2126483820E-09  2.2125024391E+07  1.1368340631E-20  1.2212432932E+04 -4.8113268464E-14 -1.1465807302E+04  1.2554173253E-08 -6.4286132292E-25  1.0796843426E-07  1.6747687051E-10  1.7461622947E+07
    13      11 -3.7647472289E+07  5.6648019608E-09  2.0374901897E+07  1.0823280534E-20  1.4824497606E+04 -1.7036255432E-12 -5.3265316040E+03 -1.5217303532E-08  2.7927840299E-24  8.4594170128E-08  1.7385480288E-10  1.5453028758E+07 -3.5625633269E+07  5.5167195376E-09  2.3415650814E+07  1.0712977627E-20  3.2069848648E+03  2.3210481054E-15 -1.3913794081E+04  1.3241352711E-08 -6.7119017809E-25  8.9307035431E-08  1.7152410479E-10  1.9403298005E+07
    13      12 -3.9996786248E+07  5.6648019608E-09  2.1201455027E+07  1.0165559709E-20  6.9853142387E+03 -2.2117821446E-12 -6.1089736279E+03 -1.3263447895E-08  2.3304069786E-24  6.8987886901E-08  1.7831716102E-10  1.6909916174E+07 -3.7589250851E+07  5.8207906932E-09  2.4706277236E+07  1.0082309825E-20 -7.5556156620E+03  4.4423733030E-13 -1.7221383826E+04  1.4067093351E-08 -7.3253509563E-25  7.4447032389E-08  1.7508535115E-10  2.1262320349E+07
    13      13 -4.2299853003E+07  5.6648019608E-09  2.2121864851E+07  9.5247184637E-21 -2.6524569962E+03 -2.1828460603E-12 -7.7760140688E+03 -1.0515446992E-08  1.8329258322E-24  5.6640872614E-08  1.8238225755E-10  1.8320340318E+07 -3.9552868433E+07  6.1248618488E-09  2.5996903659E+07  9.4763372254E-21 -2.0342052346E+04  8.7851133293E-13 -2.1534342452E+04  1.5031395175E-08 -8.2426928004E-25  6.2514728743E-08  1.7816060957E-10  2.3038689979E+07
    13      14 -4.4524000699E+07  5.6648019608E-09  2.3173229833E+07  8.9058751622E-21 -1.5156433142E+04 -1.8994839372E-12 -1.0757251871E+04 -7.2321779527E-09  1.4461397114E-24  4.6934480516E-08  1.8576452277E-10  1.9813312096E+07 -4.1516486014E+07  6.4289330045E-09  2.7287530082E+07  8.8950598278E-21 -3.5459448118E+04  1.8068718404E-12 -2.7022219108E+04  1.6134258181E-08 -8.8767460927E-25  5.2872519216E-08  1.8074988007E-10  2.4732406894E+07
    13      15 -4.7146769873E+07  7.0810024511E-09  2.3823725402E+07  8.4590677474E-21 -3.7117956662E+04 -1.7003066522E-12 -9.2946125832E+03 -6.8310185778E-09  1.5304491081E-24  3.8918837341E-08  1.8384142899E-10  2.0693888654E+07 -4.3480103596E+07  6.7330041601E-09  2.8578156505E+07  8.3384776322E-21 -5.3260963377E+04  3.0444784750E-12 -3.3881966678E+04  1.7375682370E-08 -1.1989060183E-24  4.5047689429E-08  1.8285316264E-10  2.6343471095E+07
    13      16 -5.0259288716E+07  7.0810024511E-09  2.4425388385E+07  7.9975601507E-21 -6.5184842648E+04 -1.2922817304E-12 -6.7518712352E+03 -6.7440015683E-09  1.4016660277E-24  3.1601435217E-08  1.8094137368E-10  2.1265752839E+07 -4.5443721178E+07  7.0370753157E-09  2.9868782928E+07  7.8840933310E-21 -7.5876032548E+04  4.7906973358E-12 -4.0683583723E+04  1.8498885959E-08 -1.2443155339E-24  3.8951191200E-08  1.8275661160E-10  2.7560998188E+07
    13      17 -5.3637224507E+07  7.0810024511E-09  2.5110741167E+07  7.5305080920E-21 -9.9130587021E+04 -5.0020919981E-13 -4.3363529093E+03 -6.1499444010E-09  1.3036720267E-24  2.5600776640E-08  1.7751196970E-10  2.1597033940E+07 -4.7407338760E+07  7.3411464713E-09  3.1159409350E+07  7.5812526232E-21 -1.0301631969E+05  6.2959540032E-12 -4.6154868914E+04  1.9364796739E-08 -1.1994786476E-24  3.4400287533E-08  1.7979242862E-10  2.8034432817E+07
    13      18 -5.7226501169E+07  8.4972029413E-09  2.5844781854E+07  7.0776145089E-21 -1.3904595118E+05  1.1094866858E-13 -2.1450755549E+03 -5.3026301412E-09  1.2275376400E-24  2.0913693138E-08  1.7356000334E-10  2.1574616613E+07 -4.9370956342E+07  7.6452176269E-09  3.2450035773E+07  7.3434391277E-21 -1.3053134834E+05  6.9854726905E-12 -4.7623708218E+04  1.9872256570E-08 -1.5639752210E-24  3.0602211197E-08  1.7416087340E-10  3.5193533536E+07
    13      19 -6.0989680971E+07  8.4972029413E-09  2.6368285838E+07  7.0209803715E-21 -1.7815510969E+05 -8.8771268901E-13 -4.3570737358E+02 -4.9276275843E-09  1.1311253053E-24  1.7430137457E-08  1.5964581169E-10  2.1058139649E+07 -5.1334573923E+07  7.9492887825E-09  3.3740662196E+07  7.1613773749E-21 -1.5764478833E+05  7.0440591563E-12 -4.3130751472E+04  1.9820510896E-08 -1.4761315104E-24  2.7265874917E-08  1.6503280325E-10  5.2815756117E+07
    13      20 -6.4918589947E+07  8.4972029413E-09  2.6940450067E+07  7.0000151157E-21 -2.1827483329E+05 -2.2537249955E-12  1.4967238751E+03 -4.4958794704E-09  1.0380781386E-24  1.4877105827E-08  1.4452537569E-10  2.0289990972E+07 -5.3298191505E+07  8.2533599382E-09  3.5031288619E+07  7.0014506139E-21 -1.8511599057E+05  7.1170357619E-12 -3.8823271610E+04  1.9796775360E-08 -1.4312946240E-24  2.4468695544E-08  1.5543850496E-10  7.2329455769E+07
    14       1 -1.7099041219E+07 -3.4844116134E+06  8.6722653595E+06  1.5787478273E-20  8.3835126169E+03 -1.2415062501E+02 -3.0407962975E+02 -3.3691552071E-07 -6.2307815700E-08  1.0091846201E-06  1.3099466398E-10  1.4767433865E+07 -1.5746541665E+07 -3.3225842315E+06  1.0349725389E+07  1.5723269113E-20  8.3414226096E+03 -7.2560859694E+01 -1.8963066947E+03  5.8317637030E-09  1.4883932891E-10  1.1082455106E-06  1.2526565429E-10  1.5550928027E+07
    14       2 -1.7706337060E+07 -3.7323859907E+06  1.1579801615E+07  1.5446650410E-20  1.1180767122E+04 -9.5043240611E+00 -3.4488704659E+03  1.5263921978E-09 -7.4777221972E-10  7.7987708282E-07  1.4267571973E-10  1.4819976474E+07 -1.7680327483E+07 -3.7306208915E+06  1.1620744296E+07  1.5444571610E-20  1.1186083457E+04 -8.2253703849E+00 -3.4887453283E+03  6.8877403432E-09  1.9096157402E-10  7.7986964045E-07  1.4259838313E-10  1.4837363995E+07
    14       3 -1.8846972217E+07 -4.2642254208E+06  1.4834224331E+07  1.5012257566E-20  1.5372820662E+04  2.1782330709E+02 -7.6749994512E+03  1.4234632242E-07  2.4060380531E-08  5.2106474117E-07  1.5329831260E-10  1.3968662893E+07 -1.9614113302E+07 -4.1386575515E+06  1.2891763204E+07  1.5110371895E-20  1.4065719851E+04  1.1345441855E+02 -5.0258903954E+03  7.6799269292E-09  2.3223828311E-10  5.6835644747E-07  1.5285293722E-10  1.4054244229E+07
    14       4 -2.0889781847E+07 -4.6199352767E+06  1.5501171811E+07  1.4615234039E-20  1.7002500518E+04  3.5568433183E+02 -7.6051217905E+03  7.9330550479E-08  1.2766421657E-08  4.1110295880E-07  1.5511878913E-10  1.3956814528E+07 -2.1547899120E+07 -4.5466942115E+06  1.4162782111E+07  1.4644380879E-20  1.5922298288E+04  2.7010592396E+02 -5.3626680648E+03  8.3581291791E-09  2.8772558495E-10  4.2618602301E-07  1.5412970010E-10  1.4387978642E+07
    14       5 -2.3298251120E+07 -4.9674511136E+06  1.5751676654E+07  1.4176336478E-20  1.8120399189E+04  4.8855832843E+02 -6.4350935803E+03  2.2119766082E-08  2.6196851599E-09  3.2592300551E-07  1.5583853688E-10  1.4314808337E+07 -2.3481684939E+07 -4.9547308715E+06  1.5433801019E+07  1.4178591990E-20  1.7868986875E+04  4.6665644856E+02 -5.8541168038E+03  9.0327588639E-09  3.4489195147E-10  3.2688514753E-07  1.5558891439E-10  1.4452111242E+07
    14       6 -2.5777347476E+07 -5.3514632768E+06  1.6160906820E+07  1.3708607933E-20  1.9494983375E+04  6.6829143610E+02 -5.4300578939E+03 -7.4241815212E-09 -2.5462385978E-09  2.5456854069E-07  1.5677956032E-10  1.4540184756E+07 -2.5415470757E+07 -5.3627675315E+06  1.6704819926E+07  1.3713005226E-20  1.9914881831E+04  7.0802553765E+02 -6.5159759920E+03  9.7038159835E-09  4.0270701773E-10  2.5537130914E-07  1.5723058008E-10  1.4246642031E+07
    14       7 -2.8237281104E+07 -5.7735102580E+06  1.6792744861E+07  1.3220712100E-20  2.1181124462E+04  9.1057086190E+02 -4.7954773426E+03 -1.8022771186E-08 -4.3957712815E-09  1.9841571701E-07  1.5803104458E-10  1.4522006758E+07 -2.7349256576E+07 -5.7708041915E+06  1.7975838833E+07  1.3247620589E-20  2.2070349315E+04  9.9982037214E+02 -7.3661825268E+03  1.0371300538E-08  4.6014041877E-10  2.0250002911E-07  1.5905469719E-10  1.3771571006E+07
    14       8 -3.0444728006E+07 -6.2067627532E+06  1.7791137348E+07  1.2738139569E-20  2.3295751231E+04  1.2364763026E+03 -5.0533427615E+03 -1.6120380843E-08 -4.0949768571E-09  1.5733178989E-07  1.5976166899E-10  1.4032150476E+07 -2.9283042394E+07 -6.1788408515E+06  1.9246857741E+07  1.2771961948E-20  2.3861826772E+04  1.3252429289E+03 -8.3906488417E+03  1.1037404211E-08  5.1871553501E-10  1.6251411789E-07  1.6100896483E-10  1.3267422714E+07
    14       9 -3.2192869991E+07 -6.5686521737E+06  1.9027420749E+07  1.2276225967E-20  2.5091107571E+04  1.6528349674E+03 -6.3698718133E+03 -9.2120854628E-09 -2.9178797240E-09  1.2980322105E-07  1.6252586857E-10  1.3169069996E+07 -3.1216828213E+07 -6.5868775115E+06  2.0517876648E+07  1.2167306812E-20  2.0213605547E+04  1.4423031872E+03 -9.5724266813E+03  1.1795449432E-08  6.2117209100E-10  1.3177943307E-07  1.6299333027E-10  1.5069862948E+07
    14      10 -3.4701409515E+07 -6.9548120127E+06  1.9366235804E+07  1.1589495584E-20  2.0186102393E+04  2.1601195240E+03 -5.4805680845E+03 -1.4845373756E-08 -3.7320050422E-09  1.0472350663E-07  1.6805466708E-10  1.4553994761E+07 -3.3150614031E+07 -6.9949141715E+06  2.1788895556E+07  1.1491009085E-20  1.3632580384E+04  1.6647922838E+03 -1.1386290520E+04  1.2455495829E-08  7.5437594045E-10  1.0797293128E-07  1.6704476011E-10  1.7033797211E+07
    14      11 -3.7054920668E+07 -7.3583877245E+06  2.0082489597E+07  1.0934196597E-20  1.5996649435E+04  2.8527767823E+03 -5.6790666141E+03 -1.4371217008E-08 -3.5257489273E-09  8.4884041164E-08  1.7380599081E-10  1.4872727517E+07 -3.5084399849E+07 -7.4029508315E+06  2.3059914463E+07  1.0812029003E-20  4.4589276472E+03  1.9076402437E+03 -1.3798536493E+04  1.3123263527E-08  8.9685124768E-10  8.9305776248E-08  1.7135047647E-10  1.9061194696E+07
    14      12 -3.9407032288E+07 -7.7620829413E+06  2.0837924562E+07  1.0255648822E-20  7.7108801784E+03  3.3896016696E+03 -6.2574142573E+03 -1.2950144941E-08 -3.1751371586E-09  6.9162718405E-08  1.7841144524E-10  1.6442195594E+07 -3.7018185668E+07 -7.8109874915E+06  2.4330933370E+07  1.0163291733E-20 -6.6078466620E+03  2.0944113495E+03 -1.6940887972E+04  1.3916111490E-08  1.0440447175E-09  7.4452598012E-08  1.7496128609E-10  2.1035402555E+07
    14      13 -4.1714060469E+07 -8.1635162331E+06  2.1700088687E+07  9.6010816896E-21 -2.2366063611E+03  3.9541076125E+03 -7.5906655579E+03 -1.0548604845E-08 -2.6777517550E-09  5.6710941003E-08  1.8254183193E-10  1.7844391394E+07 -3.8951971486E+07 -8.2190241516E+06  2.5601952278E+07  9.5451509652E-21 -1.9828455618E+04  2.2080095575E+03 -2.0940276017E+04  1.4833207418E-08  1.1966597208E-09  6.2537701254E-08  1.7787150270E-10  2.2957061448E+07
    14      14 -4.3979635314E+07 -8.5539286432E+06  2.2632039574E+07  8.9727861739E-21 -1.4644402348E+04  4.4793078720E+03 -9.8272481018E+03 -7.8699883371E-09 -2.1571778213E-09  4.6825999442E-08  1.8596281618E-10  1.9279082759E+07 -4.0885757305E+07 -8.6270608116E+06  2.6872971185E+07  8.9579603904E-21 -3.5491277032E+04  2.2279804054E+03 -2.5941396527E+04  1.5873719015E-08  1.3553996285E-09  5.2921481768E-08  1.8007544002E-10  2.4826812035E+07
    14      15 -4.6403686312E+07 -8.9356884632E+06  2.3445220255E+07  8.4859589344E-21 -3.5443114876E+04  4.2092161912E+03 -9.8627206578E+03 -6.3781823169E-09 -1.8414054586E-09  3.9069419135E-08  1.8493397265E-10  2.0476655300E+07 -4.2819543123E+07 -9.0350974716E+06  2.8143990093E+07  8.4020736996E-21 -5.3910994644E+04  2.1300605958E+03 -3.2107550441E+04  1.7036813983E-08  1.5209678118E-09  4.5129226249E-08  1.8156741177E-10  2.6645294974E+07
    14      16 -4.9420587068E+07 -9.3724304373E+06  2.4010443765E+07  8.0405023919E-21 -6.3474861372E+04  3.5567881844E+03 -7.1727960888E+03 -6.4023937687E-09 -1.7473223640E-09  3.1884841188E-08  1.8150176469E-10  2.1125809202E+07 -4.4753328942E+07 -9.4431341316E+06  2.9415009000E+07  7.8879976939E-21 -7.5651845306E+04  1.8622815078E+03 -3.9410538112E+04  1.8288570340E-08  1.6893317205E-09  3.8837759900E-08  1.8211291309E-10  2.8371683300E+07
    14      17 -5.2739394891E+07 -9.8539825155E+06  2.4658847103E+07  7.5915529370E-21 -9.7578760626E+04  2.7682070023E+03 -4.4041775077E+03 -5.9468027211E-09 -1.5834665655E-09  2.5889702048E-08  1.7721403852E-10  2.1549879251E+07 -4.6687114760E+07 -9.8511707916E+06  3.0686027907E+07  7.5866222089E-21 -1.0356660236E+05  1.1438798086E+03 -4.4184393701E+04  1.9084070266E-08  1.7872628872E-09  3.4291535368E-08  1.7816025966E-10  2.9178568404E+07
    14      18 -5.6276684626E+07 -1.0355461106E+07  2.5372606258E+07  7.1639059995E-21 -1.3753836811E+05  1.8939759131E+03 -1.7853695385E+03 -5.1961175641E-09 -1.3848818479E-09  2.1189577592E-08  1.7204805786E-10  2.1626089630E+07 -4.8620900579E+07 -1.0259207452E+07  3.1957046815E+07  7.3345278413E-21 -1.3250650438E+05  4.8782852196E+02 -4.9051981489E+04  1.9916842743E-08  1.8939132419E-09  3.0644059102E-08  1.7346700652E-10  3.0489844445E+07
    14      19 -6.0011991925E+07 -1.0837649254E+07  2.5940699920E+07  7.0215396831E-21 -1.7818656126E+05  1.0911501346E+03  8.6712555297E+01 -4.7108346048E-09 -1.2783001024E-09  1.7629796375E-08  1.5966642235E-10  2.1240639804E+07 -5.0554686397E+07 -1.0667244112E+07  3.3228065722E+07  7.1664167022E-21 -1.5983049592E+05 -5.6292321235E+02 -4.4185966557E+04  1.9811580494E-08  1.9262124811E-09  2.7317486880E-08  1.6388218088E-10  4.8410697941E+07
    14      20 -6.3996651954E+07 -1.1334489879E+07  2.6501319704E+07  7.0134354185E-21 -2.1906058700E+05  3.6699787720E+02  1.8514549272E+03 -4.2817805276E-09 -1.2088858493E-09  1.4951681208E-08  1.4328656524E-10  2.0561577366E+07 -5.2488472216E+07 -1.1075280772E+07  3.4499084630E+07  7.0229988521E-21 -1.8726858453E+05 -1.6384971640E+03 -3.9467735446E+04  1.9725044510E-08  1.9595781430E-09  2.4523970674E-08  1.5387590363E-10  6.8679167755E+07
    15       1 -1.7066790226E+07 -7.0256654972E+06  7.4007008354E+06  1.5861483543E-20  7.7884241590E+03 -3.4501681043E+02  7.4286938927E+02 -4.3705578080E-07 -1.6870986643E-07  9.0854708440E-07  1.2872310659E-10  1.4555744378E+07 -1.5025175178E+07 -6.5442134224E+06  9.8755930235E+06  1.5810005399E-20  7.4489507290E+03 -1.7912235204E+02 -1.4783247070E+03  5.4092058409E-09  2.8762611164E-10  1.1086425884E-06  1.1814035144E-10  1.5654564145E+07
    15       2 -1.7470102958E+07 -7.4473009801E+06  1.0241319595E+07  1.5506542596E-20  1.0253333219E+04 -1.8193513588E+02 -2.3982116663E+03 -9.8279561432E-08 -3.8024690640E-08  7.6425112611E-07  1.3967002168E-10  1.4787678399E+07 -1.6870372129E+07 -7.3478887550E+06  1.1088385149E+07  1.5477593860E-20  1.0215781015E+04 -1.3344926464E+02 -3.2007384720E+03  6.6366717439E-09  4.2561510956E-10  7.8017056360E-07  1.3757511872E-10  1.5153196701E+07
    15       3 -1.8257669299E+07 -8.1788846320E+06  1.3235776052E+07  1.5064902515E-20  1.3369726280E+04  5.2354995674E+01 -6.3326808630E+03  7.6906990223E-08  2.5498308065E-08  5.5470425129E-07  1.5015954671E-10  1.4545926314E+07 -1.8715569081E+07 -8.1515640875E+06  1.2301177275E+07  1.5125661400E-20  1.3197469152E+04 -2.5044925313E+00 -5.2985941724E+03  7.5646131923E-09  5.3455193077E-10  5.6850538182E-07  1.5101232205E-10  1.4260891341E+07
    15       4 -1.9713289535E+07 -9.1082605744E+06  1.5297805268E+07  1.4579943900E-20  1.6081124586E+04  3.6028599079E+02 -9.3978626249E+03  9.6033261001E-08  3.2395483277E-08  4.0163265373E-07  1.5577660911E-10  1.4010537970E+07 -2.0560766032E+07 -8.9552394201E+06  1.3513969401E+07  1.4640112111E-20  1.5034217889E+04  2.3315378737E+02 -6.3539056363E+03  8.2841636546E-09  6.6559050487E-10  4.2623516554E-07  1.5461464986E-10  1.4379934637E+07
    15       5 -2.2005178188E+07 -9.8060662346E+06  1.5460003448E+07  1.4105279676E-20  1.6735300389E+04  6.2181396611E+02 -8.6175658415E+03  3.6576080512E-08  1.0705524032E-08  3.2314362039E-07  1.5719135138E-10  1.4419958629E+07 -2.2405962984E+07 -9.7589147527E+06  1.4726761526E+07  1.4118847403E-20  1.6350851816E+04  5.6724436688E+02 -7.2327062954E+03  8.9809048316E-09  8.1031762819E-10  3.2692872392E-07  1.5666775416E-10  1.4652311888E+07
    15       6 -2.4384038363E+07 -1.0554647550E+07  1.5727904359E+07  1.3598914256E-20  1.7397808730E+04  1.0044386803E+03 -7.9501153298E+03  3.3842859785E-09 -1.2802160856E-09  2.5545980605E-07  1.5904761453E-10  1.4771781380E+07 -2.4251159936E+07 -1.0562590085E+07  1.5939553652E+07  1.3598589684E-20  1.7495889220E+04  1.0198106820E+03 -8.3874286400E+03  9.6777964134E-09  9.6007519626E-10  2.5542115078E-07  1.5920705356E-10  1.4685154086E+07
    15       7 -2.6781181994E+07 -1.1355655593E+07  1.6175888218E+07  1.3066150624E-20  1.8076597121E+04  1.5494396053E+03 -7.6569988592E+03 -1.1651288757E-08 -6.6516651394E-09  2.0039267457E-07  1.6152982001E-10  1.4961167476E+07 -2.6096356887E+07 -1.1366265418E+07  1.7152345778E+07  1.3080144757E-20  1.8469015365E+04  1.6161995555E+03 -9.8835892871E+03  1.0385990410E-08  1.1165421756E-09  2.0257487933E-07  1.6230958275E-10  1.4472603433E+07
    15       8 -2.9059476769E+07 -1.2189658097E+07  1.6898683812E+07  1.2523545037E-20  1.8750299951E+04  2.3000444009E+03 -8.1645194287E+03 -1.4811151241E-08 -7.7719252903E-09  1.5814563861E-07  1.6484706394E-10  1.4841645769E+07 -2.7941553839E+07 -1.2169940750E+07  1.8365137903E+07  1.2564318427E-20  1.9269740648E+04  2.3856863912E+03 -1.1796893473E+04  1.1116638833E-08  1.2813975326E-09  1.6263242879E-07  1.6605237641E-10  1.4008802131E+07
    15       9 -3.1063169463E+07 -1.3005557368E+07  1.7930716862E+07  1.2002897709E-20  1.9507167023E+04  3.2836061479E+03 -9.8570181342E+03 -1.1014647919E-08 -6.4491782233E-09  1.2746729380E-07  1.6910127206E-10  1.4236681520E+07 -2.9786750791E+07 -1.2973616083E+07  1.9577930029E+07  1.2013340694E-20  1.7994512291E+04  3.1027697985E+03 -1.3796866969E+04  1.1872995523E-08  1.4647634345E-09  1.3188649780E-07  1.6985279205E-10  1.4313518417E+07
    15      10 -3.3026741227E+07 -1.3726098150E+07  1.8687880450E+07  1.1465303783E-20  1.7381262357E+04  4.2643961093E+03 -1.0675707359E+04 -1.0093891758E-08 -6.0212959707E-09  1.0515240975E-07  1.7372265718E-10  1.4230106366E+07 -3.1631947742E+07 -1.3777291416E+07  2.0790722155E+07  1.1398590080E-20  1.2667681420E+04  3.4155494801E+03 -1.5561199741E+04  1.2681699546E-08  1.6811830380E-09  1.0791613716E-07  1.7281686387E-10  1.6315334534E+07
    15      11 -3.5461052227E+07 -1.4526522116E+07  1.9131927445E+07  1.0831220107E-20  1.2339978066E+04  5.5475247811E+03 -1.0143071971E+04 -1.2295044228E-08 -6.5342197945E-09  8.4795114096E-08  1.7911608845E-10  1.4437907336E+07 -3.3477144694E+07 -1.4580966748E+07  2.2003514280E+07  1.0748806568E-20  3.2036135501E+03  3.6959537889E+03 -1.7253476028E+04  1.3248072247E-08  1.9027569548E-09  8.9268147862E-08  1.7603580786E-10  1.8534451970E+07
    15      12 -3.7828427520E+07 -1.5303593652E+07  1.9631226572E+07  1.0209404712E-20  5.0090028531E+03  6.7682873805E+03 -9.6012899070E+03 -1.2634903718E-08 -6.3995463858E-09  6.8941790724E-08  1.8350328486E-10  1.5150971636E+07 -3.5322341646E+07 -1.5384642081E+07  2.3216306406E+07  1.0125480169E-20 -8.6286993597E+03  3.8848041868E+03 -1.9346310850E+04  1.3862688617E-08  2.1331769324E-09  7.4482530293E-08  1.7848389849E-10  2.0768907242E+07
    15      13 -4.0128455291E+07 -1.6096772298E+07  2.0350199129E+07  9.5967067301E-21 -4.2289191035E+03  8.1529930611E+03 -9.7910793803E+03 -1.0966692815E-08 -5.5973192258E-09  5.6333815178E-08  1.8761891409E-10  1.5683626436E+07 -3.7167538597E+07 -1.6188317413E+07  2.4429098532E+07  9.5376530992E-21 -2.2597127629E+04  3.9485168852E+03 -2.2014611749E+04  1.4577779893E-08  2.3756675441E-09  6.2631822444E-08  1.8005264985E-10  2.2984449269E+07
    15      14 -4.2405638388E+07 -1.6879681513E+07  2.1154427265E+07  8.9854705951E-21 -1.8082444129E+04  9.0534164608E+03 -1.0234777132E+04 -8.8202328654E-09 -4.6823271180E-09  4.6351552090E-08  1.8967263323E-10  1.7480706261E+07 -3.9012735549E+07 -1.6991992746E+07  2.5641890657E+07  8.9859596292E-21 -3.8915705504E+04  3.8542572187E+03 -2.5354490164E+04  1.5391853525E-08  2.6314901371E-09  5.3074834385E-08  1.8073186480E-10  2.5182226938E+07
    15      15 -4.4638551523E+07 -1.7635348816E+07  2.2067549259E+07  8.4146319284E-21 -3.4499867967E+04  9.9280677074E+03 -1.1482100389E+04 -6.3205990597E-09 -3.6856043993E-09  3.8468996584E-08  1.9098164691E-10  1.9042016239E+07 -4.0857932500E+07 -1.7795668078E+07  2.6854682783E+07  8.4710340285E-21 -5.7791335266E+04  3.5644092298E+03 -2.9469813298E+04  1.6303416962E-08  2.9019060585E-09  4.5335267081E-08  1.8051134621E-10  2.7363389136E+07
    15      16 -4.7234380803E+07 -1.8400625520E+07  2.2732572428E+07  8.0402576616E-21 -6.1095226949E+04  8.5206751821E+03 -9.2943872995E+03 -5.6315460051E-09 -3.3096106353E-09  3.2106653473E-08  1.8627548808E-10  2.0134118141E+07 -4.2703129452E+07 -1.8599343411E+07  2.8067474909E+07  7.9935105669E-21 -7.9409947188E+04  3.0367831724E+03 -3.4469566976E+04  1.7310977654E-08  3.1881766554E-09  3.9054032037E-08  1.7938089696E-10  2.9529084751E+07
    15      17 -5.0296350410E+07 -1.9278883620E+07  2.3282154609E+07  7.6738592811E-21 -9.3346134808E+04  6.7839603324E+03 -5.7015330470E+03 -5.4379364052E-09 -3.0712539928E-09  2.6359391563E-08  1.8019728906E-10  2.0768170368E+07 -4.4548326404E+07 -1.9403018744E+07  2.9280267035E+07  7.5549452287E-21 -1.0460335110E+05  2.0421222533E+03 -4.0337338479E+04  1.8405416964E-08  3.4889475865E-09  3.3984628436E-08  1.7694728160E-10  3.1801363604E+07
    15      18 -5.3634293713E+07 -2.0258713286E+07  2.3919841330E+07  7.3303431061E-21 -1.3369740786E+05  4.4597392405E+03 -2.0982481938E+03 -4.8792487817E-09 -2.7483992272E-09  2.1781813021E-08  1.7152146582E-10  2.1216927200E+07 -4.6393523355E+07 -2.0206694076E+07  3.0493059160E+07  7.3219930888E-21 -1.3541807478E+05 -1.6237494579E+02 -4.3442326858E+04  1.9076677766E-08  3.6496975558E-09  3.0344086831E-08  1.6936552935E-10  3.3374690036E+07
    15      19 -5.7153178065E+07 -2.1265839910E+07  2.4642312326E+07  7.0329946205E-21 -1.7825411374E+05  2.1098392685E+03  1.2119009271E+03 -4.1175667656E-09 -2.3957664075E-09  1.8309072861E-08  1.6134904202E-10  2.1247281465E+07 -4.8238720307E+07 -2.1010369409E+07  3.1705851286E+07  7.1434910242E-21 -1.6656404114E+05 -2.2152365465E+03 -4.6619846422E+04  1.9761600271E-08  3.8184673526E-09  2.7428367157E-08  1.6093668012E-10  3.4576735269E+07
    15      20 -6.1066819178E+07 -2.2250781029E+07  2.5117641434E+07  7.0450984500E-21 -2.1941426312E+05  4.1344756488E+02  2.7803101545E+03 -3.7652667242E-09 -2.2924197386E-09  1.5413361863E-08  1.4282766298E-10  2.0902429946E+07 -5.0083917259E+07 -2.1814044741E+07  3.2918643412E+07  7.0443358568E-21 -1.9441472595E+05 -4.3716489794E+03 -4.2040564799E+04  1.9642988272E-08  3.8680620265E-09  2.4701667734E-08  1.4990634075E-10  5.5355080371E+07
    16       1 -1.6619676820E+07 -1.0222822228E+07  5.8976537400E+06  1.5735089874E-20  8.5283237538E+03 -5.7932580177E+02  7.5557219868E+02 -4.7621400164E-07 -2.8563109722E-07  7.9601176545E-07  1.2999656397E-10  1.4562462332E+07 -1.3847276346E+07 -9.5670000000E+06  9.1013957613E+06  1.5732484255E-20  7.2492705114E+03 -3.9335480224E+02 -2.1109953504E+03  5.4262045746E-09  6.7265508414E-10  1.1087727025E-06  1.1750914108E-10  1.5273264741E+07
    16       2 -1.7059845718E+07 -1.1033580540E+07  8.2671297017E+06  1.5428229841E-20  1.0337426004E+04 -5.2824952229E+02 -1.7046700560E+03 -2.0795377987E-07 -1.2435565621E-07  7.0386303561E-07  1.3931131537E-10  1.4398472027E+07 -1.5547819055E+07 -1.0741894737E+07  1.0219111030E+07  1.5383441322E-20  9.6008768083E+03 -4.3114671545E+02 -3.7108592306E+03  6.6123891595E-09  8.3010964727E-10  7.8037860124E-07  1.3520672542E-10  1.5177430668E+07
