Values at minimum B
    362  6.0000000000E+01 -2  0 22
      20      25
x y z rho ux uy uz bxSM bySM bzSM p rCurve xZ0 yZ0 zZ0 rhoZ0 uxZ0 uyZ0 uzZ0 bxSMZ0 bySMZ0 bzSMZ0 pZ0 rCurveZ0
 -1.2718229414E+07 -8.0548838143E+07 -4.4221796795E+06  8.5247759872E-21 -3.8588047149E+05 -9.2447189654E+03  2.7801157632E+02  6.0236042893E-09  1.4927057624E-10  7.2746061759E-09  2.5905172293E-11  2.6579190816E+07 -1.1611629622E-08 -7.6200315789E+07  7.8171381174E-09  8.7584634050E-21 -3.6364486643E+05 -2.1123678661E+04 -7.1257793389E+02  5.6531209307E-09  6.7410822803E-09  9.0177258492E-09  4.9971949035E-11  3.8810022023E+07
 -2.5418174197E+07 -8.9168501847E+07  8.0911387624E+05  8.4204371784E-21 -3.9780306961E+05 -3.7077015071E+03  6.5651601504E+02  5.7233558751E-09 -6.2030838145E-10  3.1202435521E-09  1.1306027305E-11  5.5360003557E+07 -1.2481223030E-08 -8.1906947368E+07  8.4025625580E-09  8.6079104949E-21 -3.8863680706E+05 -1.0277483134E+04  2.3679190828E+02  5.0754121407E-09  5.2911302768E-09  5.0106421899E-09  2.2367162307E-11  3.4848079340E+07
 -2.6701632876E-08 -1.7522715789E+08  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00 -1.3350816438E-08 -8.7613578947E+07  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
 -2.8440819692E-08 -1.8664042105E+08  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00 -1.4220409846E-08 -9.3320210526E+07  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
 -3.0180006508E-08 -1.9805368421E+08  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00 -1.5090003254E-08 -9.9026842105E+07  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
 -3.1919193323E-08 -2.0946694737E+08  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00 -1.5959596662E-08 -1.0473347368E+08  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
 -3.3658380139E-08 -2.2088021053E+08  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00 -1.6829190070E-08 -1.1044010526E+08  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
 -3.5397566955E-08 -2.3229347368E+08  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00 -1.7698783477E-08 -1.1614673684E+08  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
 -3.7136753771E-08 -2.4370673684E+08  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00 -1.8568376885E-08 -1.2185336842E+08  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
 -3.8875940586E-08 -2.5512000000E+08  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00 -1.9437970293E-08 -1.2756000000E+08  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
  4.1535670710E+06 -1.8481140407E+07 -2.7089108803E+06  1.6217686190E-20  4.1037643690E+03  3.1114884646E+02 -4.0677582658E+03  2.0870127830E-09  1.5377812675E-08  1.1446328894E-06  1.6858913702E-10  1.2310158195E+07  4.1080554112E+06 -1.8482024760E+07 -2.7656097884E+06  1.6217252157E-20  4.1090380915E+03  3.1265629210E+02 -4.0721899887E+03  5.4830512362E-09  2.6282064272E-09  1.1448171956E-06  1.6854482727E-10  1.2306821908E+07
  5.3389060895E+06 -2.3994136716E+07 -3.5830968920E+06  1.5607996797E-20  4.4094661923E+03  3.5025637988E+02 -8.8914347107E+03  5.3362009663E-09  3.9037818708E-09  5.1915358452E-07  1.7989481962E-10  1.2855908673E+07  5.3332649197E+06 -2.3994207583E+07 -3.5904407779E+06  1.5607935482E-20  4.4108953463E+03  3.5154335200E+02 -8.8927112043E+03  5.4850727640E-09  3.3310724501E-09  5.1915622225E-07  1.7988831326E-10  1.2855095064E+07
  6.5252366957E+06 -2.9506290015E+07 -4.4584905620E+06  1.4945738798E-20  4.4620075965E+03  3.6011502108E+02 -1.4854552848E+04  5.5036618360E-09  2.5080485395E-09  2.7609817913E-07  1.8285993732E-10  1.3619165558E+07  6.5584744283E+06 -2.9506390407E+07 -4.4152717674E+06  1.4944731332E-20  4.4431794138E+03  3.3762959696E+02 -1.4824072011E+04  5.1409903738E-09  3.9825209642E-09  2.7609298180E-07  1.8291072875E-10  1.3634007378E+07
  7.5194450957E+06 -3.5011012702E+07 -5.5971660442E+06  1.4009964998E-20 -7.4820765961E+03 -3.2213646508E+03 -1.8781411827E+04  6.3389534567E-09 -9.6386245694E-10  1.6276749372E-07  1.9465896284E-10  1.4834749772E+07  7.7836839369E+06 -3.5018573230E+07 -5.2401027570E+06  1.3994278967E-20 -7.7378649662E+03 -3.6160878957E+03 -1.8308961713E+04  5.0081335055E-09  5.0725412434E-09  1.6284956014E-07  1.9500966858E-10  1.5028666376E+07
  8.1194263043E+06 -4.0485964779E+07 -7.2527957283E+06  1.2929089535E-20 -3.3877857782E+04 -9.7042964373E+03 -2.2023190685E+04  6.9537838912E-09 -4.6274218914E-09  1.0270216960E-07  2.1328197835E-10  1.6200242290E+07  9.0088934455E+06 -4.0530756053E+07 -6.0649337465E+06  1.2909730385E-20 -3.3082996981E+04 -1.1852540625E+04 -2.0476750316E+04  4.9819320758E-09  6.5268794436E-09  1.0320923812E-07  2.1315499670E-10  1.6646328013E+07
  7.8670131355E+06 -4.6022091720E+07 -9.8375921231E+06  1.1900847227E-20 -7.6844069628E+04 -1.4986975645E+04 -2.5076245893E+04  6.9049932798E-09 -8.8475936255E-09  6.6295450966E-08  2.2393214721E-10  1.7518159803E+07  1.0234102954E+07 -4.6042938876E+07 -6.8897647360E+06  1.1882199299E-20 -7.2938684123E+04 -2.2659393718E+04 -2.1224091053E+04  4.9387863888E-09  7.8700294653E-09  6.8584584452E-08  2.2277150472E-10  1.9033348246E+07
  7.6502557641E+06 -5.1666882430E+07 -1.2085257106E+07  1.0965469937E-20 -1.4921616759E+05 -2.2480516231E+04 -2.3340993003E+04  6.2248854272E-09 -6.7271005106E-09  4.3378271085E-08  2.0248749956E-10  1.8947231164E+07  1.1459312463E+07 -5.1555121700E+07 -7.7145957255E+06  1.0986080993E-20 -1.4183762087E+05 -3.4536380241E+04 -1.7392352199E+04  4.9763491971E-09  8.7295607096E-09  4.6166754784E-08  2.0374108905E-10  2.3041934814E+07
  5.5120004265E+06 -5.7835501650E+07 -1.5618782474E+07  9.9849967311E-21 -2.3908579779E+05 -2.4997062840E+04 -2.1662530980E+04  5.7928051720E-09 -6.4430112119E-09  2.6705527004E-08  1.7252308820E-10  1.8211298387E+07  1.2684521971E+07 -5.7067304523E+07 -8.5394267150E+06  1.0138004270E-20 -2.2188046342E+05 -4.6471063797E+04 -1.3079126112E+04  5.0167610259E-09  9.4377783371E-09  3.0948254003E-08  1.7960580484E-10  2.7136325896E+07
  5.7137469611E+06 -6.4215156348E+07 -1.6207047624E+07  9.4174986217E-21 -3.0181540697E+05 -2.1496412728E+04 -1.4387014722E+04  5.7906530092E-09 -2.1706907199E-09  1.7580748996E-08  1.0978587195E-10  2.0288922791E+07  1.3909731480E+07 -6.2579487346E+07 -9.3642577046E+06  9.6514097113E-21 -2.8134304173E+05 -3.9482693458E+04 -8.9136978331E+03  4.6178223119E-09  8.4124617289E-09  2.0049500021E-08  1.2690683034E-10  2.9599864990E+07
  5.7798721058E+06 -7.1871510645E+07 -1.5364489945E+07  8.8446151126E-21 -3.6794923810E+05 -1.7648370649E+04 -5.2768783399E+03  6.1738219498E-09  9.6937668210E-10  1.0513165424E-08  4.8219595578E-11  2.4400896897E+07  1.5134940988E+07 -6.8091670169E+07 -1.0189088694E+07  9.1796994053E-21 -3.4100005441E+05 -2.9108814941E+04 -4.4084587150E+03  4.2727646019E-09  7.2059256192E-09  1.1994812569E-08  7.2690188411E-11  3.1573749328E+07
  7.3422413713E+06 -7.8220442184E+07 -1.3903614640E+07  8.6583279085E-21 -3.8399905119E+05 -1.0831246478E+04 -2.1418754667E+03  5.6230471747E-09  2.1435250659E-09  6.1648874814E-09  2.8092072580E-11  3.1309765859E+07  1.6360150497E+07 -7.3603852992E+07 -1.1013919684E+07  8.8614776983E-21 -3.7383130783E+05 -1.8615551874E+04 -1.9209140244E+03  4.1171712448E-09  5.8982895465E-09  6.7144850958E-09  4.0011138091E-11  3.5138263963E+07
  6.8148130687E+06 -8.5701164100E+07 -1.1010301473E+07  8.4960024929E-21 -3.9719565798E+05 -4.0042579777E+03  1.8894124288E-01  5.2375027385E-09  2.3705862057E-09  2.6567029659E-09  1.2071932324E-11  4.9717174170E+07  1.7585360006E+07 -7.9116035816E+07 -1.1838750673E+07  8.6392013756E-21 -3.8870685959E+05 -9.2574283417E+03 -8.8243630584E+02  4.1049283562E-09  4.6087204130E-09  3.3213042937E-09  2.1781813816E-11  4.1660800760E+07
  3.7621139028E+07 -1.6925643728E+08  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  1.8810569514E+07 -8.4628218639E+07  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
  4.0071558046E+07 -1.8028080292E+08  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  2.0035779023E+07 -9.0140401462E+07  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
  4.2521977063E+07 -1.9130516857E+08  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  2.1260988531E+07 -9.5652584285E+07  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
  4.4972396080E+07 -2.0232953422E+08  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  2.2486198040E+07 -1.0116476711E+08  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
  4.7422815097E+07 -2.1335389986E+08  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  2.3711407549E+07 -1.0667694993E+08  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
  4.9873234114E+07 -2.2437826551E+08  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  2.4936617057E+07 -1.1218913275E+08  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
  5.2323653132E+07 -2.3540263116E+08  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  2.6161826566E+07 -1.1770131558E+08  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
  5.4774072149E+07 -2.4642699680E+08  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  2.7387036074E+07 -1.2321349840E+08  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
  9.3724815229E+06 -1.6614160137E+07 -3.9577506431E+06  1.6140395543E-20  5.4541512674E+03  5.0235068595E+02 -2.9740135923E+03 -1.6279082789E-07  2.8225345204E-07  1.0528851191E-06  1.5947275756E-10  1.3352552477E+07  7.9361536349E+06 -1.6570530076E+07 -5.3427478401E+06  1.6211394149E-20  4.9765335492E+03  4.3958334445E+02 -3.8397625997E+03  4.4809139470E-09  2.1968011124E-09  1.1459664297E-06  1.5181183933E-10  1.2429199033E+07
  1.1187809980E+07 -2.1657221709E+07 -5.6600424430E+06  1.5597378033E-20  7.2385051210E+03 -1.5221946245E+01 -6.1553235071E+03 -4.1737811572E-08  8.5781835346E-08  5.0268466614E-07  1.8989516404E-10  1.3238404096E+07  1.0303076649E+07 -2.1512617993E+07 -6.9361989503E+06  1.5623178815E-20  6.9583798269E+03  2.2568805272E+02 -7.3283151294E+03  4.9342858941E-09  2.8964233794E-09  5.1961402668E-07  1.8847008153E-10  1.2919810870E+07
  1.3106384984E+07 -2.6492024487E+07 -7.8834000862E+06  1.4797835578E-20  4.0611395120E+03 -2.0718186828E+03 -1.1908574045E+04 -5.9709029644E-09  2.2321322661E-08  2.7547511324E-07  1.9824943502E-10  1.4549689333E+07  1.2669999663E+07 -2.6454705911E+07 -8.5296500605E+06  1.4787914209E-20  3.4216934295E+03 -1.7803309735E+03 -1.2777506418E+04  4.2812688624E-09  3.6113463870E-09  2.7694574908E-07  1.9829547832E-10  1.4635261534E+07
  1.4550569469E+07 -3.1399611732E+07 -1.0818087235E+07  1.3959176336E-20 -5.8214076535E+03 -5.3880052682E+03 -1.9784827789E+04  8.7883251829E-09 -5.5830889559E-09  1.6333731499E-07  2.1234618227E-10  1.5863328372E+07  1.5036922677E+07 -3.1396793828E+07 -1.0123101171E+07  1.3969220752E-20 -4.8886797365E+03 -5.8450680359E+03 -1.8789290501E+04  3.5007205088E-09  4.6174631935E-09  1.6396462423E-07  2.1190765307E-10  1.5849053023E+07
  1.6145620472E+07 -3.6402200784E+07 -1.3414344038E+07  1.2994147078E-20 -3.9883554977E+04 -1.4939102929E+04 -2.5569247638E+04  9.6840321522E-09 -7.8915806097E-09  1.0228199112E-07  2.3251327887E-10  1.7268575278E+07  1.7403845691E+07 -3.6338881746E+07 -1.1716552281E+07  1.3013018231E-20 -3.6722418172E+04 -1.6887143427E+04 -2.2749843346E+04  3.0348281174E-09  6.1853506143E-09  1.0420967555E-07  2.3140347757E-10  1.7563973397E+07
  1.7309160411E+07 -4.1463463398E+07 -1.6384319601E+07  1.2108927615E-20 -8.8043783258E+04 -2.6274251152E+04 -3.2863537370E+04  8.8732156562E-09 -7.4770545026E-09  6.6309181512E-08  2.4865387483E-10  1.8128069261E+07  1.9770768705E+07 -4.1280969663E+07 -1.3310003391E+07  1.2125086479E-20 -8.2286186167E+04 -3.1605522022E+04 -2.6269212330E+04  2.7035658620E-09  7.7977377618E-09  6.9348786755E-08  2.4641497178E-10  1.9643617354E+07
  1.8037291625E+07 -4.6468409435E+07 -1.9679967730E+07  1.1331376675E-20 -1.5251836564E+05 -3.4220038880E+04 -3.8318719745E+04  7.4344134407E-09 -5.8694996951E-09  4.3366673386E-08  2.3966115110E-10  1.8459922014E+07  2.2137691718E+07 -4.6223057580E+07 -1.4903454501E+07  1.1331638360E-20 -1.4540489745E+05 -4.3336700002E+04 -2.6068560609E+04  2.5203139085E-09  8.5859946274E-09  4.6281550843E-08  2.3634871442E-10  2.3196146190E+07
  1.8813498945E+07 -5.1803957824E+07 -2.2541202216E+07  1.0513049717E-20 -2.3485792393E+05 -3.2625464321E+04 -3.1149376997E+04  6.4898454112E-09 -2.9397581416E-09  2.7561943913E-08  1.7767629886E-10  1.9837832231E+07  2.4504614732E+07 -5.1165145498E+07 -1.6496905612E+07  1.0603602207E-20 -2.2013151299E+05 -4.4987443039E+04 -2.1717256695E+04  2.4658268492E-09  8.3714546045E-09  2.9612505036E-08  1.8558819262E-10  2.6989449129E+07
  1.9007299856E+07 -5.8548115459E+07 -2.4932394213E+07  9.6019559379E-21 -3.2284790936E+05 -2.8016918275E+04 -1.9937437753E+04  6.1341612014E-09 -1.7142600772E-10  1.5820030684E-08  1.0252914709E-10  2.1446861303E+07  2.6871537746E+07 -5.6107233415E+07 -1.8090356722E+07  9.8973081046E-21 -2.9844527745E+05 -4.1431010671E+04 -1.5926803524E+04  2.4969598767E-09  7.9209565141E-09  1.7396234910E-08  1.2433512283E-10  2.8759904070E+07
  2.3630150197E+07 -6.4091366864E+07 -2.3582940374E+07  9.1278578358E-21 -3.5780447102E+05 -2.0473451993E+04 -1.0445814945E+04  4.7207294524E-09  2.9844818711E-09  9.4174898382E-09  5.9069650710E-11  2.6691686157E+07  2.9238460760E+07 -6.1049321333E+07 -1.9683807832E+07  9.3561678845E-21 -3.4661369006E+05 -2.9615740968E+04 -1.0184900564E+04  2.6496938817E-09  6.6604267670E-09  9.5521211449E-09  7.3449653064E-11  2.9239665319E+07
  2.7623219811E+07 -6.9227728698E+07 -2.2621767793E+07  8.7202082484E-21 -3.8730501767E+05 -9.9717025225E+03 -3.2468248019E+03  4.1029851416E-09  3.6482399522E-09  4.5437517184E-09  2.4284229155E-11  3.1993385483E+07  3.1605383774E+07 -6.5991409250E+07 -2.1277258942E+07  8.9042575228E-21 -3.7669999071E+05 -1.5945957097E+04 -4.6693523444E+03  2.9309852120E-09  5.1222416616E-09  4.6255542852E-09  3.6524311697E-11  3.2900507210E+07
  3.2256587769E+07 -7.2720563204E+07 -2.2566454526E+07  8.5527411223E-21 -3.9598370450E+05 -4.7378029356E+03 -1.0896605885E+03  3.5628260307E-09  3.6015111888E-09  1.5140524044E-09  1.3216366021E-11  5.4392600957E+07  3.3972306788E+07 -7.0933497167E+07 -2.2870710052E+07  8.5557759827E-21 -3.9590663635E+05 -4.7883592618E+03 -1.1232936147E+03  3.3627557615E-09  3.8186088110E-09  1.6891481759E-09  1.3308922469E-11  4.4385268549E+07
  7.2678459604E+07 -1.5175117017E+08  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  3.6339229802E+07 -7.5875585085E+07  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
  7.7412305632E+07 -1.6163534600E+08  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  3.8706152816E+07 -8.0817673002E+07  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
  8.2146151660E+07 -1.7151952184E+08  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  4.1073075830E+07 -8.5759760920E+07  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
  8.6879997688E+07 -1.8140369767E+08  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  4.3439998844E+07 -9.0701848837E+07  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
  9.1613843715E+07 -1.9128787351E+08  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  4.5806921858E+07 -9.5643936755E+07  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
  9.6347689743E+07 -2.0117204934E+08  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  4.8173844872E+07 -1.0058602467E+08  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
  1.0108153577E+08 -2.1105622518E+08  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  5.0540767886E+07 -1.0552811259E+08  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
  1.0581538180E+08 -2.2094040101E+08  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  5.2907690899E+07 -1.1047020051E+08  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
  1.4114271914E+07 -1.4082612595E+07 -4.6074098928E+06  1.6020931252E-20  7.4438072134E+03  5.9634465306E+02 -7.6078124317E+02 -3.8427051025E-07  3.8722581179E-07  8.2612435122E-07  1.6942635284E-10  1.4986248936E+07  1.1223416104E+07 -1.3529781151E+07 -7.5557864558E+06  1.6100740191E-20  6.1652900007E+03  5.1992159814E+02 -3.1250398639E+03  4.0692532620E-09  1.4864994713E-09  1.1469469615E-06  1.4707791219E-10  1.3920081199E+07
  1.5555212871E+07 -1.7669154060E+07 -8.4519326806E+06  1.5572497305E-20  1.0662223263E+04  6.0122234078E+02 -5.6523983710E+03 -6.7669786855E-08  7.5264118642E-08  5.0319011587E-07  1.9461469767E-10  1.3973909507E+07  1.4570750731E+07 -1.7564979038E+07 -9.8092666268E+06  1.5539982464E-20  9.7365877724E+03  7.1807453194E+02 -7.6413976162E+03  4.2205567977E-09  2.0833105164E-09  5.2032140050E-07  1.9257733960E-10  1.4298209659E+07
  1.7313180876E+07 -2.1657939244E+07 -1.3017376510E+07  1.4778108244E-20  6.5930157528E+03 -1.3388036464E+03 -1.5779011586E+04  2.4376086031E-08 -1.8984030103E-08  2.7367832165E-07  2.1095274742E-10  1.4744762703E+07  1.7918085358E+07 -2.1600176926E+07 -1.2062746798E+07  1.4812917110E-20  7.5127859988E+03 -1.4647160915E+03 -1.4160832790E+04  3.3434154582E-09  2.7933691592E-09  2.7750885821E-07  2.1100319452E-10  1.4614720697E+07
  2.0402817609E+07 -2.5725281502E+07 -1.5553126260E+07  1.3960414009E-20 -6.5436140343E+03 -7.6629793866E+03 -2.3538713658E+04  1.5936467868E-08 -1.0761629030E-08  1.6211845409E-07  2.3358972312E-10  1.5499728036E+07  2.1265419986E+07 -2.5635374813E+07 -1.4316226969E+07  1.3980624265E-20 -6.3894522674E+03 -8.5894229039E+03 -2.0043352875E+04  2.3259911679E-09  3.9542184978E-09  1.6450244783E-07  2.3410895939E-10  1.5944799131E+07
  2.4150570953E+07 -2.9677177084E+07 -1.7175625188E+07  1.3162974092E-20 -3.0644443094E+04 -1.9923496466E+04 -2.8210724809E+04  5.0310647763E-09  1.1087747495E-09  1.0450615712E-07  2.6093462540E-10  1.7619483654E+07  2.4612754613E+07 -2.9670572700E+07 -1.6569707140E+07  1.3165745046E-20 -3.0596540245E+04 -2.0529678005E+04 -2.6235929312E+04  1.4086040731E-09  5.2723407608E-09  1.0466199077E-07  2.6106966020E-10  1.7898960602E+07
