Volume averages, fluxes, etc
it t dt Rho Mx My Mz Bx By Bz Hplim E NeuRho NeuMx NeuMy NeuMz NeuE Ne2Rho Ne2Mx Ne2My Ne2Mz Ne2E Ne3Rho Ne3Mx Ne3My Ne3Mz Ne3E Ne4Rho Ne4Mx Ne4My Ne4Mz Ne4E Pmin Pmax
    100  3.15576E+07  3.15576E+005  1.00000E-002 -9.41760E-020  0.00000E+000  0.00000E+000  1.00000E-002  0.00000E+000  0.00000E+000  0.00000E+000  1.20261E-012  9.91173E-006 -3.94304E-026  0.00000E+000  0.00000E+000  1.48611E-016  9.91173E-006 -3.94304E-026  0.00000E+000  0.00000E+000  1.48611E-016  3.54635E-005 -4.38057E-022  0.00000E+000  0.00000E+000  2.94056E-015  1.79975E-001  2.93803E-018  0.00000E+000  0.00000E+000  1.53147E-011  6.24720E-013  6.24720E-013
    110  3.47134E+07  3.15576E+005  1.00000E-002 -8.81828E-020  0.00000E+000  0.00000E+000  1.00000E-002  0.00000E+000  0.00000E+000  0.00000E+000  1.20312E-012  9.90349E-006 -4.24205E-026  0.00000E+000  0.00000E+000  1.48482E-016  9.90349E-006 -4.24205E-026  0.00000E+000  0.00000E+000  1.48482E-016  3.54344E-005 -4.37689E-022  0.00000E+000  0.00000E+000  2.93797E-015  1.79975E-001  2.93204E-018  0.00000E+000  0.00000E+000  1.53142E-011  6.46840E-013  6.46840E-013
    120  3.78691E+07  3.15576E+005  1.00000E-002 -8.23859E-020  0.00000E+000  0.00000E+000  1.00000E-002  0.00000E+000  0.00000E+000  0.00000E+000  1.20396E-012  9.89533E-006 -4.52362E-026  0.00000E+000  0.00000E+000  1.48354E-016  9.89533E-006 -4.52362E-026  0.00000E+000  0.00000E+000  1.48354E-016  3.54050E-005 -4.37315E-022  0.00000E+000  0.00000E+000  2.93535E-015  1.79975E-001  2.92624E-018  0.00000E+000  0.00000E+000  1.53134E-011  6.67109E-013  6.67109E-013
    130  4.10249E+07  3.15576E+005  1.00000E-002 -7.67765E-020  0.00000E+000  0.00000E+000  1.00000E-002  0.00000E+000  0.00000E+000  0.00000E+000  1.20511E-012  9.88723E-006 -4.78787E-026  0.00000E+000  0.00000E+000  1.48227E-016  9.88723E-006 -4.78787E-026  0.00000E+000  0.00000E+000  1.48227E-016  3.53753E-005 -4.36935E-022  0.00000E+000  0.00000E+000  2.93269E-015  1.79975E-001  2.92063E-018  0.00000E+000  0.00000E+000  1.53122E-011  6.85665E-013  6.85665E-013
    140  4.41806E+07  3.15576E+005  1.00000E-002 -7.13464E-020  0.00000E+000  0.00000E+000  1.00000E-002  0.00000E+000  0.00000E+000  0.00000E+000  1.20652E-012  9.87920E-006 -5.03497E-026  0.00000E+000  0.00000E+000  1.48101E-016  9.87920E-006 -5.03497E-026  0.00000E+000  0.00000E+000  1.48101E-016  3.53452E-005 -4.36550E-022  0.00000E+000  0.00000E+000  2.92999E-015  1.79975E-001  2.91520E-018  0.00000E+000  0.00000E+000  1.53108E-011  7.02636E-013  7.02636E-013
    150  4.73364E+07  3.15576E+005  1.00000E-002 -6.60880E-020  0.00000E+000  0.00000E+000  1.00000E-002  0.00000E+000  0.00000E+000  0.00000E+000  1.20817E-012  1.59570E-004 -1.21604E-021  0.00000E+000  0.00000E+000  1.19592E-014  9.87123E-006 -5.26512E-026  0.00000E+000  0.00000E+000  1.47976E-016  3.53148E-005 -4.36161E-022  0.00000E+000  0.00000E+000  2.92726E-015  1.79825E-001  2.91116E-018  0.00000E+000  0.00000E+000  1.52973E-011  7.18136E-013  7.18136E-013
    160  5.04922E+07  3.15576E+005  1.00000E-002 -6.09939E-020  0.00000E+000  0.00000E+000  1.00000E-002  0.00000E+000  0.00000E+000  0.00000E+000  1.21001E-012  3.71292E-004 -2.84869E-021  0.00000E+000  0.00000E+000  2.84852E-014  9.86330E-006 -5.47854E-026  0.00000E+000  0.00000E+000  1.47852E-016  3.52841E-005 -4.35766E-022  0.00000E+000  0.00000E+000  2.92450E-015  1.79614E-001  2.90770E-018  0.00000E+000  0.00000E+000  1.52790E-011  7.32267E-013  7.32267E-013
    170  5.36479E+07  3.15576E+005  1.00000E-002 -5.60573E-020  0.00000E+000  0.00000E+000  1.00000E-002  0.00000E+000  0.00000E+000  0.00000E+000  1.21203E-012  5.80581E-004 -4.36347E-021  0.00000E+000  0.00000E+000  4.46291E-014  9.85543E-006 -5.67548E-026  0.00000E+000  0.00000E+000  1.47728E-016  3.52530E-005 -4.35366E-022  0.00000E+000  0.00000E+000  2.92170E-015  1.79404E-001  2.90428E-018  0.00000E+000  0.00000E+000  1.52608E-011  7.45126E-013  7.45126E-013
    180  5.68037E+07  3.15576E+005  1.00000E-002 -5.12719E-020  0.00000E+000  0.00000E+000  1.00000E-002  0.00000E+000  0.00000E+000  0.00000E+000  1.21419E-012  7.87504E-004 -5.76571E-021  0.00000E+000  0.00000E+000  6.04180E-014  9.84759E-006 -5.85625E-026  0.00000E+000  0.00000E+000  1.47605E-016  3.52217E-005 -4.34961E-022  0.00000E+000  0.00000E+000  2.91888E-015  1.79197E-001  2.90089E-018  0.00000E+000  0.00000E+000  1.52429E-011  7.56806E-013  7.56806E-013
    190  5.99594E+07  3.15576E+005  1.00000E-002 -4.66315E-020  0.00000E+000  0.00000E+000  1.00000E-002  0.00000E+000  0.00000E+000  0.00000E+000  1.21649E-012  9.92129E-004 -7.06046E-021  0.00000E+000  0.00000E+000  7.58770E-014  9.83980E-006 -6.02112E-026  0.00000E+000  0.00000E+000  1.47483E-016  3.51900E-005 -4.34552E-022  0.00000E+000  0.00000E+000  2.91602E-015  1.78993E-001  2.89755E-018  0.00000E+000  0.00000E+000  1.52251E-011  7.67392E-013  7.67392E-013
    200  6.31152E+07  3.15576E+005  1.00000E-002 -4.21303E-020  0.00000E+000  0.00000E+000  1.00000E-002  0.00000E+000  0.00000E+000  0.00000E+000  1.21890E-012  1.19452E-003 -8.25246E-021  0.00000E+000  0.00000E+000  9.10295E-014  9.83203E-006 -6.17044E-026  0.00000E+000  0.00000E+000  1.47361E-016  3.51581E-005 -4.34138E-022  0.00000E+000  0.00000E+000  2.91313E-015  1.78790E-001  2.89424E-018  0.00000E+000  0.00000E+000  1.52076E-011  7.76961E-013  7.76961E-013
    210  6.62710E+07  3.15576E+005  1.00000E-002 -3.77628E-020  0.00000E+000  0.00000E+000  1.00000E-002  0.00000E+000  0.00000E+000  0.00000E+000  1.22141E-012  1.39474E-003 -9.34621E-021  0.00000E+000  0.00000E+000  1.05897E-013  9.82430E-006 -6.30454E-026  0.00000E+000  0.00000E+000  1.47240E-016  3.51259E-005 -4.33720E-022  0.00000E+000  0.00000E+000  2.91022E-015  1.78590E-001  2.89096E-018  0.00000E+000  0.00000E+000  1.51902E-011  7.85587E-013  7.85587E-013
    220  6.94267E+07  3.15576E+005  1.00000E-002 -3.35238E-020  0.00000E+000  0.00000E+000  1.00000E-002  0.00000E+000  0.00000E+000  0.00000E+000  1.22400E-012  1.59284E-003 -1.03459E-020  0.00000E+000  0.00000E+000  1.20499E-013  9.81659E-006 -6.42376E-026  0.00000E+000  0.00000E+000  1.47119E-016  3.50934E-005 -4.33298E-022  0.00000E+000  0.00000E+000  2.90728E-015  1.78392E-001  2.88772E-018  0.00000E+000  0.00000E+000  1.51730E-011  7.93337E-013  7.93337E-013
    230  7.25825E+07  3.15576E+005  1.00000E-002 -2.94084E-020  0.00000E+000  0.00000E+000  1.00000E-002  0.00000E+000  0.00000E+000  0.00000E+000  1.22666E-012  1.78889E-003 -1.12557E-020  0.00000E+000  0.00000E+000  1.34855E-013  9.80890E-006 -6.52847E-026  0.00000E+000  0.00000E+000  1.46999E-016  3.50606E-005 -4.32872E-022  0.00000E+000  0.00000E+000  2.90431E-015  1.78196E-001  2.88452E-018  0.00000E+000  0.00000E+000  1.51560E-011  8.00271E-013  8.00271E-013
    240  7.57382E+07  3.15576E+005  1.00000E-002 -2.54118E-020  0.00000E+000  0.00000E+000  1.00000E-002  0.00000E+000  0.00000E+000  0.00000E+000  1.22937E-012  1.98294E-003 -1.20793E-020  0.00000E+000  0.00000E+000  1.48981E-013  9.80123E-006 -6.61903E-026  0.00000E+000  0.00000E+000  1.46879E-016  3.50275E-005 -4.32442E-022  0.00000E+000  0.00000E+000  2.90132E-015  1.78002E-001  2.88134E-018  0.00000E+000  0.00000E+000  1.51391E-011  8.06448E-013  8.06448E-013
    250  7.88940E+07  3.15576E+005  1.00000E-002 -2.15296E-020  0.00000E+000  0.00000E+000  1.00000E-002  0.00000E+000  0.00000E+000  0.00000E+000  1.23213E-012  2.17504E-003 -1.28202E-020  0.00000E+000  0.00000E+000  1.62893E-013  9.79358E-006 -6.69583E-026  0.00000E+000  0.00000E+000  1.46759E-016  3.49942E-005 -4.32008E-022  0.00000E+000  0.00000E+000  2.89830E-015  1.77810E-001  2.87820E-018  0.00000E+000  0.00000E+000  1.51225E-011  8.11920E-013  8.11920E-013
    260  8.20498E+07  3.15576E+005  1.00000E-002 -1.77576E-020  0.00000E+000  0.00000E+000  1.00000E-002  0.00000E+000  0.00000E+000  0.00000E+000  1.23493E-012  2.36525E-003 -1.34821E-020  0.00000E+000  0.00000E+000  1.76607E-013  9.78594E-006 -6.75922E-026  0.00000E+000  0.00000E+000  1.46639E-016  3.49607E-005 -4.31571E-022  0.00000E+000  0.00000E+000  2.89526E-015  1.77620E-001  2.87509E-018  0.00000E+000  0.00000E+000  1.51060E-011  8.16737E-013  8.16737E-013
    270  8.52055E+07  3.15576E+005  1.00000E-002 -1.40916E-020  0.00000E+000  0.00000E+000  1.00000E-002  0.00000E+000  0.00000E+000  0.00000E+000  1.23775E-012  2.55361E-003 -1.40680E-020  0.00000E+000  0.00000E+000  1.90135E-013  9.77831E-006 -6.80959E-026  0.00000E+000  0.00000E+000  1.46519E-016  3.49268E-005 -4.31130E-022  0.00000E+000  0.00000E+000  2.89219E-015  1.77432E-001  2.87201E-018  0.00000E+000  0.00000E+000  1.50896E-011  8.20945E-013  8.20945E-013
    280  8.83613E+07  3.15576E+005  1.00000E-002 -1.05278E-020  0.00000E+000  0.00000E+000  1.00000E-002  0.00000E+000  0.00000E+000  0.00000E+000  1.24059E-012  2.74018E-003 -1.45811E-020  0.00000E+000  0.00000E+000  2.03492E-013  9.77069E-006 -6.84731E-026  0.00000E+000  0.00000E+000  1.46400E-016  3.48928E-005 -4.30686E-022  0.00000E+000  0.00000E+000  2.88910E-015  1.77245E-001  2.86896E-018  0.00000E+000  0.00000E+000  1.50734E-011  8.24585E-013  8.24585E-013
    290  9.15170E+07  3.15576E+005  1.00000E-002 -7.06257E-021  0.00000E+000  0.00000E+000  1.00000E-002  0.00000E+000  0.00000E+000  0.00000E+000  1.24344E-012  2.92500E-003 -1.50243E-020  0.00000E+000  0.00000E+000  2.16687E-013  9.76307E-006 -6.87276E-026  0.00000E+000  0.00000E+000  1.46281E-016  3.48585E-005 -4.30239E-022  0.00000E+000  0.00000E+000  2.88599E-015  1.77060E-001  2.86594E-018  0.00000E+000  0.00000E+000  1.50574E-011  8.27697E-013  8.27697E-013
    300  9.46728E+07  3.15576E+005  1.00000E-002 -3.69233E-021  0.00000E+000  0.00000E+000  1.00000E-002  0.00000E+000  0.00000E+000  0.00000E+000  1.24628E-012  3.10811E-003 -1.54004E-020  0.00000E+000  0.00000E+000  2.29734E-013  9.75546E-006 -6.88631E-026  0.00000E+000  0.00000E+000  1.46162E-016  3.48241E-005 -4.29788E-022  0.00000E+000  0.00000E+000  2.88286E-015  1.76877E-001  2.86294E-018  0.00000E+000  0.00000E+000  1.50415E-011  8.30318E-013  8.30318E-013
    310  9.78286E+07  3.15576E+005  1.00000E-002 -4.13761E-022  0.00000E+000  0.00000E+000  1.00000E-002  0.00000E+000  0.00000E+000  0.00000E+000  1.24913E-012  3.28956E-003 -1.57120E-020  0.00000E+000  0.00000E+000  2.42641E-013  9.74785E-006 -6.88833E-026  0.00000E+000  0.00000E+000  1.46042E-016  3.47894E-005 -4.29335E-022  0.00000E+000  0.00000E+000  2.87971E-015  1.76696E-001  2.85998E-018  0.00000E+000  0.00000E+000  1.50258E-011  8.32482E-013  8.32482E-013
    320  1.00984E+08  3.15576E+005  1.00000E-002  2.77635E-021  0.00000E+000  0.00000E+000  1.00000E-002  0.00000E+000  0.00000E+000  0.00000E+000  1.25196E-012  3.46939E-003 -1.59616E-020  0.00000E+000  0.00000E+000  2.55419E-013  9.74025E-006 -6.87916E-026  0.00000E+000  0.00000E+000  1.45923E-016  3.47544E-005 -4.28878E-022  0.00000E+000  0.00000E+000  2.87655E-015  1.76516E-001  2.85703E-018  0.00000E+000  0.00000E+000  1.50101E-011  8.34219E-013  8.34219E-013
    330  1.04140E+08  3.15576E+005  1.00000E-002  5.88105E-021  0.00000E+000  0.00000E+000  1.00000E-002  0.00000E+000  0.00000E+000  0.00000E+000  1.25477E-012  3.64765E-003 -1.61517E-020  0.00000E+000  0.00000E+000  2.68075E-013  9.73264E-006 -6.85918E-026  0.00000E+000  0.00000E+000  1.45804E-016  3.47193E-005 -4.28419E-022  0.00000E+000  0.00000E+000  2.87336E-015  1.76338E-001  2.85412E-018  0.00000E+000  0.00000E+000  1.49947E-011  8.35561E-013  8.35561E-013
    340  1.07296E+08  3.15576E+005  1.00000E-002  8.90325E-021  0.00000E+000  0.00000E+000  1.00000E-002  0.00000E+000  0.00000E+000  0.00000E+000  1.25757E-012  3.82436E-003 -1.62845E-020  0.00000E+000  0.00000E+000  2.80620E-013  9.72503E-006 -6.82873E-026  0.00000E+000  0.00000E+000  1.45685E-016  3.46840E-005 -4.27957E-022  0.00000E+000  0.00000E+000  2.87015E-015  1.76161E-001  2.85123E-018  0.00000E+000  0.00000E+000  1.49793E-011  8.36533E-013  8.36533E-013
    350  1.10452E+08  3.15576E+005  1.00000E-002  1.18458E-020  0.00000E+000  0.00000E+000  1.00000E-002  0.00000E+000  0.00000E+000  0.00000E+000  1.26034E-012  3.99958E-003 -1.63622E-020  0.00000E+000  0.00000E+000  2.93059E-013  9.71742E-006 -6.78814E-026  0.00000E+000  0.00000E+000  1.45566E-016  3.46485E-005 -4.27492E-022  0.00000E+000  0.00000E+000  2.86693E-015  1.75986E-001  2.84836E-018  0.00000E+000  0.00000E+000  1.49641E-011  8.37162E-013  8.37162E-013
    360  1.13607E+08  3.15576E+005  1.00000E-002  1.47113E-020  0.00000E+000  0.00000E+000  1.00000E-002  0.00000E+000  0.00000E+000  0.00000E+000  1.26307E-012  4.17333E-003 -1.63869E-020  0.00000E+000  0.00000E+000  3.05401E-013  9.70980E-006 -6.73775E-026  0.00000E+000  0.00000E+000  1.45447E-016  3.46129E-005 -4.27025E-022  0.00000E+000  0.00000E+000  2.86369E-015  1.75812E-001  2.84552E-018  0.00000E+000  0.00000E+000  1.49491E-011  8.37471E-013  8.37471E-013
    370  1.16763E+08  3.15576E+005  1.00000E-002  1.75023E-020  0.00000E+000  0.00000E+000  1.00000E-002  0.00000E+000  0.00000E+000  0.00000E+000  1.26578E-012  4.34565E-003 -1.63605E-020  0.00000E+000  0.00000E+000  3.17652E-013  9.70218E-006 -6.67789E-026  0.00000E+000  0.00000E+000  1.45327E-016  3.45770E-005 -4.26556E-022  0.00000E+000  0.00000E+000  2.86043E-015  1.75640E-001  2.84270E-018  0.00000E+000  0.00000E+000  1.49341E-011  8.37483E-013  8.37483E-013
    380  1.19919E+08  3.15576E+005  1.00000E-002  2.02213E-020  0.00000E+000  0.00000E+000  1.00000E-002  0.00000E+000  0.00000E+000  0.00000E+000  1.26845E-012  4.51658E-003 -1.62850E-020  0.00000E+000  0.00000E+000  3.29818E-013  9.69456E-006 -6.60887E-026  0.00000E+000  0.00000E+000  1.45208E-016  3.45410E-005 -4.26084E-022  0.00000E+000  0.00000E+000  2.85716E-015  1.75469E-001  2.83991E-018  0.00000E+000  0.00000E+000  1.49193E-011  8.37218E-013  8.37218E-013
    390  1.23075E+08  3.15576E+005  1.00000E-002  2.28706E-020  0.00000E+000  0.00000E+000  1.00000E-002  0.00000E+000  0.00000E+000  0.00000E+000  1.27108E-012  4.68614E-003 -1.61621E-020  0.00000E+000  0.00000E+000  3.41905E-013  9.68692E-006 -6.53099E-026  0.00000E+000  0.00000E+000  1.45089E-016  3.45048E-005 -4.25610E-022  0.00000E+000  0.00000E+000  2.85388E-015  1.75300E-001  2.83714E-018  0.00000E+000  0.00000E+000  1.49046E-011  8.36696E-013  8.36696E-013
    400  1.26230E+08  3.15576E+005  1.00000E-002  2.54526E-020  0.00000E+000  0.00000E+000  1.00000E-002  0.00000E+000  0.00000E+000  0.00000E+000  1.27366E-012  4.85438E-003 -1.59936E-020  0.00000E+000  0.00000E+000  3.53919E-013  9.67928E-006 -6.44457E-026  0.00000E+000  0.00000E+000  1.44969E-016  3.44684E-005 -4.25134E-022  0.00000E+000  0.00000E+000  2.85058E-015  1.75131E-001  2.83439E-018  0.00000E+000  0.00000E+000  1.48900E-011  8.35934E-013  8.35934E-013
    410  1.29386E+08  3.15576E+005  1.00000E-002  2.79692E-020  0.00000E+000  0.00000E+000  1.00000E-002  0.00000E+000  0.00000E+000  0.00000E+000  1.27621E-012  5.02133E-003 -1.57810E-020  0.00000E+000  0.00000E+000  3.65864E-013  9.67164E-006 -6.34988E-026  0.00000E+000  0.00000E+000  1.44849E-016  3.44319E-005 -4.24655E-022  0.00000E+000  0.00000E+000  2.84726E-015  1.74965E-001  2.83166E-018  0.00000E+000  0.00000E+000  1.48755E-011  8.34950E-013  8.34950E-013
    420  1.32542E+08  3.15576E+005  1.00000E-002  3.04227E-020  0.00000E+000  0.00000E+000  1.00000E-002  0.00000E+000  0.00000E+000  0.00000E+000  1.27870E-012  5.18700E-003 -1.55261E-020  0.00000E+000  0.00000E+000  3.77745E-013  9.66398E-006 -6.24721E-026  0.00000E+000  0.00000E+000  1.44730E-016  3.43953E-005 -4.24175E-022  0.00000E+000  0.00000E+000  2.84393E-015  1.74799E-001  2.82895E-018  0.00000E+000  0.00000E+000  1.48611E-011  8.33759E-013  8.33759E-013
    430  1.35698E+08  3.15576E+005  1.00000E-002  3.28150E-020  0.00000E+000  0.00000E+000  1.00000E-002  0.00000E+000  0.00000E+000  0.00000E+000  1.28115E-012  5.35144E-003 -1.52303E-020  0.00000E+000  0.00000E+000  3.89567E-013  9.65631E-006 -6.13683E-026  0.00000E+000  0.00000E+000  1.44610E-016  3.43585E-005 -4.23693E-022  0.00000E+000  0.00000E+000  2.84059E-015  1.74635E-001  2.82626E-018  0.00000E+000  0.00000E+000  1.48468E-011  8.32376E-013  8.32376E-013
    440  1.38853E+08  3.15576E+005  1.00000E-002  3.51479E-020  0.00000E+000  0.00000E+000  1.00000E-002  0.00000E+000  0.00000E+000  0.00000E+000  1.28355E-012  5.51467E-003 -1.48950E-020  0.00000E+000  0.00000E+000  4.01333E-013  9.64864E-006 -6.01900E-026  0.00000E+000  0.00000E+000  1.44490E-016  3.43216E-005 -4.23208E-022  0.00000E+000  0.00000E+000  2.83724E-015  1.74471E-001  2.82359E-018  0.00000E+000  0.00000E+000  1.48327E-011  8.30814E-013  8.30814E-013
    450  1.42009E+08  3.15576E+005  1.00000E-002  3.74234E-020  0.00000E+000  0.00000E+000  1.00000E-002  0.00000E+000  0.00000E+000  0.00000E+000  1.28590E-012  5.67672E-003 -1.45217E-020  0.00000E+000  0.00000E+000  4.13047E-013  9.64096E-006 -5.89398E-026  0.00000E+000  0.00000E+000  1.44370E-016  3.42845E-005 -4.22723E-022  0.00000E+000  0.00000E+000  2.83388E-015  1.74309E-001  2.82094E-018  0.00000E+000  0.00000E+000  1.48186E-011  8.29087E-013  8.29087E-013
    460  1.45165E+08  3.15576E+005  1.00000E-002  3.96432E-020  0.00000E+000  0.00000E+000  1.00000E-002  0.00000E+000  0.00000E+000  0.00000E+000  1.28819E-012  5.83762E-003 -1.41116E-020  0.00000E+000  0.00000E+000  4.24714E-013  9.63327E-006 -5.76202E-026  0.00000E+000  0.00000E+000  1.44250E-016  3.42473E-005 -4.22235E-022  0.00000E+000  0.00000E+000  2.83050E-015  1.74149E-001  2.81831E-018  0.00000E+000  0.00000E+000  1.48047E-011  8.27207E-013  8.27207E-013
    470  1.48321E+08  3.15576E+005  1.00000E-002  4.18090E-020  0.00000E+000  0.00000E+000  1.00000E-002  0.00000E+000  0.00000E+000  0.00000E+000  1.29043E-012  5.99739E-003 -1.36660E-020  0.00000E+000  0.00000E+000  4.36335E-013  9.62556E-006 -5.62335E-026  0.00000E+000  0.00000E+000  1.44129E-016  3.42100E-005 -4.21746E-022  0.00000E+000  0.00000E+000  2.82711E-015  1.73989E-001  2.81570E-018  0.00000E+000  0.00000E+000  1.47908E-011  8.25185E-013  8.25185E-013
    480  1.51476E+08  3.15576E+005  1.00000E-002  4.39224E-020  0.00000E+000  0.00000E+000  1.00000E-002  0.00000E+000  0.00000E+000  0.00000E+000  1.29262E-012  6.15605E-003 -1.31862E-020  0.00000E+000  0.00000E+000  4.47914E-013  9.61785E-006 -5.47821E-026  0.00000E+000  0.00000E+000  1.44009E-016  3.41726E-005 -4.21255E-022  0.00000E+000  0.00000E+000  2.82371E-015  1.73830E-001  2.81311E-018  0.00000E+000  0.00000E+000  1.47771E-011  8.23031E-013  8.23031E-013
    490  1.54632E+08  3.15576E+005  1.00000E-002  4.59849E-020  0.00000E+000  0.00000E+000  1.00000E-002  0.00000E+000  0.00000E+000  0.00000E+000  1.29475E-012  6.31364E-003 -1.26732E-020  0.00000E+000  0.00000E+000  4.59454E-013  9.61013E-006 -5.32682E-026  0.00000E+000  0.00000E+000  1.43888E-016  3.41350E-005 -4.20762E-022  0.00000E+000  0.00000E+000  2.82031E-015  1.73673E-001  2.81053E-018  0.00000E+000  0.00000E+000  1.47634E-011  8.20756E-013  8.20756E-013
