Volume averages, fluxes, etc
it t dt Rho Mx My Mz Bx By Bz E Pmin Pmax
    137  0.00000E+00  0.00000E+000  4.53340E-002  2.30368E-033 -2.15244E-033 -3.00121E-033  5.53282E-017 -1.00497E-016 -4.24168E-004  6.54345E-011  3.47933E-016  3.58163E-011
    138  0.00000E+00  0.00000E+000  4.57006E-002  1.52157E-033 -2.15244E-033 -4.74197E-033  5.17604E-017 -9.96088E-017 -4.27483E-004  6.60123E-011  3.19211E-016  3.58166E-011
    139  0.00000E+00  0.00000E+000  4.60288E-002  9.40233E-034  6.45731E-034 -6.72905E-033  4.41514E-017 -8.65759E-017 -4.30432E-004  6.65343E-011  2.91620E-016  3.58169E-011
    140  0.00000E+00  0.00000E+000  4.63153E-002 -8.45091E-034 -2.36768E-033 -8.17860E-033  4.23902E-017 -8.13897E-017 -4.32989E-004  6.69957E-011  2.67056E-016  3.58172E-011
    141  0.00000E+00  0.00000E+000  4.65590E-002  2.44952E-033 -1.93719E-033 -6.59069E-033  2.31426E-017 -6.88365E-017 -4.35143E-004  6.73947E-011  2.44345E-016  3.58175E-011
    142  0.00000E+00  0.00000E+000  4.67602E-002 -5.72404E-034  1.07622E-033 -2.55200E-032  2.56476E-017 -6.46476E-017 -4.36899E-004  6.77320E-011  2.22901E-016  3.58177E-011
    143  0.00000E+00  0.00000E+000  4.69204E-002 -4.01105E-034  8.60975E-034 -9.29478E-033  1.68826E-017 -6.78845E-017 -4.38273E-004  6.80099E-011  2.04471E-016  3.58180E-011
    144  0.00000E+00  0.00000E+000  4.70421E-002 -1.30225E-033  4.08963E-033 -2.93308E-032  2.48300E-017 -8.41934E-017 -4.39288E-004  6.82322E-011  1.86570E-016  3.58182E-011
    145  0.00000E+00  0.00000E+000  4.71257E-002 -2.50736E-033  8.60975E-034  2.90245E-033 -3.16313E-017 -4.74284E-017 -4.39950E-004  6.84002E-011  1.71215E-016  3.58184E-011
    146  0.00000E+00  0.00000E+000  4.71652E-002 -3.27429E-033  8.60975E-034 -2.45196E-034  4.14426E-018 -9.37185E-017 -4.40199E-004  6.85048E-011  1.56528E-016  3.58186E-011
    147  0.00000E+00  0.00000E+000  4.71521E-002 -2.69631E-033  1.50671E-033 -1.83960E-032  4.63502E-018 -9.34640E-017 -4.39956E-004  6.85337E-011  1.43239E-016  3.58188E-011
    148  0.00000E+00  0.00000E+000  4.70720E-002 -1.89722E-033 -1.29146E-033  1.91176E-031  1.88585E-016 -6.82745E-017 -4.39084E-004  6.84653E-011  1.31314E-016  3.58190E-011
    149  0.00000E+00  0.00000E+000  4.69044E-002  1.65028E-032 -9.68596E-033  6.27932E-031  3.01979E-016 -2.73249E-016 -4.37384E-004  6.82676E-011  1.19561E-016  3.58192E-011
    150  0.00000E+00  0.00000E+000  4.66256E-002  1.27166E-032 -1.07622E-033  5.31383E-031  2.51223E-016 -4.19353E-016 -4.34636E-004  6.79035E-011  1.10047E-016  3.58194E-011
    151  0.00000E+00  0.00000E+000  4.62082E-002  1.67024E-032 -2.06634E-032  4.37582E-031 -4.76079E-016 -8.74054E-016 -4.30575E-004  6.73285E-011  1.00253E-016  3.58196E-011
    152  0.00000E+00  0.00000E+000  4.56337E-002  4.38511E-032 -5.18737E-032  3.84667E-031 -4.10310E-016 -1.80141E-015 -4.25032E-004  6.65099E-011  9.19054E-017  3.58197E-011
    153  0.00000E+00  0.00000E+000  4.48971E-002  6.45402E-032 -8.97566E-032  4.01156E-031  3.89973E-015 -4.48990E-015 -4.17965E-004  6.54342E-011  8.42599E-017  3.58199E-011
    154  0.00000E+00  0.00000E+000  4.39977E-002  7.92096E-033 -1.36680E-031  8.20286E-031 -1.98188E-015 -7.25124E-015 -4.09370E-004  6.40955E-011  7.69056E-017  3.58200E-011
    155  0.00000E+00  0.00000E+000  4.29294E-002  8.11527E-033 -1.23873E-031 -1.63424E-030 -8.07465E-015 -7.67993E-015 -3.99196E-004  6.24867E-011  7.08535E-017  3.58202E-011
    156  0.00000E+00  0.00000E+000  4.16770E-002 -3.07613E-032 -1.67890E-031 -1.78834E-030 -6.48659E-015 -1.22834E-014 -3.87326E-004  6.05880E-011  6.44473E-017  3.58203E-011
    157  0.00000E+00  0.00000E+000  4.02124E-002 -1.49457E-031  8.17926E-033 -3.49985E-030 -3.56605E-015 -1.32108E-014 -3.73516E-004  5.83611E-011  5.92656E-017  3.58205E-011
    158  0.00000E+00  0.00000E+000  3.85141E-002 -7.81464E-032 -8.49136E-032 -7.89319E-030  2.67332E-016 -1.17461E-014 -3.57539E-004  5.57768E-011  5.44131E-017  3.58206E-011
    159  0.00000E+00  0.00000E+000  3.65909E-002 -5.66195E-032 -1.95226E-031 -1.25950E-029 -2.18304E-015 -5.78203E-015 -3.39507E-004  5.28511E-011  4.95872E-017  3.58207E-011
    160  0.00000E+00  0.00000E+000  3.44675E-002 -2.25973E-032 -2.01468E-031 -1.24697E-029 -9.36074E-015  3.63214E-015 -3.19620E-004  4.96220E-011  4.57495E-017  3.58208E-011
    161  0.00000E+00  0.00000E+000  3.21833E-002  1.62305E-032 -1.91136E-031 -5.86417E-030 -1.28199E-014  1.06361E-014 -2.98251E-004  4.61495E-011  4.17620E-017  3.58210E-011
    162  0.00000E+00  0.00000E+000  2.97766E-002  3.90150E-032 -1.03317E-031  2.93729E-030 -8.83363E-015  6.30883E-015 -2.75739E-004  4.24911E-011  3.83677E-017  3.58211E-011
    163  0.00000E+00  0.00000E+000  2.72773E-002  4.92787E-032 -5.11204E-032  7.95796E-030  1.20912E-015  1.21023E-015 -2.52368E-004  3.86915E-011  3.53006E-017  3.58212E-011
    164  0.00000E+00  0.00000E+000  2.47053E-002  7.21148E-032  1.59280E-032  8.82290E-030  1.77371E-014 -8.34243E-015 -2.28316E-004  3.47806E-011  3.22649E-017  3.58213E-011
    165  0.00000E+00  0.00000E+000  2.20772E-002  9.27684E-032  2.93808E-032  6.64076E-030  3.50001E-014 -3.40920E-014 -2.03761E-004  3.07838E-011  2.98638E-017  3.58214E-011
    166  0.00000E+00  0.00000E+000  1.94078E-002  1.08907E-031  7.88868E-032  3.81396E-030  3.79429E-014 -3.76609E-014 -1.78815E-004  2.67266E-011  2.72191E-017  3.58215E-011
    167  0.00000E+00  0.00000E+000  1.67380E-002  6.95688E-032  1.23765E-031  8.88521E-031  3.42151E-014 -3.38888E-014 -1.53890E-004  2.26833E-011  2.51876E-017  3.58215E-011
    168  0.00000E+00  0.00000E+000  1.42115E-002  2.85614E-032  8.48598E-032 -6.04045E-031  2.90427E-014 -2.88019E-014 -1.30335E-004  1.88920E-011  2.32438E-017  3.58216E-011
    169  0.00000E+00  0.00000E+000  1.19338E-002  6.64595E-033  2.79279E-032 -1.35942E-030  2.08634E-014 -1.97284E-014 -1.09120E-004  1.55184E-011  2.11644E-017  3.58217E-011
    170  0.00000E+00  0.00000E+000  9.98132E-003  1.16404E-032 -1.13003E-032 -1.65332E-030  1.36318E-014 -1.22389E-014 -9.09568E-005  1.26704E-011  1.96564E-017  3.58218E-011
    171  0.00000E+00  0.00000E+000  8.33819E-003  1.48100E-032 -2.95960E-033 -1.94106E-030  7.65505E-015 -6.39081E-015 -7.56541E-005  1.03128E-011  1.80346E-017  3.58219E-011
    172  0.00000E+00  0.00000E+000  6.95825E-003  1.21453E-032  1.16232E-032 -1.76769E-030  3.85833E-015 -2.01590E-015 -6.27810E-005  8.36559E-012  1.65820E-017  3.58219E-011
    173  0.00000E+00  0.00000E+000  5.80324E-003  7.14477E-033  1.78383E-032 -1.47183E-030  1.24804E-016  1.81304E-015 -5.19811E-005  6.76350E-012  1.53456E-017  3.58220E-011
    174  0.00000E+00  0.00000E+000  4.84102E-003  3.20204E-033  1.54034E-032 -9.88673E-031 -8.00397E-016  1.41285E-015 -4.29551E-005  5.45240E-012  1.41660E-017  3.58221E-011
    175  0.00000E+00  0.00000E+000  4.04344E-003  1.24112E-033  9.67251E-033 -5.72859E-031 -9.57245E-016  9.54051E-016 -3.54420E-005  4.38540E-012  1.30884E-017  3.58221E-011
    176  0.00000E+00  0.00000E+000  3.38529E-003  1.23615E-033  4.57393E-033 -3.51735E-031 -8.40042E-016  5.67671E-016 -2.92086E-005  3.52112E-012  1.20619E-017  3.58222E-011
    177  0.00000E+00  0.00000E+000  2.84409E-003  1.79951E-033  2.13226E-033 -2.21171E-031 -6.12997E-016  2.78303E-016 -2.40478E-005  2.82348E-012  1.12195E-017  3.58222E-011
    178  0.00000E+00  0.00000E+000  2.40023E-003  1.93343E-033  1.03586E-033 -1.39633E-031 -2.97042E-016  1.03381E-016 -1.97792E-005  2.26163E-012  1.04332E-017  3.58223E-011
    179  0.00000E+00  0.00000E+000  2.03700E-003  1.73178E-033  9.28238E-034 -8.92736E-032 -1.27603E-016  3.66142E-017 -1.62502E-005  1.80984E-012  9.54718E-018  3.58224E-011
    180  0.00000E+00  0.00000E+000  1.74048E-003  1.22666E-033  9.92139E-034 -5.67634E-032 -5.15339E-017  1.00875E-017 -1.33331E-005  1.44701E-012  8.94364E-018  3.58224E-011
    181  0.00000E+00  0.00000E+000  1.49913E-003  7.37126E-034  7.53353E-034 -3.52475E-032 -2.24543E-017 -6.94888E-020 -1.09230E-005  1.15599E-012  8.29978E-018  3.58225E-011
    182  0.00000E+00  0.00000E+000  1.30348E-003  3.52322E-034  4.97751E-034 -2.11513E-032 -1.35464E-017 -3.68139E-018 -8.93327E-006  9.22875E-013  7.60981E-018  3.58225E-011
    183  0.00000E+00  0.00000E+000  1.14574E-003  1.67193E-034  1.96746E-034 -1.23540E-032 -1.11896E-017 -5.20570E-018 -7.29255E-006  7.36454E-013  7.10128E-018  3.58225E-011
    184  0.00000E+00  0.00000E+000  1.01946E-003  5.46049E-035  7.06268E-035 -7.10558E-033 -9.08696E-018 -6.61319E-018 -5.94169E-006  5.87639E-013  6.64371E-018  3.58226E-011
    185  0.00000E+00  0.00000E+000  9.19336E-004  4.13934E-035 -2.69055E-035 -4.14716E-033 -6.15709E-018 -7.78260E-018 -4.83152E-006  4.69084E-013  6.06024E-018  3.58226E-011
    186  0.00000E+00  0.00000E+000  8.40986E-004  1.76083E-035 -6.05373E-035 -2.56434E-033 -3.13979E-018 -8.09615E-018 -3.92105E-006  3.74848E-013  5.63172E-018  3.58227E-011
    187  0.00000E+00  0.00000E+000  7.80771E-004  7.04207E-036 -3.36318E-035 -1.72103E-033 -9.51660E-019 -7.31653E-018 -3.17607E-006  3.00127E-013  5.32395E-018  3.58227E-011
    188  0.00000E+00  0.00000E+000  7.35698E-004 -2.05539E-036 -1.34527E-035 -1.23079E-033  5.58985E-020 -5.77390E-018 -2.56796E-006  2.41043E-013  4.86509E-018  3.58227E-011
    189  0.00000E+00  0.00000E+000  7.03271E-004  1.75528E-036  5.88557E-036 -9.07167E-034  1.23409E-019 -4.06296E-018 -2.07282E-006  1.94466E-013  4.49031E-018  3.58228E-011
    190  0.00000E+00  0.00000E+000  6.81455E-004 -1.81563E-035 -3.19502E-035 -6.71410E-034 -2.41813E-019 -2.66215E-018 -1.67067E-006  1.57875E-013  4.29528E-018  3.58228E-011
    191  0.00000E+00  0.00000E+000  6.68567E-004 -1.16796E-035 -2.10199E-035 -4.96962E-034 -6.01221E-019 -1.74940E-018 -1.34485E-006  1.29244E-013  3.91021E-018  3.58228E-011
    192  0.00000E+00  0.00000E+000  6.63210E-004 -1.34628E-035 -1.93383E-035 -3.69705E-034 -7.49078E-019 -1.24081E-018 -1.08149E-006  1.06944E-013  3.57718E-018  3.58229E-011
    193  0.00000E+00  0.00000E+000  6.64270E-004 -1.36530E-035 -1.84975E-035 -2.78092E-034 -6.90677E-019 -9.43569E-019 -8.69104E-007  8.96744E-014  3.40822E-018  3.58229E-011
    194  0.00000E+00  0.00000E+000  6.70818E-004 -2.38863E-036 -2.01791E-035 -2.13118E-034 -5.39050E-019 -6.92585E-019 -6.98167E-007  7.63931E-014  3.17561E-018  3.58229E-011
    195  0.00000E+00  0.00000E+000  6.82110E-004 -7.73120E-036 -2.05995E-035 -1.68076E-034 -4.08996E-019 -4.09119E-019 -5.60848E-007  6.62719E-014  2.87652E-018  3.58230E-011
    196  0.00000E+00  0.00000E+000  6.97563E-004 -1.29760E-035 -1.13507E-035 -1.38073E-034 -3.61394E-019 -9.22028E-020 -4.50721E-007  5.86541E-014  2.71732E-018  3.58230E-011
    197  0.00000E+00  0.00000E+000  7.16683E-004 -5.68104E-036 -1.89179E-035 -1.19481E-034 -4.03733E-019  2.25050E-019 -3.62540E-007  5.30175E-014  2.60144E-018  3.58230E-011
    198  0.00000E+00  0.00000E+000  7.39119E-004 -1.31819E-036 -2.01791E-035 -1.09030E-034 -5.11474E-019  5.12916E-019 -2.92043E-007  4.89531E-014  2.35260E-018  3.58230E-011
    199  0.00000E+00  0.00000E+000  7.64586E-004 -3.78358E-036  1.68159E-036 -1.05144E-034 -6.56290E-019  7.61302E-019 -2.35785E-007  4.61384E-014  2.19353E-018  3.58230E-011
    200  0.00000E+00  0.00000E+000  7.92861E-004 -2.73671E-036 -1.09303E-035 -1.04962E-034 -8.13611E-019  9.73190E-019 -1.90989E-007  4.43203E-014  2.13376E-018  3.58231E-011
    201  0.00000E+00  0.00000E+000  8.23811E-004 -3.85599E-036 -3.36318E-036 -1.04658E-034 -9.68834E-019  1.16310E-018 -1.55430E-007  4.33037E-014  1.92176E-018  3.58231E-011
    202  0.00000E+00  0.00000E+000  8.57318E-004  7.11025E-036 -4.20398E-037 -1.00210E-034 -1.12757E-018  1.35308E-018 -1.27328E-007  4.29347E-014  1.76923E-018  3.58231E-011
    203  0.00000E+00  0.00000E+000  8.93325E-004  6.97477E-037  2.52239E-036 -9.14656E-035 -1.26255E-018  1.53378E-018 -1.05259E-007  4.30960E-014  1.74465E-018  3.58231E-011
    204  0.00000E+00  0.00000E+000  9.31824E-004  9.28986E-037 -9.66915E-036 -7.99633E-035 -1.35751E-018  1.68772E-018 -8.80812E-008  4.36976E-014  1.60354E-018  3.58231E-011
    205  0.00000E+00  0.00000E+000  9.72775E-004  3.49830E-036 -3.36318E-036 -6.73146E-035 -1.37999E-018  1.78753E-018 -7.48726E-008  4.46666E-014  1.45954E-018  3.58232E-011
    206  0.00000E+00  0.00000E+000  1.01624E-003 -1.03183E-036  8.40795E-037 -5.46508E-035 -1.34861E-018  1.83080E-018 -6.48880E-008  4.59516E-014  1.41527E-018  3.58232E-011
    207  0.00000E+00  0.00000E+000  1.06227E-003 -1.55886E-036  8.40795E-037 -4.30115E-035 -1.26305E-018  1.81558E-018 -5.75087E-008  4.75109E-014  1.35126E-018  3.58232E-011
    208  0.00000E+00  0.00000E+000  1.11088E-003 -8.26170E-036 -1.09303E-035 -3.27429E-035 -1.14084E-018  1.75220E-018 -5.22113E-008  4.93102E-014  1.22020E-018  3.58232E-011
    209  0.00000E+00  0.00000E+000  1.16219E-003 -1.78105E-036  4.20398E-036 -2.42078E-035 -9.99524E-019  1.65480E-018 -4.85598E-008  5.13271E-014  1.17123E-018  3.58232E-011
    210  0.00000E+00  0.00000E+000  1.21627E-003  1.04342E-036 -1.34527E-035 -1.70499E-035 -8.53058E-019  1.53544E-018 -4.61980E-008  5.35412E-014  1.15070E-018  3.58232E-011
    211  0.00000E+00  0.00000E+000  1.27320E-003  5.44069E-036 -1.34527E-035 -1.17759E-035 -7.21525E-019  1.41130E-018 -4.48323E-008  5.59396E-014  1.04796E-018  3.58233E-011
    212  0.00000E+00  0.00000E+000  1.33315E-003 -2.73315E-036  1.68159E-036 -8.02803E-036 -6.05962E-019  1.28853E-018 -4.42326E-008  5.85159E-014  9.94845E-019  3.58233E-011
    213  0.00000E+00  0.00000E+000  1.39616E-003 -5.37198E-036  1.68159E-036 -5.29903E-036 -5.06143E-019  1.16986E-018 -4.42154E-008  6.12606E-014  1.00072E-018  3.58233E-011
    214  0.00000E+00  0.00000E+000  1.46243E-003  2.92231E-036  5.88557E-036 -3.09523E-036 -4.21022E-019  1.05664E-018 -4.46522E-008  6.41767E-014  9.21393E-019  3.58233E-011
    215  0.00000E+00  0.00000E+000  1.53214E-003  1.00357E-035  1.68159E-036 -1.23804E-036 -3.43610E-019  9.45642E-019 -4.54461E-008  6.72662E-014  8.62615E-019  3.58233E-011
    216  0.00000E+00  0.00000E+000  1.60537E-003 -3.55447E-036 -1.68159E-036  3.57831E-037 -2.70152E-019  8.35683E-019 -4.65245E-008  7.05281E-014  8.96054E-019  3.58233E-011
    217  0.00000E+00  0.00000E+000  1.68237E-003 -1.32724E-035  5.04477E-036  1.85111E-036 -2.08558E-019  7.31669E-019 -4.78437E-008  7.39727E-014  8.18691E-019  3.58233E-011
    218  0.00000E+00  0.00000E+000  1.76330E-003  4.36717E-037 -3.36318E-036  3.23242E-036 -1.53349E-019  6.31793E-019 -4.93702E-008  7.76043E-014  7.50897E-019  3.58233E-011
    219  0.00000E+00  0.00000E+000  1.84835E-003 -6.09659E-038  9.24875E-036  4.51505E-036 -1.04933E-019  5.37669E-019 -5.10829E-008  8.14295E-014  6.87729E-019  3.58233E-011
    220  0.00000E+00  0.00000E+000  1.93779E-003  2.15534E-035 -5.88557E-036  5.81710E-036 -5.69701E-020  4.43365E-019 -5.29739E-008  8.54612E-014  6.01264E-019  3.58234E-011
    221  0.00000E+00  0.00000E+000  2.03171E-003  1.04200E-035 -1.00895E-035  6.99086E-036 -1.15435E-020  3.50906E-019 -5.50327E-008  8.97002E-014  5.13765E-019  3.58234E-011
    222  0.00000E+00  0.00000E+000  2.13046E-003  1.66568E-035 -3.36318E-036  7.85983E-036  2.67949E-020  2.66155E-019 -5.72685E-008  9.41630E-014  5.32927E-019  3.58234E-011
    223  0.00000E+00  0.00000E+000  2.23427E-003 -2.44556E-036 -1.17711E-035  8.75498E-036  5.48449E-020  1.94773E-019 -5.96883E-008  9.88606E-014  8.29506E-019  3.58234E-011
    224  0.00000E+00  0.00000E+000  2.34329E-003 -5.04067E-036 -1.51343E-035  9.50146E-036  7.10143E-020  1.42561E-019 -6.22892E-008  1.03796E-013  1.42396E-018  3.58234E-011
    225  0.00000E+00  0.00000E+000  2.45784E-003  5.79894E-036  6.72636E-036  1.03069E-035  7.90433E-020  1.04513E-019 -6.50796E-008  1.08984E-013  2.02320E-018  3.58234E-011
    226  0.00000E+00  0.00000E+000  2.57769E-003  8.77626E-036 -5.71741E-035  1.10041E-035  8.23249E-020  7.55356E-020 -6.80265E-008  1.14404E-013  2.54456E-018  3.58234E-011
    227  0.00000E+00  0.00000E+000  2.70277E-003 -7.88102E-036 -5.04477E-036  1.16140E-035  8.36715E-020  5.25699E-020 -7.10975E-008  1.20042E-013  2.77306E-018  3.58234E-011
    228  0.00000E+00  0.00000E+000  2.83046E-003 -2.36417E-036 -5.04477E-036  1.20800E-035  8.20527E-020  3.53254E-020 -7.40873E-008  1.25719E-013  4.26885E-018  3.58234E-011
    229  0.00000E+00  0.00000E+000  2.95718E-003  4.59317E-036 -3.69950E-035  1.18962E-035  7.95510E-020  2.19591E-020 -7.67282E-008  1.31221E-013  6.13218E-018  3.58234E-011
    230  0.00000E+00  0.00000E+000  3.08046E-003  7.60947E-036  5.04477E-036  1.08651E-035  7.64261E-020  1.28657E-020 -7.88210E-008  1.36413E-013  9.24164E-018  3.58234E-011
    231  0.00000E+00  0.00000E+000  3.20078E-003  9.11917E-036  3.36318E-035  9.12878E-036  7.34758E-020  4.25750E-021 -8.04075E-008  1.41338E-013  1.56851E-017  3.58234E-011
    232  0.00000E+00  0.00000E+000  3.31969E-003  4.06711E-036  1.51343E-035  7.25039E-036  7.06947E-020  5.24479E-022 -8.15937E-008  1.46094E-013  2.30524E-017  3.58234E-011
    233  0.00000E+00  0.00000E+000  3.43835E-003  2.04926E-035  1.84975E-035  6.20266E-036  6.82909E-020 -1.95494E-021 -8.24634E-008  1.50748E-013  3.01994E-017  3.58234E-011
    234  0.00000E+00  0.00000E+000  3.55746E-003  1.05638E-035  1.68159E-035  5.57527E-036  6.62442E-020 -3.60781E-021 -8.30761E-008  1.55344E-013  3.66976E-017  3.58234E-011
    235  0.00000E+00  0.00000E+000  3.67744E-003 -2.32336E-035  1.34527E-035  5.36708E-036  6.44725E-020 -4.92189E-021 -8.34728E-008  1.59908E-013  4.26156E-017  3.58234E-011
    236  0.00000E+00  0.00000E+000  3.79850E-003  8.64981E-036  1.00895E-035  5.30017E-036  6.28226E-020 -6.13179E-021 -8.36817E-008  1.64455E-013  4.82968E-017  3.58235E-011
    237  0.00000E+00  0.00000E+000  3.92072E-003  6.90153E-036  1.00895E-035  5.44670E-036  6.13234E-020 -7.22208E-021 -8.37220E-008  1.68994E-013  5.41372E-017  3.58235E-011
    238  0.00000E+00  0.00000E+000  4.04412E-003  1.28059E-035 -6.72636E-036  5.58581E-036  5.99579E-020 -8.19463E-021 -8.36062E-008  1.73528E-013  6.03702E-017  3.58235E-011
    239  0.00000E+00  0.00000E+000  4.16865E-003  2.36419E-037  2.01791E-035  5.65843E-036  5.86564E-020 -9.09084E-021 -8.33422E-008  1.78058E-013  6.70784E-017  3.58235E-011
    240  0.00000E+00  0.00000E+000  4.29423E-003 -4.42305E-036  1.00895E-035  5.56405E-036  5.73822E-020 -9.92739E-021 -8.29366E-008  1.82582E-013  7.42548E-017  3.58235E-011
    241  0.00000E+00  0.00000E+000  4.42079E-003 -2.71839E-036 -3.36318E-036  5.44496E-036  5.61246E-020 -1.07212E-020 -8.23956E-008  1.87098E-013  8.18581E-017  3.58235E-011
    242  0.00000E+00  0.00000E+000  4.54829E-003  5.79271E-036  3.36318E-035  5.19286E-036  5.49085E-020 -1.15153E-020 -8.17257E-008  1.91604E-013  8.98507E-017  3.58235E-011
    243  0.00000E+00  0.00000E+000  4.67666E-003  1.23915E-035  5.71741E-035  4.94016E-036  5.36494E-020 -1.22409E-020 -8.09333E-008  1.96098E-013  9.82141E-017  3.58235E-011
    244  0.00000E+00  0.00000E+000  4.80585E-003 -9.60508E-036 -1.00895E-035  4.62311E-036  5.23864E-020 -1.29190E-020 -8.00250E-008  2.00581E-013  1.06947E-016  3.58235E-011
    245  0.00000E+00  0.00000E+000  4.93579E-003  2.41811E-035  6.72636E-036  4.23419E-036  5.11071E-020 -1.35355E-020 -7.90072E-008  2.05049E-013  1.16056E-016  3.58235E-011
    246  0.00000E+00  0.00000E+000  5.06644E-003 -2.29597E-035  1.68159E-035  3.85839E-036  4.98106E-020 -1.40861E-020 -7.78864E-008  2.09503E-013  1.25551E-016  3.58235E-011
    247  0.00000E+00  0.00000E+000  5.19774E-003  1.30319E-035  3.02686E-035  3.51560E-036  4.85021E-020 -1.45738E-020 -7.66684E-008  2.13941E-013  1.35436E-016  3.58235E-011
    248  0.00000E+00  0.00000E+000  5.32964E-003  3.19611E-035 -1.34527E-035  3.23523E-036  4.71912E-020 -1.50075E-020 -7.53596E-008  2.18361E-013  1.45714E-016  3.58235E-011
    249  0.00000E+00  0.00000E+000  5.46208E-003 -2.64319E-035  4.03582E-035  3.02168E-036  4.58842E-020 -1.53973E-020 -7.39657E-008  2.22762E-013  1.56384E-016  3.58235E-011
    250  0.00000E+00  0.00000E+000  5.59500E-003  7.19029E-036  1.00895E-035  2.97231E-036  4.45839E-020 -1.57469E-020 -7.24928E-008  2.27144E-013  1.67444E-016  3.58235E-011
    251  0.00000E+00  0.00000E+000  5.72836E-003 -1.30825E-035  2.01791E-035  2.96784E-036  4.32922E-020 -1.60577E-020 -7.09469E-008  2.31504E-013  1.78894E-016  3.58235E-011
    252  0.00000E+00  0.00000E+000  5.86210E-003  1.55217E-035  6.72636E-036  2.82767E-036  4.20109E-020 -1.63322E-020 -6.93337E-008  2.35843E-013  1.90733E-016  3.58235E-011
    253  0.00000E+00  0.00000E+000  5.99616E-003 -6.39815E-036  5.71741E-035  2.62636E-036  4.07322E-020 -1.65575E-020 -6.76593E-008  2.40158E-013  2.02961E-016  3.58235E-011
    254  0.00000E+00  0.00000E+000  6.13050E-003 -7.90391E-036  6.72636E-036  2.45194E-036  3.94519E-020 -1.67280E-020 -6.59294E-008  2.44449E-013  2.15579E-016  3.58235E-011
    255  0.00000E+00  0.00000E+000  6.26505E-003 -2.73409E-035 -6.39005E-035  2.22972E-036  3.81701E-020 -1.68430E-020 -6.41500E-008  2.48714E-013  2.28588E-016  3.58235E-011
    256  0.00000E+00  0.00000E+000  6.39977E-003 -1.67186E-035 -2.35423E-035  2.21667E-036  3.68872E-020 -1.69025E-020 -6.23270E-008  2.52953E-013  2.41986E-016  3.58235E-011
    257  0.00000E+00  0.00000E+000  6.53460E-003  1.72490E-035  5.71741E-035  2.55004E-036  3.56045E-020 -1.69107E-020 -6.04664E-008  2.57163E-013  2.55775E-016  3.58235E-011
    258  0.00000E+00  0.00000E+000  6.66948E-003 -5.79620E-036  5.04477E-035  2.83726E-036  3.43252E-020 -1.68728E-020 -5.85743E-008  2.61344E-013  2.69952E-016  3.58235E-011
    259  0.00000E+00  0.00000E+000  6.80436E-003 -1.39579E-037 -1.00895E-035  3.07295E-036  3.30496E-020 -1.67928E-020 -5.66564E-008  2.65496E-013  2.84518E-016  3.58235E-011
    260  0.00000E+00  0.00000E+000  6.93919E-003  5.01104E-036 -1.00895E-035  3.26133E-036  3.17784E-020 -1.66727E-020 -5.47188E-008  2.69616E-013  2.99470E-016  3.58235E-011
    261  0.00000E+00  0.00000E+000  7.07391E-003 -3.69896E-036  0.00000E+000  3.48329E-036  3.05118E-020 -1.65126E-020 -5.27685E-008  2.73703E-013  3.14808E-016  3.58235E-011
    262  0.00000E+00  0.00000E+000  7.20848E-003 -2.36594E-036  1.34527E-035  3.68052E-036  2.92497E-020 -1.63134E-020 -5.08132E-008  2.77758E-013  3.30527E-016  3.58235E-011
    263  0.00000E+00  0.00000E+000  7.34285E-003 -3.59497E-035  3.02686E-035  4.06801E-036  2.79916E-020 -1.60750E-020 -4.88598E-008  2.81777E-013  3.46627E-016  3.58235E-011
    264  0.00000E+00  0.00000E+000  7.47696E-003 -2.63359E-035  4.03582E-035  4.42594E-036  2.67398E-020 -1.58002E-020 -4.69149E-008  2.85762E-013  3.63103E-016  3.58235E-011
    265  0.00000E+00  0.00000E+000  7.61077E-003 -2.09794E-035 -1.68159E-035  4.91171E-036  2.54964E-020 -1.54907E-020 -4.49831E-008  2.89711E-013  3.79952E-016  3.58235E-011
    266  0.00000E+00  0.00000E+000  7.74423E-003 -4.70780E-035  6.72636E-036  5.22583E-036  2.42627E-020 -1.51492E-020 -4.30687E-008  2.93623E-013  3.97169E-016  3.58235E-011
    267  0.00000E+00  0.00000E+000  7.87731E-003 -2.09166E-035 -6.72636E-036  5.59592E-036  2.30391E-020 -1.47784E-020 -4.11745E-008  2.97497E-013  4.14751E-016  3.58235E-011
    268  0.00000E+00  0.00000E+000  8.00995E-003 -5.95218E-035 -4.37214E-035  5.82523E-036  2.18271E-020 -1.43808E-020 -3.93021E-008  3.01333E-013  4.32691E-016  3.58235E-011
    269  0.00000E+00  0.00000E+000  8.14212E-003 -4.26357E-035 -1.34527E-035  6.10651E-036  2.06281E-020 -1.39589E-020 -3.74523E-008  3.05130E-013  4.50984E-016  3.58235E-011
    270  0.00000E+00  0.00000E+000  8.27378E-003 -4.82260E-036  5.04477E-035  6.04349E-036  1.94428E-020 -1.35162E-020 -3.56258E-008  3.08887E-013  4.69624E-016  3.58235E-011
    271  0.00000E+00  0.00000E+000  8.40489E-003 -9.09037E-036  3.02686E-035  6.23490E-036  1.82749E-020 -1.30542E-020 -3.38259E-008  3.12605E-013  4.88605E-016  3.58235E-011
    272  0.00000E+00  0.00000E+000  8.53543E-003 -2.02256E-035 -1.34527E-035  6.58790E-036  1.71248E-020 -1.25748E-020 -3.20748E-008  3.16282E-013  5.07918E-016  3.58235E-011
